en_text,pl_text,bielik_translation,mixtral-8x22B_translation,llama3.1_translation,google_translation,chrf_bielik_translation,bleu_bielik_translation,bertscore_bielik_translation,comet_bielik_translation,chrf_mixtral-8x22B_translation,bleu_mixtral-8x22B_translation,bertscore_mixtral-8x22B_translation,comet_mixtral-8x22B_translation,chrf_llama3.1_translation,bleu_llama3.1_translation,bertscore_llama3.1_translation,comet_llama3.1_translation,chrf_google_translation,bleu_google_translation,bertscore_google_translation,comet_google_translation
Found a wreck. It's been here a while. Wood's rotted.,Ten wrak już tu leży jakiś czas. Drewno zbutwiało.,Znalazłem wrak. Jest tu od jakiegoś czasu. Drewno zgniło., Znalazłem wrak. Był tu już przez jakiś czas. Drewno uległo zbutwieniu.,Znaleziono wrak. Jest tu już od dłuższego czasu. Drewno jest zgniłe.,Znaleziono wrak. Jest tu już jakiś czas. Drewno zgniło.,0.34255406557494367,0.028517539529041507,0.8224160671234131,0.9072096943855286,0.5568154580155471,0.10600313379512592,0.8449546694755554,0.9053363800048828,0.2823463436523974,0.024808415001701823,0.7851971983909607,0.9142365455627441,0.4926689062763567,0.13485111859503685,0.857555627822876,0.9095539450645447
Feeble. But I expected as much.,Słabiutko. Ale spodziewałem się tego.,Nieudolny. Ale tego się spodziewałem., Słabe. Ale miałem na to nadzieję.,Słaby. Ale spodziewałem się tego.,Słabe. Ale spodziewałem się tego.,0.46472192025932296,0.06389431042462725,0.8712410926818848,0.8904197216033936,0.242627293363609,0.040824829046386304,0.7995466589927673,0.8753201961517334,0.766157330130607,0.668740304976422,0.9519352316856384,0.9544693231582642,0.766157330130607,0.668740304976422,0.9452005624771118,0.9599934816360474
It shan't take long.,To nie zajmie długo.,Nie zajmie to dużo czasu., Nie zajmie to długo.,Nie potrwa to długo.,To nie potrwa długo.,0.4085385439107398,0.05372849659117709,0.8285493850708008,0.9618647694587708,0.6108866623572505,0.09554427922043669,0.9444581270217896,0.9836720824241638,0.2802278603749192,0.08034284189446518,0.8953371644020081,0.8790156245231628,0.40104907347554414,0.1880301546543197,0.9310382604598999,0.8839090466499329
Thanks for sparing a moment.,Dzięki za poświęconą chwilę.,Dziękuję za znalezienie chwili., Dziękuję za poświęcenie chwili.,Dziękuję za poświęcenie chwili.,Dziękuję za poświęcenie chwili.,0.2621811283003043,0.08034284189446518,0.7064940333366394,0.8584184050559998,0.5165967271912105,0.08034284189446518,0.7626065015792847,0.9537780284881592,0.5165967271912105,0.08034284189446518,0.7626065015792847,0.9537780284881592,0.5165967271912105,0.08034284189446518,0.7626065015792847,0.9537780284881592
"He knew, however, that he could only use it once. So he waited. Waited until his longing grew so strong that it became unbearable.","Wiedział jednak, że może jej użyć tylko raz, dlatego czekał, aż zatęskni tak bardzo, że nie będzie mógł już tego znieść.","Wiedział jednak, że może go użyć tylko raz. Czekał więc. Czekał, aż jego pragnienie tak się nasili, że stanie się nie do zniesienia."," Wiedział jednak, że może użyć tego tylko raz. Tak więc czekał. Czekał aż jego tęsknota stała się tak silna, że stała się nie do zniesienia.","Wiedział jednak, że może go użyć tylko raz. Zaczekał więc. Czekając aż jego pragnienie stało się tak silne, że stało się nie do zniesienia.","Wiedział jednak, że może go użyć tylko raz. Więc czekał. Czekał, aż jego tęsknota stanie się tak silna, że stanie się nie do zniesienia.",0.46058019394232,0.1392908359945467,0.801551342010498,0.8173441290855408,0.4443506564487502,0.12142567939068623,0.8067375421524048,0.8407712578773499,0.44419935528127885,0.13308442527111022,0.7931684851646423,0.7851828932762146,0.482759998939061,0.13308442527111022,0.8125234246253967,0.8627305030822754
"Mummy, whatcha cookin'?","Mamooo, co gotujesz?","""Mamusiu, co gotujesz?"""," Mamusiu, co gotujesz?","""Mamo, co gotujesz?""","Mamusiu, co gotujesz?",0.6533259144419175,0.11362193664674995,0.892351508140564,0.9531263709068298,0.6616577558650705,0.24028114141347542,0.9340524077415466,0.9605727791786194,0.7625528202734085,0.11362193664674995,0.9102013111114502,0.9619960784912109,0.6616577558650705,0.24028114141347542,0.9340524077415466,0.9605727791786194
"Velen - awful place. Somehow Ciri wound up at the castle of the local ruler - a baron, self-proclaimed. This was after she was injured.","Rozejrzałem się po Velen. Strasznie ponure miejsce. Ranna Ciri trafiła tam do samozwańczego Barona, który trzęsie okolicą.","Velen - okropne miejsce. Jakimś cudem Ciri znalazła się w zamku lokalnego władcy - barona, który sam się koronował. Stało się to po tym, jak została ranna."," Velen - odrażające miejsce. W jakiś sposób Ciri skończyła w zamku lokalnego przywódcy - barona, który sam siebie mianował. To było po tym, jak została ranna.","Velen to straszne miejsce. Asystent Ciri irgendwie trafiła na zamek lokalnego władcy - barona, który ogłosił siebie baronem. Stało się to po tym jak została ranna.","Velen - okropne miejsce. Ciri jakoś wylądowała w zamku lokalnego władcy - barona, samozwańczego. Stało się to po tym, jak została ranna.",0.3347870923642106,0.010438074937942448,0.7300031185150146,0.6521231532096863,0.329203521234076,0.010275474580767148,0.7209707498550415,0.6841956973075867,0.3757827682061812,0.011371681934875243,0.734423041343689,0.6275952458381653,0.3461584015440888,0.012285946074705657,0.7545657753944397,0.6758763194084167
You're a fool. You know what they do to men like us?,"Głupi jesteś. Wiesz, co one robią z takimi jak my?","Jesteś głupcem. Wiesz, co robią z mężczyznami takimi jak my?"," Jesteś głupcem. Wiesz, co oni robią z ludźmi takimi jak my?",Jesteś głupcem. Wiesz co robią z takimi jak my mężczyznami?,Jesteś głupcem. Wiesz co robią takim ludziom jak my?,0.5866111150931433,0.1535259783865636,0.9026435613632202,0.9345859885215759,0.6365592679056166,0.13712233890675465,0.9058113694190979,0.9515226483345032,0.5678319267346424,0.2777619034011791,0.8863855004310608,0.922248899936676,0.41768554497385685,0.05396530161402381,0.8715016841888428,0.9017052054405212
"They say Freya herself planted it. When the world was young the goddess strode across Skellige, sowing seeds among the rocks. But Uroboros, the snake, bit a hole in her basket.","Mówi się, że założyła go sama Freyja. Na początku świata bogini szła przez Skellige, sypiąc nasiona między nagie skały... Ale wąż Uroboros rozerwał jej siewnicę.","Mówią, że to sama Freya posiała te kwiaty. Kiedy świat był młody, bogini przemierzała Skelligi, rozrzucając nasiona po skałach. Jednak Uroburos, wąż, zrobił dziurę w jej koszyku."," Mówi się, że Freya sama zasadziła je. Gdy świat był młody, bogini przechodziła przez Skellige, sadząc nasiona między skałami. Ale Uroboros, wąż, ugryzł dziurę w jej koszyku.","Mówi się, że to sama Freja go zasadziła. Kiedy świat był młody, bogini przeszła przez Skellige, rozsiewając nasiona pośród skał. Ale Uroboros, wąż, odgryzł dziurę w jej koszyku.","Mówią, że sama Freya ją zasadziła. Kiedy świat był młody, bogini przemierzała Skellige, siejąc nasiona wśród skał. Ale Uroboros, wąż, ugryzł dziurę w jej koszyku.",0.35450636204388525,0.010438074937942448,0.7836488485336304,0.8080776333808899,0.46107877237313444,0.05685138881733377,0.8313360214233398,0.845723032951355,0.4696592599602318,0.05090608483649872,0.8086099624633789,0.8474655747413635,0.3832379424050018,0.012322506848565618,0.8173621296882629,0.8154633045196533
A troll.,Troll.,Troll., 'Troll.',Troll.,Troll.,1.0,0.1778279410038923,0.9999998211860657,0.9763080477714539,0.9269309319712545,0.0,0.8506501913070679,0.7336834073066711,1.0,0.1778279410038923,0.9999998211860657,0.9763080477714539,1.0,0.1778279410038923,0.9999998211860657,0.9763080477714539
Nilfgaard. They've the most to gain! But we'll avenge our sons. We'll burn their shores from Nazair to Etolia!,Nilfgaard. Oni najwięcej zyskają! Ale pomścimy naszych synów. Spalimy im wybrzeże od Nazairu po Etolię!,Nilfgaard. Oni mają najwięcej do zyskania! Ale pomścimy naszych synów. Spalimy ich brzegi od Nazairu do Etolii!, Nilfgaard. Oni mają najwięcej do zdobycia! Ale pomścimy nasze syny. Spalimy ich wybrzeża od Nazairu do Etolii!,"NILFGAARDIA!. Oni mają najwięcej do zyskania!, Ale będziemy szukać zemsty za naszych synów Będziemy palić ich brzegi od Nazairu po Etiol .",Nilfgaard. Oni mają najwięcej do zyskania! Ale pomścimy naszych synów. Spalimy ich wybrzeża od Nazairu do Etolii!,0.720620052747775,0.28175950490399515,0.9386954307556152,0.871204674243927,0.6325460354165674,0.04527471870952894,0.9358217120170593,0.8168310523033142,0.4513382419337588,0.05314049749131566,0.7970585823059082,0.6625677347183228,0.7513866670901325,0.28175950490399515,0.9569209814071655,0.9085744619369507
Any glory stemming from the giant's death should be yours.,Zaszczyt zabicia giganta powinien przypaść tobie.,Każda chwała wynikająca ze śmierci olbrzyma powinna być twoja., Wszelka chwała wyrastająca ze śmierci tego olbrzyma powinna być twoja.,Róża chwały wynikająca ze śmierci olbrzyma powinna być Twoją.,Wszelka chwała płynąca ze śmierci olbrzyma powinna być twoja.,0.20755441880654588,0.0,0.7265698909759521,0.7220355272293091,0.2227115300380965,0.0,0.7347697615623474,0.7964977025985718,0.20051736878408813,0.0,0.7360358238220215,0.6945053339004517,0.21544973345847632,0.0,0.7338157296180725,0.7218360900878906
Collection compromised. Commencing beast teleportation.,Naruszenie zbiorów. Teleportacja bestii rozpoczęta.,Kolekcja skompromitowana. Rozpoczęto teleportację bestii.," Nie należy dodawać żadnych wyjaśnień, tylko podawać samo tłumaczenie: 'Kolekcja zagrożona. Rozpoczynam teleportację bestii.'",Kolekcja zagrożona. Rozpoczęcie teletransportacji bestii.,Kolekcja zagrożona. Rozpoczęcie teleportacji bestii.,0.41846841338161056,0.0,0.742608368396759,0.8290048241615295,0.3894540549958571,0.0,0.6934666633605957,0.7522305250167847,0.36854350961431465,0.0,0.7845450639724731,0.7946183085441589,0.4113312630117168,0.0,0.78605055809021,0.7968654036521912
"You washed away disgrace with the blood of our foes, Hjalmar. I, eldest among the jarls, cleanse your clan's name.","Zmyłeś hańbę krwią wrogów, Hjalmar. Jako najstarszy z jarlów oczyszczam imię twego rodu.","Zmyłeś hańbę krwią naszych wrogów, Hjalmarze. Ja, najstarszy z jarlów, oczyszczę imię twego klanu."," Zmyłeś hańbę krwią naszych wrogów, Hjalmarze. Ja, najstarszy wśród jarlów, oczyszczam imię twego rodu.","'Obmyłeś hańbę krwią naszych wrogów, Hjalmare. Ja, najstarszy spośród jarłów, oczyszczam imię twojego klanu.","Zmyłeś hańbę krwią naszych wrogów, Hjalmarze. Ja, najstarszy z jarlów, oczyszczam imię twojego klanu.",0.7139164064705339,0.10743014571163138,0.8837981224060059,0.9181236028671265,0.781715333278823,0.2737928561916526,0.8952572345733643,0.9317284226417542,0.6639528518970773,0.047275266063115634,0.831204354763031,0.8941261768341064,0.7469281428643898,0.10743014571163138,0.8727292418479919,0.9246372580528259
"Hail, White One! Have a look here.","Hola, białowłosy! Zajrzyj tutaj.","Witaj, Biały! Spójrz tutaj."," Witaj, Biały! Popatrz tutaj.",Chwalony Biały przypatrz się temu.,"Witaj, Biały! Spójrz tutaj.",0.24412320429731896,0.08034284189446518,0.8407964110374451,0.8195951581001282,0.23675343152107198,0.08034284189446518,0.8297148942947388,0.8035396337509155,0.13339032205305365,0.0,0.6532704830169678,0.5174223184585571,0.24412320429731896,0.08034284189446518,0.8407964110374451,0.8195951581001282
Gods bless Queen Cerys!,Błogosław królowej Cerys!,"""Niech Bóg błogosławi Królową Cerys!""", 'Boże błogosławi Królowej Cerys!',Niech Bóg błogosławi Królową Cerys!,Niech Bogowie błogosławią Królową Cerys!,0.5330463428003474,0.0,0.8254004716873169,0.9413126707077026,0.7535760063606186,0.0,0.8645062446594238,0.9479513764381409,0.5379180240203556,0.05372849659117709,0.8490936160087585,0.9495267271995544,0.5259029152303561,0.05372849659117709,0.8464351892471313,0.9374216198921204
"Good men! He's a servant to an Craite, a lackey! He will say what they command him to say! He would lie for them even were he to pay for it with his head!","Ludzie! To przecież sługa an Craite! Powie, co mu każą. Choćby miał za kłamstwo zapłacić własną głową!","Dobrzy ludzie! To sługa kraita (krajty), lokaj. Powtórzy tylko to, co mu każą. Skłamałby dla nich, choćby miał za to zapłacić głową!"," 'Dobrzy ludzie! On jest sługą [nad] Craite, służącym! Powie, co nim kazą! Załazałby za nich nawet w razie, gdyby miał ściąć głowę za to!'","'Dobrzy mężczyźni! On jest sługą Craite, lakiejem! Powie to, co mu rozkazano powiedzieć! Zeznałby kłamliwie nawet gdyby za to musiał zapłacić swoim życiem!'","Dobrzy ludzie! On jest sługą Craite, lokajem! Powie, co mu każą! Skłamałby dla nich, nawet gdyby miał za to zapłacić głową!",0.4652868029443349,0.06262309791219224,0.8098586201667786,0.7497961521148682,0.33319793341043613,0.019900763312868126,0.7775157690048218,0.634235680103302,0.34601664504270385,0.020828838183973034,0.7839406728744507,0.8475154042243958,0.4888776885192479,0.06183522915385178,0.8402621746063232,0.8489004373550415
"None, Jarl.",Nic.,"Żaden, Jarl."," Żaden, Jarl.","Żaden, Jarlu.","Żadnego, Jarlu.",0.035460992907801504,0.0,0.6039265394210815,0.5506510734558105,0.035460992907801504,0.0,0.6039265394210815,0.5506532788276672,0.034722222222222314,0.0,0.5559497475624084,0.6374875903129578,0.03333333333333342,0.0,0.5887336134910583,0.5628649592399597
Tell you what it's not - any of your concern.,Powiem ci czym nie jest. Nie jest twoją sprawą.,"Powiem ci, czym to nie jest - twoim zmartwieniem.", Powiedzmy co to nie jest - cała ta sprawa nie jest twoją sprawą.,Powiem ci co to nie jest - żaden z twoich problemów.,"Powiem ci, co to nie jest - to już twoja sprawa.",0.3767229946865016,0.03391326091030751,0.843110203742981,0.6989089846611023,0.6109901224895039,0.08263103182212594,0.8407936692237854,0.811543345451355,0.37213109668509,0.04740604259878138,0.8231558203697205,0.7343159914016724,0.39868066514080946,0.024808415001701823,0.8749991059303284,0.7636722922325134
So did everyone in that room who's not completely deaf.,"Podobnie jak trzydzieści innych osób, które stało najbliżej.","Także każda osoba w tym pokoju, która nie jest całkowicie głucha."," Tak zrobił każdy w tym pokoju, kto nie jest całkowicie głuchy.","Tak jak każdy w tym pokoju, kto nie całkiem nie słyszy.","Podobnie jak wszyscy w tym pokoju, którzy nie są całkowicie głusi.",0.19993931447248844,0.0,0.7027872800827026,0.4843277633190155,0.17481739345357458,0.0,0.6414197683334351,0.5418815016746521,0.14474573966267756,0.018850319022747353,0.693178117275238,0.34717312455177307,0.3056781066122473,0.03986357128268015,0.7577531337738037,0.5352158546447754
Wolf… I thank you.,Wilku... Dziękuję.,Wilk... Dziękuję ci., Wilku… dziękuję ci.,Wilk… Dziękuję.,Wilku… dziękuję ci.,0.6900199229891065,0.0,0.8981968760490417,0.9552337527275085,0.47099493643611295,0.0,0.822410523891449,0.968745231628418,0.5563091647997006,0.1495348781221221,0.863726019859314,0.947564423084259,0.47099493643611295,0.0,0.822410523891449,0.968745231628418
Nekker Warrior,Nekker Wojownik,Wojownik Nekker," ""Wojownik Nekkera""

Context:

""Nekker Warrior"" is likely a character name from a game or fantasy story. Since it refers to a specific concept, it should be translated directly to maintain the original meaning. Here, ""Nekker"" is a creature name, and ""Warrior"" is the character's role. Therefore, the Polish translation is ""Wojownik Nekkera"".",Wojownik Nekker,Wojownik szyi,0.7546879046879047,0.1778279410038923,0.889200747013092,0.9501451849937439,0.2503095778602748,0.0,0.5993213653564453,0.4705102741718292,0.7546879046879047,0.1778279410038923,0.889200747013092,0.9501451849937439,0.4745158400628165,0.1495348781221221,0.7834274172782898,0.5707526803016663
Watch out!,Uważaj!,Uważaj!, Uwaga!,Uwaga!,Uważaj!,1.0,0.1778279410038923,0.9999999403953552,0.9923186898231506,0.21128372744332322,0.0,0.793191134929657,0.8840711116790771,0.21128372744332322,0.0,0.793191134929657,0.8840711116790771,1.0,0.1778279410038923,0.9999999403953552,0.9923186898231506
Yeah… and it had golden scales.,Tak... I miał złote łuski.,Tak... i miało złote łuski., Tak… i miało złote łuski.,"'Tak, a miało ono też złote łuski'.",Tak… i miał złote łuski.,0.6807403358827601,0.12574334296829354,0.9503260254859924,0.96196448802948,0.5608196245636031,0.11362193664674995,0.8730751872062683,0.96196448802948,0.4964911099323713,0.033031643180138064,0.7949347496032715,0.8998990058898926,0.6922505075607299,0.26591479484724945,0.8738813400268555,0.973179280757904
Vildkaarls don't have families.,Vildkaarlowie nie mają rodzin.,Dzikie koty nie mają rodzin., Dzicy nie mają rodzin.,Vildkarlowie nie mają rodzin.,Vildkaarls nie mają rodzin.,0.51026628789245,0.26591479484724945,0.8192954063415527,0.7103434205055237,0.4888960919682081,0.3976353643835253,0.7971370816230774,0.7271444797515869,0.8900166023449283,0.3976353643835253,0.934646725654602,0.9585087299346924,0.7374909138978988,0.3976353643835253,0.938615620136261,0.9356682896614075
What else would Skellige boys fight about?,"No tak, o co innego mogliby się pokłócić chłopcy ze Skellige.",O co jeszcze mogliby walczyć chłopcy ze Skellige?, Co jeszcze chłopcy z Skellige mogliby sobie przepychanieć po głowie?,'O czym jeszcze mogliby kłócić się chłopcy ze Skellige?',O co jeszcze kłócili się chłopcy ze Skellige?,0.4414843504050457,0.04800950704175182,0.8360905051231384,0.8257337808609009,0.39273970779045925,0.022710171642664416,0.7991364598274231,0.5203712582588196,0.4901835749915276,0.04829027362797447,0.8438534140586853,0.8935955762863159,0.4020287086333046,0.04800950704175182,0.8457658290863037,0.8801652789115906
"Then they'll die for bein' idiots. Enough jabberin', already. Let's go.",W takim razie zginą za swoją głupotę. Dość gadania. Idziemy.,Wtedy umrą za bycie idiotami. Wystarczy już gadania. Chodźmy.," Wtedy umrą, bo są idioci. Dosyć już panować. Chodźmy.",Potem umrą za głupotę. Wystarczy już gadania. Chodźmy.,"A potem umrą za to, że są idiotami. Dość już gadania. Chodźmy.",0.23638929051646804,0.025518615589394285,0.7478277683258057,0.8389006853103638,0.12971013569099699,0.0,0.7533337473869324,0.6675724387168884,0.3161210833355382,0.02846946938149362,0.8336271047592163,0.8980361819267273,0.2813036431038651,0.022416933501922302,0.8031823039054871,0.8812686800956726
"I don't stand a chance against ye, I know it well. But I was thinkin' - maybe you'd let me win?","Wiem, że z tobą nie wygram. Chyba że pozwolisz mi zwyciężyć.","Nie mam z wami szans, dobrze o tym wiem. Ale myślałem - może pozwolicie mi wygrać?"," 'Nie mam szans przeciwko tobie, dobrze wiem o tym. Ale myślałem - może pozwolisz mi wygrać?'","Nie mam szans z Tobą, to wiem zbyt dobrze. Ale więc pomyślałem... może byś pozwolił mi wygrać?","Nie mam szans z wami, wiem to dobrze. Ale myślałem - może pozwolisz mi wygrać?",0.3074170522884923,0.014628063653657535,0.7836654186248779,0.812391459941864,0.36527197482088086,0.026012784404037925,0.7842728495597839,0.842677116394043,0.28957145166644277,0.013679192123121896,0.7803651094436646,0.8191346526145935,0.3551017805794157,0.030934588294313718,0.798557698726654,0.7999061346054077
Take care.,Bywaj.,Bądź ostrożny., Zadbaj o siebie.,Zasiali się.,Dbać o siebie.,0.07462686567164188,0.0,0.6568989157676697,0.6819152235984802,0.10226504394861402,0.0,0.6404523849487305,0.6073148250579834,0.05128205128205138,0.0,0.6645923852920532,0.45266708731651306,0.0505050505050506,0.0,0.6306307315826416,0.5466530323028564
It's not the gods.,To nie bogowie.,To nie są bogowie., To nie bogowie.,To nie bogowie.,To nie bogowie.,0.7142776144820467,0.1880301546543197,0.9406968951225281,0.9690797924995422,1.0,0.5623413251903491,1.0,0.9866799712181091,1.0,0.5623413251903491,1.0,0.9866799712181091,1.0,0.5623413251903491,1.0,0.9866799712181091
Well? What is it?,No? O co chodzi?,No cóż? Co to jest?, 'No to? Co to jest?',A co tam? Co jest?.,No i co to jest?,0.11570624275542314,0.0,0.8441430926322937,0.9249323010444641,0.10228824092752213,0.0,0.7876867055892944,0.9162232875823975,0.07679251531710556,0.05372849659117709,0.7887305617332458,0.7717832922935486,0.11845048096758089,0.05372849659117709,0.8411864638328552,0.9110459089279175
B-b-b-but why so jumpy?,"Aaaa-ale, na co te nerwy?",Ale dlaczego jesteś tak nerwowy?, A-a-a-a-le tylko tak turbulencje w Twoim zachowaniu?,A-a-ale dlaczego tak bardzo przestraszony?,Ale czemu jesteś taki nerwowy?,0.21391297822854918,0.0,0.71514493227005,0.8170678019523621,0.19404035406014628,0.0,0.6951854228973389,0.6364702582359314,0.23590975028531094,0.0,0.7401715517044067,0.8455164432525635,0.20008773553867143,0.0,0.7133032083511353,0.8069010376930237
"I'm fine. I really showed 'em, didn't I?","Nic mi nie jest. Pokazałem im, co?","Wszystko w porządku. Naprawdę im pokazałem, prawda?"," Wszystko w porządku. Naprawdę dałem im pokaz, nieprawdaż?","W porządku, prawda? Pokazałem im.","Nic mi nie jest. Naprawdę im pokazałem, prawda?",0.26696575952708157,0.0,0.8005320429801941,0.7746269106864929,0.25837802930423653,0.0,0.7359296679496765,0.6960886120796204,0.3527601493837358,0.036015288308423515,0.7395936846733093,0.7749373316764832,0.6281304648355682,0.345720784641941,0.8980914950370789,0.8724315166473389
Away with you.,Precz.,Odczep się., Odejdźcie.,Precz stąd.,Precz z tobą.,0.13503086419753094,0.0,0.5940129160881042,0.596390426158905,0.0781250000000001,0.0,0.6185092926025391,0.5473462343215942,0.5608268138905393,0.0,0.6453441977500916,0.8165561556816101,0.548074148074148,0.0,0.625872790813446,0.7166468501091003
"Recruited quite a few men… No Hjalmar here, though.",Sporo ich nazbierał... Ale Hjalmara tu nie ma.,Zwerbowaliśmy całkiem sporo mężczyzn... Ale tu nie ma Hjalmara., Rekrutowałem sporo ludzi... Ale jakiegoś Hjalmara tu nie ma.,Z Werbowali już kilku mężczyzn… Tylko nie Hjalmara.,Zrekrutowano całkiem sporo ludzi... Chociaż nie było tu Hjalmara.,0.4572072223973765,0.056122223243057295,0.7998647093772888,0.8602371215820312,0.530563388759711,0.3155984539112945,0.833801805973053,0.8618996143341064,0.2674033590291315,0.02777619034011792,0.7192888259887695,0.6460521817207336,0.33649658799936955,0.028517539529041507,0.770841121673584,0.8650215864181519
"Ugh, seal shit.","Uch, psiejuchy.","Fuj, gówno foki."," Uch, kał foki.","Och, kał morsa.","Fuj, gówno z fokami.",0.05952380952380961,0.0,0.7308719158172607,0.5611941814422607,0.15520695445199562,0.11362193664674995,0.8032036423683167,0.6073488593101501,0.09979743389185473,0.0,0.7599087953567505,0.49817290902137756,0.058275058275058376,0.0,0.7248984575271606,0.5944910645484924
How do you feel?,Jak tam?,Jak się czujesz?, Jak się czujesz?,Jak się czujesz?,Jak się czujesz?,0.1655710964430525,0.11362193664674995,0.7431978583335876,0.8415728211402893,0.1655710964430525,0.11362193664674995,0.7431978583335876,0.8415728211402893,0.1655710964430525,0.11362193664674995,0.7431978583335876,0.8415725827217102,0.1655710964430525,0.11362193664674995,0.7431978583335876,0.8415725827217102
Farewell.,Bywaj.,Żegnaj., Żegnaj.,Żegnaj.,Pożegnanie.,0.18797709674300214,0.0,0.6821832656860352,0.6566132307052612,0.18797709674300214,0.0,0.6821832656860352,0.6566140055656433,0.18797709674300214,0.0,0.6821832656860352,0.6566132307052612,0.05128205128205138,0.0,0.6866967678070068,0.6331616640090942
What's this?,Co to ma być?,Co to jest?, Co to jest?,Co to jest?,Co to jest?,0.20670354165496796,0.17216896116316355,0.939702570438385,0.9511767625808716,0.20670354165496796,0.17216896116316355,0.939702570438385,0.9511746764183044,0.20670354165496796,0.17216896116316355,0.939702570438385,0.9511767625808716,0.20670354165496796,0.17216896116316355,0.939702570438385,0.9511758685112
"Geralt, don't… There's nothing more pathetic than a sorceress in tears.","Geralt, przestań... Nie ma nic bardziej żałosnego niż płacząca czarodziejka.","Geralt, nie… Nic nie jest bardziej żałosne niż czarodziejka płacząca."," 'Geralt, nie... Nic nie jest bardziej smutne niż czarodziejka w łzach.'","Geralt, nie... Nic więcej nie ma w sobie z nikczemności niż płacząca czarodziejka.","Geralt, nie... Nie ma nic bardziej żałosnego niż płacząca czarodziejka.",0.5598921631289739,0.02777619034011792,0.847861647605896,0.9080690741539001,0.4174759402963859,0.022416933501922302,0.7938634753227234,0.8483423590660095,0.5104181535096864,0.08737167851715875,0.861319363117218,0.5394811034202576,0.8454319102994865,0.7825422900366437,0.9503851532936096,0.9178792238235474
Hahahaha!,"Ha, ha!",Ha-ha-ha!, Hahahaha! → Chahaha!,hahaha!,Hahaha!,0.26537444483912237,0.0,0.9358232617378235,0.9552416801452637,0.22843718408234537,0.0,0.7752768397331238,0.830338180065155,0.21529950111458684,0.0,0.8545353412628174,0.9383192658424377,0.27530164404826307,0.0,0.8583826422691345,0.9427562355995178
Farewell.,Bywaj.,Żegnaj., Żegnaj.,Żegnaj.,Pożegnanie.,0.18797709674300214,0.0,0.6821832656860352,0.6566132307052612,0.18797709674300214,0.0,0.6821832656860352,0.6566140055656433,0.18797709674300214,0.0,0.6821832656860352,0.6566132307052612,0.05128205128205138,0.0,0.6866967678070068,0.6331616640090942
Highlander,Człowiek ze wzgórza,Himalaista (nazwisko: Highlander), Wysokogórze (film: Odwieczni wojownicy),Wysoki Zamek.,Góral,0.09110028319173753,0.0,0.6684848070144653,0.3839995861053467,0.21106499368250267,0.0,0.6921691298484802,0.5901882648468018,0.06125773867709359,0.0,0.6892867088317871,0.5020235180854797,0.0429068308815145,0.0,0.70967698097229,0.4141518175601959
"Take it. Uve, Jorulf, eat up! To the last grain!","Masz. Uwe, Jorulf, wcinajcie! Do ostatniego ziarnka!","Weź to. Uve, Jorulf, zjedzcie wszystko! Do ostatniego ziarna!"," Weź to. Uwe, Jorulfie, jedzcie na szybko! Do ostatniego ziarna!","Weź to. Uve, Jorulf, zjedzcie do ostatniego ziarnka!","Weź to. Uve, Jorulf, zjedz! Do ostatniego ziarna!",0.5639259060322981,0.056122223243057295,0.8346685171127319,0.7271807789802551,0.6151587169559651,0.04939382737115371,0.854232132434845,0.7221190333366394,0.5680213881941178,0.06500593260343691,0.8416244387626648,0.7405868768692017,0.544891231497133,0.06500593260343691,0.841934323310852,0.7532522678375244
Wait. Heard you're headed for the Cave of Dreams. Sure you can't use another sword or two?,"Czekaj. Słyszałem, że idziesz do Jaskini Snów. Nie przyda ci się dodatkowy miecz – albo nawet dwa?","Poczekaj. Słyszałem, że zmierzasz do Jaskini Marzeń. Na pewno nie możesz użyć jeszcze dwóch mieczy?"," Czekaj. Słyszałem, że zmierzasz do Jaskini Marzeń. Jesteś pewien, że nie potrzebujesz dwóch innych mieczy?","Czekaj. Słyszałem, że zmierzasz w stronę Jaskini Marzeń. Pewien, że nie mógłbyś użyć jeszcze jednego czy dwóch mieczy?","Poczekaj. Słyszałem, że zmierzasz do Jaskini Marzeń. Na pewno nie możesz użyć jeszcze jednego lub dwóch mieczy?",0.4060361122947857,0.034596374733298955,0.8439104557037354,0.8623570203781128,0.4190766066243767,0.07199144828799853,0.8428385257720947,0.8725728392601013,0.3732352288734888,0.05744990696182412,0.8442918658256531,0.8000125885009766,0.40705136637960937,0.03440134693333791,0.8446246385574341,0.8419589996337891
*Cough cough*,"Ekche, ekche.",Kaszel kaszel., *Kasły kasły*,*Kaszlnięcie kaszlnięcie*,*Kaszel kaszel*,0.055096418732782454,0.0,0.7325174808502197,0.4616393446922302,0.01388888888888897,0.0,0.6745691895484924,0.4178062379360199,0.07679251531710557,0.0,0.6669856905937195,0.3425626754760742,0.04098360655737714,0.0,0.6823404431343079,0.5457605719566345
