;meta[language=en]
; id      |key(hex)|key(str)| text
    577602|00000000||We've always relied on potions. Need to brew as many as possible. That'll take all the equipment we got.
    577554|00000000||Everything settled?
    577482|00000000||We won't have time to do much else.
    520465|00000000||Let's talk about the workshop.
    520445|00000000||Been wanting to fix that breach in the wall. But we'll need the same tools to clear the rubble from the armory.
   1076851|00000000||Rubble?
   1076853|00000000||Haven't you heard? Roof caved in a couple of years back. There's some excellent swords in there. Swords we could use.
   1076855|00000000||Filling in the breach seems just as important. They come through there, the siege'll be over awfully quick.
    520443|00000000||We'll need weapons that can pierce the Hunt's armor. Gotta clear the armory.
    520438|00000000||Let's clear the armory.
    520437|00000000||Patch up the wall.
    520440|00000000||Fixing the breach in the wall's a priority.
    520446|00000000||Let's not forget the laboratory.
    520451|00000000||I started brewing some potions. Like to finish if you don't mind.
   1062876|00000000||I could prepare more of those witchers' traps. But I'd need all the lab equipment.
    520447|00000000||Who needs access to the lab?
    520431|00000000||What's the lab get us?
    520432|00000000||Let's talk about the workshop.
    520433|00000000||Anyone have any ideas for the workshop?
    466202|00000000||Hold positions!
    466206|00000000||Death to the whoresons!
    466204|00000000||Just a few more!
    546067|00000000||Ciri! Watch out!
    564598|00000000||Something wrong?
    564600|00000000||What's eating you?
    564602|00000000||Do you seriously not know?
    564604|00000000||Get lost. I'm done with this idiotic conversation.
    564606|00000000||Get your health back.
    564608|00000000||Leave me alone.
    564597|00000000||Rest up, get well.
    321510|00000000||How are you feeling?
    321512|00000000||Please.
    321514|00000000||Thanks for everything.
    321516|00000000||Sure.
    572967|00000000||Thanks for your help back there, during the battle. Shame Vesemir wasn't so lucky.
   1076917|00000000||Big fight ahead of us. How's morale?
    546839|00000000||Remember our encounter with them at the Hanged Man's Tree?
    549678|00000000||We'll thrash 'em again this time.
    522215|00000000||The old Gauntlet. Remember?
    524938|00000000||Let's see if the ballistae still work.
    522532|00000000||Draw 'em in, then puncture some holes in 'em.
   1074995|00000000||{Mae rhyvin in lenu! Unds sinhviro ie folt! } [Someone draws near! The hounds have sensed them!]
   1074993|00000000||{Unds sinvir in riven! Arpha in barodd! } [The hounds have sensed someone! Weapons at the ready!]
   1074999|00000000||{Enkillio. } [They've withdrawn.]
   1075002|00000000||{Laet ihew! } [Kill them!]
    466152|00000000||Bastards keep coming!
    466150|00000000||Watch out!
    466148|00000000||Bloody hell!
    550486|00000000||We're here thanks to Ciri.
    550491|00000000||Ciri wanted to hear what you have to say.
    550495|00000000||And she will.
    547575|00000000||Didn't do this for the coin.
    581817|00000000||Didn't come to collect on a deal. You asked me to bring your daughter here. I did just that.
    581939|00000000||Ciri will hear you out. Then we leave.
    581942|00000000||Are you sure?
    581944|00000000||Never again would you need to stalk monsters while wading through sewage.
    581946|00000000||I'm sure.
    581948|00000000||I understand. Honor prevents you from accepting coin.
    581951|00000000||In that case, a stallion, a throroughbred Nilfgaardian, awaits you in the stables. Treat it as an expression of my gratitude.
    581954|00000000||Thank you.
    550513|00000000||Now forgive me. I wish to speak to my daughter.
    550557|00000000||Follow me, sir.
    581800|00000000||Thanks.
    581803|00000000||Geralt…
    581806|00000000||Ten...
   1069330|00000000||Twenty...
   1069332|00000000||Thirty...
    581809|00000000||Forty...
   1069334|00000000||Fifty...
   1069336|00000000||Sixty...
    581811|00000000||Seventy...
   1069338|00000000||Eighty...
   1069340|00000000||Ninety...
    581814|00000000||…and that makes an even one hundred. That is all of it. Initial here, please.
    547574|00000000||Thanks. Definitely need it more than you do.
    550595|00000000||Your reward.
    550487|00000000||I always keep my word.
    550490|00000000||As do I.
    550485|00000000||I always keep my word.
    550471|00000000||Your Imperial Majesty, Geralt of Rivia and…
    550473|00000000||Cirilla Fiona Elen Riannon, Queen of Cintra, Princess of Brugge and Duchess of Sodden, heiress to Inis Ard Skellig and Inis An Skellig, and suzeraine of Attre and Abb Yarra.
    550477|00000000||Get used to it. Before long every soul from Nilfgaard to the Dragon Mountains will kneel before you.
    550480|00000000||I did not expect you to keep your word, witcher.
    466258|00000000||Looking good!
    466256|00000000||I'll take these!
    466254|00000000||Don't spread out!
   1076933|00000000||Hunt'll be here soon.
    520067|00000000||Now we've but to listen for the sound of Hemdall's horn.
    520066|00000000||Tedd Deireadh is upon us. The Final Age, the Time of the End.
    566109|00000000||I'll keep an eye on him.
    566120|00000000||I'll keep an eye on Letho.
    566122|00000000||And I promise to be a good boy.
    566124|00000000||Oh, fuck off.
    566126|00000000||Geralt, this is a problem. Don't dismiss it.
    566111|00000000||I need Letho.
    566113|00000000||Our opinions count, too.
    566116|00000000||I need anyone who can face the riders of the Hunt in battle. Your likes and dislikes - they count for a lot less than that.
    566118|00000000||You're making a mistake.
    566071|00000000||I need Letho.
    319746|00000000||You should have said no.
    319748|00000000||None of your business.
    319750|00000000||Wrong - it is his and mine. Rather not have you behind our backs during the battle.
    319752|00000000||What is it now?
    319754|00000000||Why did you even bring him?
    465214|00000000||Still got time to leave.
    523502|00000000||I do, but I don't wanna.
    465216|00000000||Think it over.
    465218|00000000||I will. I do my best thinking alone.
   1076923|00000000||I know that look. Something eating you?
    465194|00000000||We'll never surrender Ciri.
    465192|00000000||The Hunt could arrive any minute.
    548632|00000000||Hmm, don't know about vanilla pudding. Could work, but nothing picks me up like Lambert's famous homebrew.
    548634|00000000||Suppose it can't kill me. Might as well try…
    547453|00000000||Relax. You don't have to be good at everything.
    584090|00000000||Hmm, there's a certain ancient method. Vesemir taught it to me, and Barmin taught it to him.
    584092|00000000||Will you take me into the mountains and make me drink hemlock?
    584095|00000000||The Skellige druids have used it for centuries. It always works…
    584098|00000000||Heeey!
    584101|00000000||You'll regret that!
    547454|00000000||Think I know what might lift your spirits.
    548521|00000000||Da-hah. It's not working, don't you see?!
    547445|00000000||Discouraged after a mere eight attempts? Zireael…
    547447|00000000||How many times must I try?
    548524|00000000||As many as it takes.
    548535|00000000||But I'm not getting anywhere.
    547449|00000000||We shall return to this later.
    547451|00000000||Didn't make it far first time out on the Gauntlet, either.
    581716|00000000||Geralt, please. Not now.
    548798|00000000||By comparison, the Gauntlet was a walk in the park. But that's not the point.
    548627|00000000||What is?
    548623|00000000||Avallac'h says nothing will come of this until I stop thinking about the battle.
    548625|00000000||But at the moment I find it impossible to fill my head with kittens and vanilla pudding.
    552141|00000000||Tell me… How do you do it?
    552146|00000000||What?
    552148|00000000||Always manage to pull yourself together, focus, no matter what's happening?
    543218|00000000||You were a good friend, Lambert.
    543217|00000000||I'll remember your teachings always. And the sacrifice you made.
    575404|00000000||Heads up!
   1076588|00000000||Roche's pits… Couldn't've asked for anything more perfect.
   1076592|00000000||Are you kidding? We're lucky we didn't fall in.
   1076594|00000000||Relax. Roche is good at this kind of warfare. Covers won't collapse under our weight. Hunt rider in full plate - that's another story.
   1076897|00000000||Hope you break your neck, you fucking prick!
   1076899|00000000||All right then. Let's get one over here.
   1076895|00000000||Let's see if it's true, herd one over here.
   1076941|00000000||Great to see you in a good mood, Zoltan.
    465186|00000000||Wee Ciri's grown up on us!
    465184|00000000||Glad you got her back here.
   1076938|00000000||Everything in order?
   1062909|00000000||Dammit. Downright afeared to sneeze near these barrels.
    541507|00000000||Hah! You found her!
   1062905|00000000||They told me the Hunt was after her, that those buggers might burst in uninvited.
   1062907|00000000||So I've made a Mahakaman mix. When this ploughin' blows, it'll be bits and pieces, nothin' more.
   1075245|00000000||Bring all your tools with you?
   1074867|00000000||Thought to myself, a battle approaches. Blades'll need honin', plate'll need some hammerin'. That sort o' thing.
   1074869|00000000||Thought right. Thanks, Zoltan.
   1074871|00000000||Plan to top that by brewin' some more Mahakaman mix. Shite's so volatile, ye need but glance at it to set it off like a flamin' fart. Very useful durin' sieges.
   1074883|00000000||All right. We'll talk later, Zoltan.
   1074881|00000000||Talk later.
   1074880|00000000||Willing to craft something for me?
   1074891|00000000||Willing to craft something for me?
   1074893|00000000||Course. Provided you've a diagram.
   1074879|00000000||How goes it, Geralt?
    321094|00000000||Where's Eskel?
    321096|00000000||Dammit. We agreed he'd open that gate.
    321098|00000000||Hasn't done it yet, means…
    321100|00000000||He'll be fine. We've got Triss to worry about now.
    311703|00000000||You like that, whoresons?! Huh?!
   1076901|00000000||Zoltan sends his regards, you bastards!
    563002|00000000||Doesn't look like we have a choice.
    563018|00000000||Don't trust the Lodge one bit, but doesn't seem like we have a choice.
    563019|00000000||Because we don't.
    563163|00000000||You're right.
    563194|00000000||You're right. Proved today you can take care of yourself.
    563327|00000000||Easier to pat someone on the back and hope things will work out than it is to face the truth.
    563329|00000000||Zireael possesses a great power she cannot control. She is a danger - to herself, to others. Until she learns to control it, she should remain isolated.
    563331|00000000||First of all - bollocks. Second - if you're going to speak of courage, at least address me directly, and not through Geralt.
    563332|00000000||I'm gone.
    564205|00000000||Let her go.
    564211|00000000||Ciri needs time.
    564213|00000000||True. But she also needs training. She must learn to control her abilities.
    564215|00000000||This training really necessary?
    564217|00000000||You saw what happened. She could be a greater threat than the Hunt.
    564219|00000000||Fine. We'll stay here a while longer. Then join you and Triss in Novigrad. Meet at Dandelion's inn.
    564220|00000000||Come on, Yen. The sooner we leave, the better.
    564222|00000000||See you.
    564207|00000000||Better go after her.
    564209|00000000||Wait, she needs time. We must let her resolve her grief on her own.
    575276|00000000||Then we should start training as soon as possible. She must learn to control her abilities.
    564204|00000000||I'll go after her.
    563195|00000000||You can't expose yourself.
    563197|00000000||Am I a banner to be held aloft and kept from the enemy? That's how you treat me. None of you has the courage to face this threat!
    563198|00000000||Yet we must kill them, or sooner or later we will all die.
    563164|00000000||Gotta protect you.
    575167|00000000||I've made an agreement with the emperor. In exchange for its help, the Lodge will be granted amnesty and find asylum in Nilfgaard. That will be our bargaining chip.
    563020|00000000||Triss, I wish to leave today to find the sorceresses. Will you help me?
    563021|00000000||Of course. Even got an idea where you could start.
    563158|00000000||Dammit!
    563160|00000000||Again you plan without even asking what I think! I've had enough of this!
    563162|00000000||I won't be taken somewhere like a… bundle! I will not sit and twiddle my thumbs! I'm sick of waiting, sick of hiding!
    563013|00000000||I don't want the Lodge anywhere near Ciri. Just don't trust those women.
    563015|00000000||What would you have us do instead? Fight alone, and die a beautiful but pointless death?
    563017|00000000||No, Geralt. By some miracle we survived that fight, eking out a measly victory at enormous cost. No more guerilla warfare - time to face the enemy in open battle.
    563001|00000000||I don't wanna involve the Lodge.
    563003|00000000||The Lodge is in shambles.
    563005|00000000||Many of the Lodge's members are dead, the rest are in hiding.
    563007|00000000||Philippa Eilhart, Margarita Laux-Antille and Fringilla Vigo are likely still alive.
    563009|00000000||And Francesca and Ida? Think they'd agree?
    563011|00000000||I think they'll take convincing. Would you rather speak to Keira alone?
    579417|00000000||That would probably be best.
    535737|00000000||Haven't had a chance to talk. Thanks for your help. And for looking after Ciri.
    534850|00000000||You will thank me later. Now, we must take Zireael from here, hide her. And then gather a greater force.
    535739|00000000||Anyone, everyone we could count on came here to Kaer Morhen.
    535741|00000000||Which is why we must seek the help of enemies. Magic is our best defense against the Hunt. We need sorceresses. Archmistresses of magic.
    535743|00000000||You mean the Lodge?
    572977|00000000||Zireael can harness immense amounts of the Power. Why has no one taught her to control this?
    579390|00000000||Actually, some did teach her.
    572978|00000000||Clearly to no effect.
    579393|00000000||I'll gladly argue with you about this - some other time.
   1003639|00000000||Traveling between worlds - what's it like?
   1003641|00000000||It's… nice.
   1003643|00000000||Difficult?
   1003645|00000000||It was at first. But in time it became… automatic - like riding a horse.
   1003647|00000000||Bet a lot of mages would love to learn to do it.
   1003649|00000000||I'm certain they would… but Avallac'h claims they've neither the knowledge nor talent. He's spent four centuries learning to do it, yet can still only find and pass through preexisting portals.
   1003653|00000000||I go wherever I please, whenever I please.
   1003636|00000000||What's it like to travel between worlds?
   1127038|00000000||The mark on my face - is it noticeable? Hard on the eyes?
   1127041|00000000||Tsk… a bit. But you can't let it bother you.
   1127044|00000000||You know, folk would stare at the scar on my cheek, always. It used to upset me greatly.
   1127046|00000000||And?
   1127048|00000000||I started undoing one shirt button more. Problem solved.
   1127049|00000000||The mark on my face look bad?
   1127066|00000000||Not sure if you've heard, but… once it's all over, I'm going to Kovir.
   1127068|00000000||With Triss.
   1127070|00000000||Mhm.
   1127072|00000000||Interesting part of the world. Perhaps you'll get a contract for some rare snow beast. A barbegazi, or a vendigo… Or a, uh, an amarok.
   1127074|00000000||Or maybe I'll finally hang up my swords.
   1127076|00000000||It's that good with her?
   1127078|00000000||Better.
   1127063|00000000||You know… once it's all over, I'm going to Kovir.
   1127081|00000000||So… need your advice. About Yennefer.
   1127083|00000000||Very well. Ask away.
   1127086|00000000||Thing is… I'd like to take her somewhere. Once it's over. Someplace… picturesque, beautiful, even. Where we can rest.
   1127088|00000000||You've been almost everywhere. Also know Yen well. Any ideas? I was thinking Spalla, or maybe Dol Blathanna…?
   1127090|00000000||The first roadside inn you pass. Take her there. Pay for a month in advance, carve "Do not disturb" into the room door and shut it behind you.
   1127092|00000000||Huh. Just like that?
   1127094|00000000||Just like that.
   1127064|00000000||Need your advice. It's about Yennefer.
   1003655|00000000||Eredin's located you time and again. How's that work?
   1003573|00000000||When I pass between worlds, I create a kind of shockwave. Anyone properly trained can sense it. That's how Avallac'h explains it, at any rate. He can do it, too.
   1003666|00000000||So you shouldn't actually ever use your power.
   1003574|00000000||It's not like that. The impulse is stronger the longer my "voyage." On short hops, the disturbance is practically imperceptible.
   1003637|00000000||How does Eredin locate you?
    308532|00000000||I should go.
   1003486|00000000||All right, we'll talk later.
    308530|00000000||So long.
   1003482|00000000||Before you returned, where were you, what'd you do?
   1003394|00000000||Once you'd left Yen and me on the Isle of Avalon, what happened to you? What did you do?
   1003395|00000000||I traveled. Through time, space, different worlds… I saw houses of glass, ran with unicorns at the world's end, even lived in an undersea kingdom for a time.
   1003397|00000000||Hm… freedom. Always had a taste for it.
   1003398|00000000||I still do.
   1003399|00000000||So why'd you return?
   1003400|00000000||Ah, it was too much, I almost drowned in it. When everything is possible, it quickly becomes a lot less alluring.
   1062485|00000000||I used to fear training on this.
   1062487|00000000||Ergh, so many bruises…
   1003372|00000000||Got a minute?
   1003374|00000000||Of course.
   1076931|00000000||Huh, you seem to be in a good mood…
    465166|00000000||We can do it.
    465164|00000000||If they bleed, they can die.
   1076929|00000000||Vesemir.
    541560|00000000||Welcome home.
   1062943|00000000||Found some old swords, all forged of meteorite steel.
   1062945|00000000||They lie well in your hand. And they oughta pierce the armor of the Hunt's riders.
    562491|00000000||I want to fight, too.
    562497|00000000||I refuse to sit idle while you risk your lives for me.
    562499|00000000||Back inside!
    575678|00000000||Duvvelsheyss!
    562501|00000000||No! Geralt gave the signal from the woods, and Triss hasn't cast the spell!
    562503|00000000||Dammit! All right! Run to her!
    562493|00000000||I cannot hide forever. I must face them!
    562495|00000000||Back inside, now!
    562490|00000000||I must confront them.
    529468|00000000||You were meant to wait inside!
    529686|00000000||Hold on, Triss!
   1077974|00000000||Gvaed, gvaed uncym, cym’morth!
   1077970|00000000||{Emitting a mind-piercing, ear-bleed inducing shriek.}
   1077942|00000000||Geralt… Where is he…? We must--
   1077944|00000000||Argh!
   1077946|00000000||You shan't escape me this time!
   1077948|00000000||Aaaargh!
   1077950|00000000||Imlerith!
   1077952|00000000||Run!
   1077954|00000000||She'll not abandon you.
   1077956|00000000||You humans are so… impractical.
   1077958|00000000||Ciri! No!
   1077960|00000000||Aargh! I forbid you!
   1077962|00000000||You always were an unruly child.
   1077964|00000000||I adored that about you.
   1077966|00000000||Now fly.
   1077968|00000000||Noooooooooooooo!
   1077938|00000000||Come!
   1077940|00000000||Ah!
   1076935|00000000||Damn… I was less nervous before that fight with the dragon.
    465190|00000000||Only you and I truly know what all of us will soon face.
    465188|00000000||You defeated them once. I know you can do it again.
    550425|00000000||Gimme a minute. Forgot something.
    550427|00000000||Hurry.
    547548|00000000||Hang on.
    547547|00000000||Yeah.
    547554|00000000||Let's go.
    550421|00000000||Ready?
    582097|00000000||Whew, that's strong.
    548945|00000000||Maybe you oughta try a different method.
    548947|00000000||We've tried at least twenty.
    548949|00000000||Wouldn't let it worry you… Not like you need to excel at everything.
    549147|00000000||You're great with a sword, an excellent archer… Leave the magic to mages.
    582102|00000000||Yeah… Pour me another.
   1062964|00000000||Elbow higher.
   1062966|00000000||It's high enough.
   1062968|00000000||You drop it a bit every time you release the string.
   1062970|00000000||Apart from which, flaming projectiles require a different trajectory.
   1062984|00000000||What the hell's better about flaming arrows, anyway?
   1062986|00000000||They set things alight.
    463213|00000000||Thanks for coming, both.
    524215|00000000||No need. By the way, it seems you forgot to invite me.
    524219|00000000||Hold your excuses, Geralt. Ves vented on me all the way here, she's almost over it.
    524221|00000000||Are we really to be so few?
    561010|00000000||We'll scout around a bit. Need to acquaint myself with the battleground.
    561004|00000000||Quality's what counts, not quantity.
    561006|00000000||A witcher's approach. Works when hunting and fighting beasts, not necessarily in full-scale battles.
    561008|00000000||I certainly hope you know what you're doing.
    561002|00000000||Yes, but we'll win.
    561001|00000000||Yes.
    560998|00000000||Yes.
    561000|00000000||Certainly hope you know what you're doing.
    542224|00000000||You're here.
    550634|00000000||He offer anything specific?
    547836|00000000||Yes, very specific. And thoroughly absurd.
    547842|00000000||Sorry. I don't want to talk about it. Not now, at least.
    547843|00000000||Won't pressure you. When you're ready. Let's go.
    547838|00000000||By the way, that spectacle with the coin - what was that?
    547839|00000000||Emperor's got lots. Couldn't see why he shouldn't share some with us.
    547840|00000000||Is that what this was about - from the start?
    550609|00000000||No. It's always been about you. Only you.
    581839|00000000||It sure seemed like it was about the coin in there.
    550612|00000000||Ciri, I…
    581882|00000000||If it wasn't, you shouldn't have accepted it.
    550614|00000000||Say no more. I'll be over it by the time we reach Velen.
    547835|00000000||Well?
    550632|00000000||If he thinks he can buy me, he is sorely mistaken.
    546415|00000000||Geralt, hold them back!
    546416|00000000||I must form a Circle of Vitality!
    575674|00000000||Azar! Anatha! Vellos!
   1075126|00000000||The wall's holding! And Hjalmar sealed the rift!
   1075307|00000000||Splendid work!
    466366|00000000||The wall stopped 'em!
   1063022|00000000||Damn the dogs. We should've patched up that wall!
   1075121|00000000||Hjalmar's sealed the portal!
   1075090|00000000||We've gotta close the portals! If we don't, we die!
   1075108|00000000||There are more and more!
   1075110|00000000||Help me! I'm near the pendulums!
   1075112|00000000||On my way!
   1075130|00000000||Geralt! I can't hold them any longer!
   1075132|00000000||They're swarming the yard by the main gates!
   1075102|00000000||Geralt! They're coming in through Savolla's breach!
   1075104|00000000||Towards Eskel! Everyone move!
    565955|00000000||You saved us.
    565974|00000000||We'd all be dead if not for you.
    565976|00000000||No, Geralt. The Hunt would never have come to Kaer Morhen if I wasn't here.
    465711|00000000||Vesemir's funeral - we should prepare.
    571205|00000000||You don't know how it is. To see someone you love die… because of you, for you.
    571207|00000000||We all knew what we were signing up for.
    571209|00000000||Yes, and you saved me. For how long? A week? A month?
    575122|00000000||We'll hide you, cover your tracks…
    575124|00000000||No. I will flee no more.
    571203|00000000||Don't blame yourself. No witcher's ever died in his own bed.
    565925|00000000||Pay your last respects to your friend. Then we must hold council.
    565922|00000000||Pay your last respects to your friends. Then we must hold council.
    535609|00000000||Va fail.
    535611|00000000||For those who remain, death should never take precedence over life.
    465713|00000000||Vesemir and Lambert deserve a proper goodbye. We should prepare.
    575112|00000000||I can't cry, don't know how…
    575101|00000000||There's no blame, just grief.
    535599|00000000||I nearly killed you… Killed everyone…
    465701|00000000||Avallac'h is weak, but alive. Triss is tending to the others.
    565918|00000000||And Lambert… Dead -because of me.
    535489|00000000||I… I was too late… to help him.
    535491|00000000||It's not your fault.
    535493|00000000||I should not have fled here to Kaer Morhen.
   1076888|00000000||They're here. Time to say hello.
   1076891|00000000||Slow down. Element of surprise is key. Stay hidden, give Triss a chance to show them what she can do. Then we'll hit 'em.
    543267|00000000||Good work with these bombs, by the way.
    543268|00000000||Aim at the portals, be precise. I'm out of dimeritium.
   1062886|00000000||Yen mentioned casting the Yrden at the rifts. Said the Sign could seal them.
    520505|00000000||Gonna have to thank Yen once this is all over. That spell - really something.
    561945|00000000||And the invisibility.
    520508|00000000||Hounds could sniff you out, so don't get too close. And you'll be visible soon as you start fighting. Remember that.
    520507|00000000||He always talk this much?
    573009|00000000||Only when he's nervous.
    543272|00000000||Mean to say Merigold can conjure up more than a cloud of butterflies?
   1076894|00000000||Lots more. Wait and see.
   1076879|00000000||Eskel.
   1076881|00000000||Greetings, Wolf.
   1062956|00000000||Need some peace. Gotta prepare.
    465105|00000000||The Wild Hunt? That could be interesting.
    465107|00000000||Good to see you.
    465097|00000000||How are you? Kaer Morhen to your liking?
   1076909|00000000||More so than Velen, but that's hardly an achievement.
   1076906|00000000||How was your trip? Get here all right?
    465099|00000000||Ah. So much tramping over mountain paths, you're lucky I made it.
    542422|00000000||Greetings, Geralt.
   1062989|00000000||If I'm to die today, I wish to look smashing for the occasion.
    573755|00000000||Make yourself at home.
    573765|00000000||Won't find too many comforts, but try to feel at home.
    573757|00000000||Expected you earlier.
    573759|00000000||I started off heading in the opposite direction, but then turned around.
    573761|00000000||What made you change your mind?
    573763|00000000||There are times when a woman should simply not explain her decision. That goes doubly for sorceresses.
    573754|00000000||Thought you might arrive earlier.
   1062992|00000000||Getting all gussied up for the Wild Hunt?
   1062994|00000000||Women only ever beautify themselves for their own satisfaction.
    572599|00000000||Glad you're here.
    572600|00000000||It's good to see you again.
   1062997|00000000||Leave my dresser alone!
    521492|00000000||An arachas.
    521493|00000000||We need to lure it.
   1063043|00000000||Keep a lookout. I'll lay some fresh meat down as bait.
   1063039|00000000||Saw some arachas tracks around here a while back.
   1063041|00000000||If the beast hasn't moved on, we could find it, sic it on the Hunt's warriors.
    521435|00000000||See the wounds?
   1074969|00000000||Sure make the arachas story believable.
   1063047|00000000||Heheheh. Natural selection in action.
    464415|00000000||We gotta kill 'em quicker.
    464411|00000000||Va fail!
    464413|00000000||Tough one.
    466087|00000000||Me a'baeth aep arse.
    466083|00000000||Fuck.
    466085|00000000||Lotta them.
    520473|00000000||Love these moments. The air before a battle - nothin' smells as sweet.
