en_text,pl_text,dialog_prototype,chrf_dialog_prototype,bleu_dialog_prototype,bertscore_dialog_prototype,comet_dialog_prototype
"Ahh, like everyone.",Jak wszyscy.,"Ahh, tak jak wszyscy.",0.8084419591926361,0.08034284189446518,0.7754433155059814,0.8169249892234802
Meaning what exactly? That I ought to be looking about for giant jars holding my siblings?,Czyli co? Mam się tu rozejrzeć za wielkimi słojami z moim rodzeństwem?,Cóż dokładnie masz na myśli? Że mam szukać wielkich słoików z moimi rodzeństwem?,0.37123005753893734,0.018476860420522198,0.8019649982452393,0.621849000453949
Why the spit not?,A to niby czemu?,Dlaczego nie plujesz?,0.17968490078023547,0.0,0.7298018336296082,0.6584492921829224
"Stupider, maybe. Sonny… if the Naglfar had landed here, you'd be dead and rotten now.","Głupszych raczej. Synku... Gdyby to tu Naglfar przybił, już byś pod ziemią leżał.","Głupszy może. Synku... gdyby Naglfar tu wylądował, byłbyś już martwy i zgniły.",0.3514433910475985,0.0221625475730487,0.8520458936691284,0.6977217793464661
Can't have one without the other.,Bez szarpania nie ma warkoczy.,Nie można mieć jednego bez drugiego.,0.10188226233889787,0.0,0.7052701115608215,0.6299936771392822
"We'd best be getting home, dear.",To może my lepiej już chodźmy do domu.,"Lepiej wróćmy do domu, kochanie.",0.31010891479930386,0.029486824119076216,0.8237138986587524,0.8519536852836609
"And everyday come dawn, Hara, my youngest, she pricks her finger and squeezes a drop of her blood into the water I use to temper the blades.","I co dzień o brzasku Hara, moja najmłodsza, przychodzi i wpuszcza kroplę swojej krwi do wody, w której hartuję ostrza.","I każdego świtu Hara, moja najmłodsza, przebija palec i wyciska kroplę swojej krwi do wody, której używam do hartowania ostrzy.",0.5690266452093852,0.25958657290343434,0.8399942517280579,0.8112334609031677
That's one less!,Jednego mniej!,To jedna mniej.,0.3111758611758611,0.0,0.7389904856681824,0.8140641450881958
Came by 'cause I'm curious.,Jestem tu tylko przez ciekawość.,"Przybyłem, bo jestem ciekawy.",0.27124765361652675,0.0,0.8048198223114014,0.8703086376190186
That him?,To ten?,To on?,0.18102156116683962,0.1495348781221221,0.8850218653678894,0.7860374450683594
"Don't listen to her. She's been sore lately, snortin' every chance she gets.","Nie zwracaj na nią uwagi, ostatnio ciągle ma muchy w nosie.","Nie słuchaj jej. Ostatnio była drażliwa, chrumkając przy każdej okazji.",0.22295287064994163,0.01909690192411307,0.7585921883583069,0.721159040927887
Use the Mask.,To użyj Maski.,Użyj Maska.,0.4795007041837977,0.0,0.9070033431053162,0.7236161828041077
But I wanted--,Ale ja chciałem...,Ale chciałem...,0.6992167226459877,0.10785809837243004,0.9763936400413513,0.9803909063339233
Be the first raid where the Black Ones deliver the goods to our doorstep.,"Jeszcze takiej rejzy nie było, żeby Czarni nam pod nos towar podstawiali.","To był pierwszy najazd, podczas którego Czarne Słońca dostarczyły nam łup do drzwi.",0.22748110040968142,0.01553712569276035,0.6930860877037048,0.672474205493927
"Oooo, I can taste it already… Very well. Get on with it!","Uff, narobiłaś mi smaku... Niech będzie. No, idź już, idź!","Oooo, mogę już poczuć smak... Dobrze. Kontynuuj!",0.13612984069411668,0.0,0.7828362584114075,0.7168914079666138
"Show me what you got, then.","No, pokaż, co tam masz.",Pokaż mi co masz.,0.278555952193327,0.07440995947486906,0.855923056602478,0.9159790277481079
I don't like it.,Nie podoba mi się to.,Nie podoba mi się to.,1.0,1.0,1.0000001192092896,0.9859054684638977
"My bones start to ache, as if bad weather were approaching.","Zaraz zaczyna mnie rwać w kościach, jak na niepogodę.","Moje kości zaczynają boleć, jakby nadchodziła zła pogoda.",0.31286181230919347,0.0,0.7366915941238403,0.8346087336540222
Don't think about it.,Nie myśl o tym.,Nie myśl o tym.,1.0,1.0,0.9999998807907104,0.9882776141166687
"Take care, now.",Bywaj.,Uważaj teraz.,0.1605339105339106,0.0,0.6757718920707703,0.6878578662872314
"Not quite, not yet. But I'm sure we'll find the way if we set off together.","Jeszcze nie, ale jak pójdziemy razem, na pewno coś wymyślimy.","Nie do końca, nie jeszcze. Ale jestem pewna, że znajdziemy drogę, jeśli ruszymy razem.",0.37944017923946594,0.0,0.7524332404136658,0.8312132954597473
"No, he probably knew… But that's the sort of prank you only pull on someone you like.","Zapewne się domyślał... Ale wiesz, co mówią. Kto się czubi, ten się lubi.","Nie, on pewnie wiedział... Ale takiego żartu nie robi się komuś, kogo się nie lubi.",0.2860036765072331,0.018693000799960027,0.783575713634491,0.7119057178497314
How'd ye dispel this evil?,A jak żeście go przegnali?,Jak się pozbyłeś tego zła?,0.13098845598845607,0.0,0.7614145278930664,0.7245661020278931
One day I'll show you how I drink.,"Kiedyś pokażę ci, jak piję.","Pewnego dnia pokażę ci, jak piję.",0.7096819173477673,0.5081327481546147,0.9373951554298401,0.9652829766273499
And how!,A jeszcze jak!,I tak!,0.09453139411095011,0.0,0.8372157216072083,0.7378470301628113
Don't be fooled!,Nie dajcie się zwieźć!,Nie daj się zwieść!,0.5040002206732846,0.09554427922043669,0.9398425221443176,0.8830863833427429
Heeey theeere!,Czee-eeść!,Heeey theeere!,0.11674844277412404,0.0,0.7682614922523499,0.6595712304115295
"In that respect, this work has its benefits. I couldn't possibly hurt anyone here if I tried.","Dlatego ta praca ma swoje plusy. Tu nikogo już nie skrzywdzę, choćbym chciał.","W tym względzie ta praca ma swoje zalety. Nie mógłbym tu nikogo skrzywdzić, choćby nie wiem co.",0.46741479874484737,0.1584450133726893,0.8161816000938416,0.8571923971176147
No. I will flee no more.,Nie. Nie będę już uciekać.,Nie. Nie będę już uciekać.,1.0,1.0,1.0,0.9903985261917114
Hm?,Hm?,Hm?,0.5,0.1778279410038923,1.0000001192092896,0.992595374584198
"You are the famed Geralt of Rivia, are you not?","Tyś sławny Geralt z Rivii, prawda?","Jesteś sławnym Geraltem z Rivii, czyż nie?",0.4606981021976506,0.06985342056580097,0.8686504364013672,0.9135881662368774
This will certainly serve me better than your conversation with Sasha has served you. I'd be wary of her.,Na pewno lepiej na tym wyjdę niż ty na rozmowach z Saszą. Na twoim miejscu bym na nią uważał.,To z pewnością posłuży mi lepiej niż twoja rozmowa z Sashą służyła tobie. Byłbym ostrożny wobec niej.,0.31656075569461434,0.013458287311995505,0.7689924836158752,0.7659011483192444
"And you're begging for trouble, just coming here at this hour. Especially dressed like that.","Ty też prosisz się o kłopoty, przychodząc tu o tej porze. Zwłaszcza w takim stroju.","I ty prosisz się o kłopoty, przychodząc tutaj o tej porze. Szczególnie tak ubrany.",0.6112796135336884,0.3310552213332553,0.8694202899932861,0.8723284006118774
"I shall activate the Sunstone. If Caranthir answers the call, the Naglfar should appear in the bay shortly afterwards.","Aktywuję Kamień Słoneczny. Jeśli Caranthir odpowie na wezwanie, po chwili Naglfar pojawi się w zatoce.","Aktywuję Kamień Słońca. Jeśli Caranthir odpowie na wezwanie, Naglfar powinien pojawić się w zatoce krótko potem.",0.738601780894677,0.30130404892785684,0.9258723855018616,0.9238018989562988
"Depends on the kind of king you have in mind. Want one who'll send emissaries, move figurines about a map, calculate the most profitable option. Then yes, he's too hot-headed.","Zależy, o jakim królu myślisz. Jeśli chodzi ci o takiego, co śle posłów, przesuwa figurki po mapach, rachuje, co mu się bardziej opłaca... To tak, jest zbyt porywczy.","Zależy od tego, jakiego króla masz na myśli. Chcesz takiego, który będzie wysyłać posłów, przestawiać figurki po mapie, obliczać najbardziej opłacalne opcje? Wtedy tak, jest zbyt porywczy. Ale Skellige chce innego władcy – takiego, który utopi Nilfgaard we krwi, raczej rzuci się w ogień niż się podda. A taki jest Hjalmar.",0.501548524459688,0.05886250626142405,0.7415592074394226,0.7512273788452148
Might've added too many ingredients...,Chociaż trochę chyba przesadziłem z dodatkami...,Może dodałem za dużo składników...,0.1503919190630931,0.0,0.7620528340339661,0.7919551134109497
He's conjurin'!,Czary!,On czaruje!,0.20377384960718295,0.0,0.7374221086502075,0.86856609582901
Clan emblem indicates a Dimun man. So he was from Faroe.,Insygnia klanowe wskazują na człowieka z Dimun. Czyli pochodził z Faroe.,Godło klanu wskazuje na mieszkańca Dimuny. Więc był z Faroe.,0.3081336480466166,0.04469338322542863,0.7902880907058716,0.8453950881958008
"You look tired, quartermaster. Been stationed here long?","Wyglądacie na zmęczonych, kwatermistrzu. Długo już tu stacjonujecie?","Wyglądasz na zmęczonego, kwatermistrzu. Jesteś tu stacjonowany od dawna?",0.5318158112109806,0.03155984539112946,0.8799130320549011,0.9225721955299377
Rare sight - an elf and a guard of the Eternal Fire having a friendly chat…,Elf i strażnik Wiecznego Ognia pogrążeni w przyjacielskiej rozmowie. Rzadki widok.,Rzadki widok - elf i strażnik Wiecznego Ognia prowadzący przyjazną rozmowę...,0.5864540396834288,0.24808415001701817,0.8241149187088013,0.9207080006599426
Did Cerys entice you to cooperate? I can imagine how. Or has Crach paid you to smear my name?,"Domyślam się, jak Cerys skłoniła cię do współpracy. A może to Crach ci zapłacił, żebyś mnie oczerniał?",Czy Cerys skusiła cię do współpracy? Mogę sobie wyobrazić jak. Czy może Crach zapłacił ci za szkalowanie mojego imienia?,0.434799831751327,0.028339296176052856,0.7896122932434082,0.8770163059234619
The Black 'uns surrendered. Baron and his men took most of 'em alive. But one of his blokes knocked over a vat of red dye. It all ran into the river.,Czarni poddali się i Baron wziął ich żywcem. Ale ktoś z jego ludzi rozwalił balie z czerwonymi barwnikami i wszystko do rzeki się wylało.,Czarni się poddali. Baron i jego ludzie wzięli większość z nich żywcem. Ale jeden z jego chłopaków przewrócił kadź z czerwoną farbą. Wszystko spłynęło do rzeki.,0.4633581422533424,0.027324007151028215,0.8460433483123779,0.8495601415634155
He wouldn't've won.,Nie wygrałby.,On by nie wygrał.,0.6086850263751115,0.0,0.8561831116676331,0.961592435836792
Haaaaaa!,Ha!,Haaaaaa!,0.27619047619047615,0.0,0.7700527906417847,0.9729145169258118
"Mhm. What's more, I like what I see.","Co więcej, podoba mi się to, co w nich widzę.","Mhm. Co więcej, podoba mi się to, co widzę.",0.8052535369803507,0.6716877364745231,0.9190390706062317,0.9196414947509766
Just so it don't come down hard at harvest this year.,Byle tego roku w żniwa nie lało.,Aby nie było ciężko w tym roku podczas żniw.,0.22219848053181382,0.03155984539112946,0.787238597869873,0.6960865259170532
Can you tell me anything more?,Możesz powiedzieć coś więcej?,Czy możesz mi powiedzieć coś więcej?,0.8273734133882926,0.20205155046766235,0.9246854186058044,0.981935977935791
You pig!,Ty świnio!,Ty świnio!,1.0,0.316227766016838,1.0,0.9949712157249451
You must finish now you've begun! Well?,"Jak już zacząłeś, to skończ! No?","No dobrze, skoro już zacząłeś... Więc byłem w saunie... I usłyszałem takie jakby warczenie dochodzące spod spodu. ""Maaargh. Buerrgh"" - coś w tym stylu.",0.32555986631308836,0.007913247271422612,0.6882083415985107,0.5086106657981873
Enough about that. Mind if we change the subject?,Tyle w tej kwestii. Możemy zmienić temat?,Wystarczy już o tym. Czy masz coś przeciwko zmianie tematu?,0.19537710769598374,0.0,0.7493932247161865,0.8706405162811279
Here I am.,Jestem.,Jestem tutaj.,0.6779886779886781,0.0,0.9215511083602905,0.9064411520957947
I understand. Honor prevents you from accepting coin.,"Rozumiem, honor nie pozwala ci przyjąć pieniędzy.",Rozumiem. Honor nie pozwala ci przyjąć monety.,0.663925766680181,0.41113361690051975,0.9251034259796143,0.8735217452049255
"Cases like this, sometimes it's simple - feed the cursed one of your own will, not theirs. Other times it can be a real bitch.","W takich wypadkach czasem starczy, żeby z dobrej woli dać przeklętemu jedzenie... A czasem trzeba czegoś więcej.","Przypadek taki jak ten, czasami jest prosty - nakarm przeklętego swoją wolą, nie ich. Innym razem może to być prawdziwy koszmar.",0.2580797117532591,0.0,0.6867169141769409,0.6476312875747681
Where you headed with that spade?,A ty gdzie z tym szpadlem?,Dokąd idziesz z tym szpadlem?,0.6337770130184496,0.21771262023986562,0.8517619371414185,0.7704811692237854
Rats!,A jej!,Szczury!,0.03144654088050324,0.0,0.729308009147644,0.6846213340759277
Well?,I co?,"Jeśli myśli, że może mnie kupić, to bardzo się myli.",0.021097046413502202,0.0,0.6007014513015747,0.5061099529266357
"When you don't have what you like, you'd best like what you have. Yes.","Jak się nie ma co się lubi, to sie lubi co się ma. No.","Gdy nie masz tego, co lubisz, lepiej polub to, co masz. Tak.",0.22730037266833603,0.018975524537465382,0.7703032493591309,0.798345148563385
They milk you dry… Every man in this city demands a cut!,Ze skóry obedrą... Każdego trza tu opłacić!,Wykorzystują cię do cna... Każdy człowiek w tym mieście żąda swojej części.,0.22018935557340846,0.0,0.7059008479118347,0.616578996181488
"Here, take this. Have a good time, paint the town coral.","Macie tu, o. Zabawcie się na mieście.","Weź to. Baw się dobrze, maluj miasto na różowo.",0.14288217656585397,0.028517539529041507,0.7443970441818237,0.605972170829773
Mhm. What'd they do this human?,I co z nim zrobili?,Co zrobili temu człowiekowi?,0.40708111333111335,0.0,0.8227322101593018,0.9121447205543518
Troll awfulthick hide. Your awfuldull metalstick.,Ja mam grubaskóra. Ty masz tępy miecz.,Twój okropnie gruby pancerz. Twój okropnie nudny metalowy kij.,0.15317359075113204,0.0,0.6651706695556641,0.5617048144340515
"Geralt, what the hell is that?!","Geralt, co to jest?!","Geralt, co to do cholery jest?!",0.7638795674402417,0.21711852081087685,0.9118546843528748,0.8969711065292358
A witcher…,Wiedźmin...,Czarodziejka...,0.15352671777643787,0.0,0.8380187153816223,0.7546975612640381
"You're back, finally. Did you get the beast?","No, wreszcie jesteś. Dorwałeś tego potwora?","Jesteś z powrotem, wreszcie. Udało ci się zdobyć bestię?",0.32436841631888075,0.0,0.7997556328773499,0.7720592617988586
"Foreigners and their fancies… Fine, show me what you want.","Obcy i ich smaki... No dobra, pokaż, o co chodzi.","Cudzoziemcy i ich fanaberie... Dobrze, pokaż mi czego chcesz.",0.3074288013289925,0.04537922867531812,0.8080246448516846,0.8139179348945618
"You got brawny thighs, stranger.","Umięśnione masz uda, nieznajomy.","Masz krzepkie uda, nieznajomy.",0.5202008009807821,0.16990442448471224,0.8506990671157837,0.6973965764045715
Him? Bah. That fool could never plan somethin' like this. Too watery between the ears.,On? Taki głupiec nigdy by czegoś podobnego nie zaplanował. Za cienki w uszach.,On? Bah. Ten głupiec nigdy nie mógłby zaplanować czegoś takiego. Za dużo wody między uszami.,0.4471606760270646,0.036787632499277766,0.8634399175643921,0.8213520050048828
"Birna. Queen of Skellige. I'm glad we've met, but you must forgive me. Duty calls.","Birna, królowa Skellige. Cieszę się, że cię poznałam, ale musisz mi teraz wybaczyć. Obowiązki wzywają.","Birna. Królowa Skellige. Cieszę się, że się spotkaliśmy, ale musisz mi wybaczyć. Obowiązki wzywają.",0.7211036592252827,0.3059194879108606,0.9322952032089233,0.9220657348632812
"You're right - fault's on both sides, yours and hers.",Masz rację... Żadne z was nie jest bez winy.,"Masz rację - wina leży po obu stronach, twoja i jej.",0.289661743604851,0.018850319022747353,0.7037109732627869,0.7918035984039307
What is it?,O co chodzi?,Co się stało?,0.06600660066006611,0.0,0.8383147120475769,0.9005876779556274
Aaaargh!,Aaaargh!,Aaaargh!,1.0,0.1778279410038923,1.0,0.9949468970298767
"It granted me all of these powers, but it's also why I've spent my life fleeing, hiding.","Dzięki niej mam te wszystkie zdolności, ale przez nią całe życie uciekam i ukrywam się.","To udzieliło mi wszystkich tych mocy, ale to także powód, dla którego całe życie uciekam i ukrywam się.",0.503049910276789,0.2749977595322415,0.8255383968353271,0.9082104563713074
What happened here?,Co tu się stało?,Co tu się stało?,1.0,1.0,1.0,0.9928637146949768
Zireael not recognized. Intruders. Destroy the intruders.,Zireael nie rozpoznano. Intruzi. Zniszczyć intruzów.,Zireael nie został rozpoznany. Intruzi. Zniszczyć intruzów.,0.8540745297315278,0.20556680845025987,0.9689780473709106,0.8963078260421753
Aye? What's it you need?,Tak? Czego chcesz?,Aye? Czego potrzebujesz?,0.3442072929708375,0.11362193664674995,0.8433576226234436,0.9067346453666687
"Eternal Fire, hear our prayer.",Niechaj Wieczny Ogień wysłucha próśb naszych.,"Wieczny Ogień, wysłuchaj naszej modlitwy.",0.47720316928867684,0.0439891724758422,0.7997735738754272,0.905405580997467
The women of Bellows?,Baby z Kuźnicy...?,"Czyli to twój brat, Mikkel?",0.059880239520958174,0.0,0.6376428008079529,0.6417324542999268
Don't be rash. Make sure it's the only way.,Nie podejmuj pochopnych decyzji.,"Nie działaj pochopnie. Upewnij się, że to jedyny sposób.",0.3050911681182242,0.023980296761827107,0.7336193919181824,0.6928074359893799
Your flesh cured with toxins… sweet with pain.,Twoje zatrute eliksirami mięso... słodkie od bólu.,Twoje ciało leczone truciznami... słodkie od bólu.,0.483408006564558,0.17567205239427922,0.8634325861930847,0.7635269165039062
Rats…!,Szlag...!,Rats…!,0.038314176245210815,0.0,0.7270490527153015,0.671515941619873
"Oh, you're definitely no boy. You're a strong, poised witcher who will surely help a woman in need.","O, z pewnością nie jesteś chłopcem, tylko silnym wiedźminem, który z pewnością pomoże kobiecie w potrzebie...","Oh, ty na pewno nie jesteś chłopcem. Jesteś silnym, opanowanym wiedźminem, który z pewnością pomoże kobiecie w potrzebie.",0.7878245182852154,0.36191740494054153,0.8937466144561768,0.9068401455879211
"Elven blood, eh?","Elfia krew, co?","Krew elfa, co?",0.27593915632169125,0.11362193664674995,0.8748909831047058,0.8922404050827026
We're talking. Can't you see?,"Nie widzisz, że rozmawiamy?",Rozmawiamy. Nie widzisz?,0.6555504206412981,0.0814136751754278,0.8215917348861694,0.9139275550842285
I heard.,Słyszałem.,Usłyszałem.,0.8472439663448195,0.0,0.9428997039794922,0.9183904528617859
"What's wrong, can't talk?","O co chodzi, nie możesz mówić?","Co się dzieje, nie możesz mówić?",0.6398099389186478,0.20205155046766235,0.9086762070655823,0.9108859896659851
Huh? They tell you? Clowns.,"O, wtajemniczyli cię?",Huh? Mówią ci? Błazny.,0.08820662768031196,0.0,0.7343196272850037,0.4430810511112213
Won't keep Eredin waiting that long.,My nie każemy Eredinowi czekać tak długo.,Nie będę czekać tak długo na Eredina.,0.49197496072601615,0.06985342056580097,0.8444000482559204,0.6336806416511536
We need one alive!,Jeden musi przeżyć!,,1.0000000000000001e-16,0.0,0.0,0.4377761483192444
Time we were on our way.,To pora się zbierać.,Czas ruszać w drogę.,0.11887254901960793,0.0,0.7241462469100952,0.7104003429412842
"Boy, is my head spinnin'…",Ależ mnie się w łbie kręci...,"Chłopie, ale mam zawroty głowy...",0.1106061337064377,0.0,0.7540768980979919,0.5359959602355957
How much I need to pay you? We want the whole town talking about it.,"Ile za to chcecie? Zależy nam, żeby usłyszało o tym przedstawieniu całe miasto.","Ile muszę wam zapłacić? Chcemy, żeby całe miasto o tym mówiło.",0.2936770935234674,0.04179252131328987,0.7943252921104431,0.8789742588996887
I hate portals.,Nienawidzę portali.,Nienawidzę portali.,1.0,0.316227766016838,0.9999999403953552,0.992436408996582
Unless Emhyr comes to reduce the place to rubble.,Chyba że przyjdzie Emhyr i kamienia na kamieniu nie zostawi.,Chyba że Emhyr przyjdzie zrównać to miejsce z ziemią.,0.3760107586414103,0.05396530161402381,0.8104419708251953,0.6283250451087952
Sure it was him?,"Jesteś pewien, że ci się nie przywidziało?","Jesteś pewien, że to był on?",0.4154302786652502,0.17103294495668978,0.8685446381568909,0.7898495197296143
Mhm. But Igni's not enough to--,"Mhm. Ale Igni nie wystarczy, żeby...",Ale Igni nie wystarczy do...,0.6257485569901863,0.21771262023986562,0.8892349600791931,0.7080540657043457
What's this all about? Doing business with them?,O co chodzi? Robisz z nimi jakieś interesy?,Co tu się dzieje? Robienie interesów z nimi?,0.34111867371236676,0.02777619034011792,0.8199554085731506,0.8115789294242859
What're you sniffin' at?,Co tak niuchasz?,Co tak węszysz?,0.2768811067898025,0.24028114141347542,0.801840603351593,0.8016008734703064
The one sure thing's that its one true use has ne'er been revealed to none.,"To tylko pewna, że właściwy jej użytek jest dotąd jeszcze nie znany nikomu.","Jedyną pewną rzeczą jest to, że jego prawdziwe przeznaczenie nigdy nie zostało ujawnione nikomu.",0.3053934115087275,0.020200106912694155,0.7837629318237305,0.8474893569946289
Hah! Tongue as sharp as your blades!,Ha! Masz gadane!,Haha! Język ostry jak twoje ostrza!,0.1296686570659174,0.0,0.724195122718811,0.5697175860404968
End up together?,Jesteśmy razem?,End up together?,0.05952380952380961,0.0,0.771731972694397,0.6267663836479187
Noooo!,Nieeee!,Noooo!,0.04830917874396145,0.0,0.8913206458091736,0.9631748199462891
Help!,Ratujcie!,Pomocy!,0.03787878787878797,0.0,0.7813526391983032,0.8835179209709167
I feel empty…,Czuję… pustkę.,Czuję się pusta...,0.37290670899646633,0.0,0.8099949955940247,0.956051230430603
So?,To jak?,So?,0.05847953216374279,0.0,0.8070780038833618,0.8849018812179565
We think a powerful curse was cast here.,Naszym zdaniem rzucono tu potężną klątwę.,"Myślimy, że rzucono tu potężną klątwę.",0.6351271306353689,0.5081327481546147,0.8852960467338562,0.9566409587860107
"I didn't think it wise to tell anyone, but Dudu and Irina took to each other completely and right away. He fell so hopelessly in love with the theater…","Na początku nie chciałam nic nikomu mówić, ale Dudu z Iriną od razu przypadli sobie do gustu, a jemu tak bardzo podobało się w teatrze...","Nie sądziłam, że to dobry pomysł, by komukolwiek mówić, ale Dudu i Irina od razu przypadli sobie do gustu. On tak beznadziejnie zakochał się w teatrze...",0.5404440202380989,0.22743363869750485,0.8143502473831177,0.8256030082702637
The latest cuts and colors.,Najnowsze kroje i kolory.,Najnowsze cięcia i kolory.,0.6015679894820186,0.1880301546543197,0.9253811836242676,0.9492729306221008
One blow struck true… Another scar for my collection.,Trafił mnie... Będzie kolejna blizna do kolekcji.,Jeden cios trafił w sedno... Kolejna blizna do mojej kolekcji.,0.5355305137919999,0.04939382737115371,0.7788494229316711,0.8776591420173645
Nice scythe - put it away.,Schow te kosę.,Ładna kosa - schowaj ją.,0.23809123461060502,0.0,0.7443979978561401,0.44559377431869507
"Good to see you again, master.",Dobrze cię znów wiedzieć.,"Dobrze cię widzieć ponownie, mistrzu.",0.4916082120528773,0.11362193664674995,0.8652404546737671,0.8733575940132141
"Shite. Cleaver wants this bunghole searched, so I'm searchin'.","Kurwa, Tasak kazał mi przeszukać tę norę, to szukam.","Cholera. Klepper chce, żeby ten otwór został przeszukany, więc szukam.",0.32872565727357167,0.021105340631872645,0.7675518989562988,0.643448531627655
Mhh?,Mhm.,Mhh?,0.13888888888888895,0.0,0.6708925366401672,0.9402958154678345
"I won, but only by a hair.",Wygrałem. Ale tylko o włos.,"Wygrałem, ale tylko o włos.",0.7719208814746573,0.26591479484724945,0.9258612394332886,0.9705457091331482
"I don't believe you, spirit. Too many claim you're evil. Your words alone - not enough.","Nie wierzę ci, duchu. Zbyt wiele świadczy przeciw tobie. Nie mogę polegać tylko na twoich słowach.","Nie wierzę ci, duchu. Zbyt wiele osób twierdzi, że jesteś zły. Twoje słowa same w sobie nie wystarczają.",0.4233213301940589,0.26460159523593296,0.8059841394424438,0.8626219630241394
An imperial general and a witcher meet… and know each other. Surprising.,"O, generał cesarskiej armii zna wiedźmina? A to niespodzianka. Ciekawe...",Generał cesarski i czarodziejka spotykają... i się znają. Zaskakujące.,0.3241134154075554,0.0,0.706497311592102,0.6406263113021851
"Calm down, ladies. No poet's worth two sisters nipping at each other's throats.","Spokojnie. Żaden poeta nie jest wart tego, żeby siostry skakały sobie do oczu.","Uspokójcie się, panie. Żaden poeta nie jest wart dwóch sióstr gryzących się nawzajem.",0.4328865678255094,0.2891784933232572,0.7885889410972595,0.7048369646072388
What's wrong with him?,Co mu?,Co mu dolega?,0.4142003326785935,0.11362193664674995,0.8232011198997498,0.9075363278388977
Something happen?,Coś się stało?,Coś się stało?,1.0,0.5623413251903491,1.0,0.9927826523780823
"Got the cards, Zoltan.",Mam karty dla ciebie.,"Hah! Wygląda na to, że nam się uda - zanim te szumowiny od Króla Żebraków zdążą mnie dopaść.",0.14188615649609354,0.0,0.6434304118156433,0.45421892404556274
Hey...,Heeej.,Hej...,0.25277777777777777,0.0,0.6882182359695435,0.8767209053039551
Oof!,Aj!,Ach!,0.10752688172043018,0.0,0.9390865564346313,0.9429813623428345
Where to now? Up?,Gdzie teraz? Do góry?,Gdzie teraz? W górę?,0.6137674948455194,0.16990442448471224,0.9248837232589722,0.9498623013496399
Spare me!,Darujcie!,Oszczędź mnie!,0.13312704802066508,0.0,0.7417849898338318,0.8695183396339417
Don't interfere. Military operation underway.,"Nie przeszkadzaj, trwają działania wojskowe.",Nie mieszaj się w to. Trwa operacja wojskowa.,0.28559995401992183,0.02777619034011792,0.8024612665176392,0.9043128490447998
Good dog.,Grzeczny pies.,Dobry pies.,0.33689947387840413,0.1495348781221221,0.8743647336959839,0.7593693137168884
"Now what harm did that poor eccentric do anyone? He only divined from cheese, and that--","Co ten dziwak komu szkodził? Wróżył tylko z sera, a to przecie...","No cóż złego ten biedny ekscentryk komukolwiek zrobił? On tylko wróżył z sera, a to--",0.3529464609593798,0.07432998184513635,0.7777103781700134,0.7973263263702393
"A foreigner, yet carries himself proud…","Nie tutejszy, a dumnie nosi głowę...","Cudzoziemiec, ale nosi się dumnie...",0.29555147376663254,0.0439891724758422,0.8106794357299805,0.8313674330711365
Geralt gave the signal!,Geralt dał sygnał!,Geralt dał sygnał!,1.0,0.5623413251903491,1.0,0.9934661388397217
Ooh-la-la. So much hardware he can barely walk.,"Ula la. Obwieszony żelazem, że ledwo idzie.","Ooh-la-la. Tyle sprzętu, że ledwo chodzi.",0.26747781939475707,0.07308015504567583,0.7846288681030273,0.6310963034629822
"You washed away disgrace with the blood of our foes, Hjalmar. I, eldest among the jarls, cleanse your clan's name.","Zmyłeś hańbę krwią wrogów, Hjalmar. Jako najstarszy z jarlów oczyszczam imię twego rodu.","Oczyściłeś hańbę krwią naszych wrogów, Hjalmarze. Ja, najstarszy spośród jarlów, oczyszczam imię twojego rodu.",0.706596662347745,0.04913270548144422,0.8665444850921631,0.9131217002868652
You'll learn nothin' else here.,Tutaj nie dowiesz się niczego więcej.,Niczego więcej się tu nie nauczysz.,0.428298736545816,0.048549177170732344,0.8101460933685303,0.9527103900909424
Witcher… Greetin's.,Wiedźmin... Witajcie.,Wiedźmin... Pozdrawiamy.,0.4972709378831331,0.1495348781221221,0.901301383972168,0.8118812441825867
Village bitches have been gossiping again.,Baby po wsiach znów nas obgadują.,Wiejskie suki znów plotkują.,0.1551078106352184,0.04873039689743777,0.7625912427902222,0.7529395818710327
Aa aaah!,Aa aaa!,Aa aaah!,0.6034965610755788,0.1495348781221221,0.9688174724578857,0.9891557693481445
Derivative instruments… Is this… related to music?,Instrumenty pochodne... To coś z muzyką?,Czy te instrumenty pochodne... są związane z muzyką?,0.7130668612345558,0.06500593260343691,0.830017626285553,0.8676670789718628
What d'ye want?,Czego chcesz?,Czego chcesz?,1.0,0.316227766016838,0.9999999403953552,0.9949832558631897
I don't like this.,Nie podoba mi się to.,Nie podoba mi się to.,1.0,1.0,1.0000001192092896,0.9868608713150024
Be my guest. Just beware o' the dogs.,A proszę. Tylko nie drażnijcie psów.,Bardzo proszę. Tylko uważaj na psy.,0.39717102748699645,0.08633400213704504,0.8095398545265198,0.8787165880203247
"Don't touch 'im. Don't even look at 'im. Worse than lepers, that lot.",Nie tykać go. Nawet nie patrzeć. To gorsze niż trędowaty.,"Nie dotykaj go. Nawet na niego nie patrz. Gorsi od trędowatych, ta banda.",0.49466318393825764,0.039073802494525016,0.8269987106323242,0.7892350554466248
"Not in Velen or Novigrad, either… She's disappeared. Again.","Ani w Velen, ani w Novigradzie. Znów gdzieś przepadła.",Nie w Velen ani w Novigradzie... Znowu zniknęła.,0.46323846421009224,0.057367534172156044,0.860260009765625,0.8931165337562561
