en_text,pl_text,dialog_prototype1,dialog_prototype2,default,chrf_dialog_prototype1,bleu_dialog_prototype1,bertscore_dialog_prototype1,comet_dialog_prototype1,chrf_dialog_prototype2,bleu_dialog_prototype2,bertscore_dialog_prototype2,comet_dialog_prototype2,chrf_default,bleu_default,bertscore_default,comet_default
I'd rather resolve what I have to with Molly.,Wolałbym załatwić sprawę z Molly.,Wolałbym najpierw załatwić sprawy z Molly.,Wolałbym najpierw załatwić sprawy z Molly.,"Wolałbym zająć się tym, co muszę zrobić z Molly.",0.742053931415667,0.10266900960803409,0.9598422646522522,0.958064079284668,0.742053931415667,0.10266900960803409,0.9598422646522522,0.958064079284668,0.47915431028600136,0.056122223243057295,0.8436661958694458,0.8371430039405823
"Truth be told, you didn't have to kill 'em.",Tak po prawdzie to nie musiałeś ich zabijać.,"Szkoda, że musiałeś ich zabić.","Z tego co wiem, w Novigradzie elfy nie są zbyt dobrze traktowane.","Prawdę mówiąc, nie musiałeś ich zabijać.",0.43989999641556504,0.06235704094727466,0.8321594595909119,0.8112193942070007,0.1747083085876893,0.017033186037639283,0.6896654963493347,0.6382248997688293,0.6185597134628661,0.36409302398068727,0.8790719509124756,0.9511052966117859
Whosoever denies shelter to a traveler disgraces himself and brings shame on his clan. Your das teach you nothin'?,"Kto podróżnego pod dach nie przyjmie, ten hańbą się okrywa i wstydem. Ojciec was nie uczył?","Ktokolwiek odmawia schronienia wędrowcowi, hańbi sam siebie i sprowadza wstyd na swój klan. Twoi rodzice niczego cię nie nauczyli?",Whosoever denies shelter to a traveler disgraces himself and brings shame on his clan. Your das teach you nothin'?,"Ktokolwiek odmawia schronienia podróżnemu, hańbi siebie i przynosi wstyd swojemu klanowi. Twoje słowa niczego cię nie nauczą?",0.24057830371216404,0.012109013026441871,0.7220432162284851,0.7953152656555176,0.14363560416192,0.0,0.6432430744171143,0.392799973487854,0.31732563217080295,0.013679192123121896,0.7422569990158081,0.794497013092041
Did Cerys entice you to cooperate? I can imagine how. Or has Crach paid you to smear my name?,"Domyślam się, jak Cerys skłoniła cię do współpracy. A może to Crach ci zapłacił, żebyś mnie oczerniał?",Czy Cerys skusiła cię współpracą? Mogę sobie wyobrazić jak. Albo czy Crach zapłacił ci za szkalowanie mojego imienia?,Czy Cerys skusiła cię współpracą? Mogę sobie wyobrazić jak. Albo czy Crach zapłacił ci za szkalowanie mojego imienia?,Czy Cerys skusiła cię do współpracy? Mogę sobie wyobrazić jak. Czy może Crach zapłacił ci za szkalowanie mojego imienia?,0.3743476747711391,0.015276780223747026,0.7586820721626282,0.8469291925430298,0.3743476747711391,0.015276780223747026,0.7586820721626282,0.8469291925430298,0.434799831751327,0.028339296176052856,0.7896122932434082,0.8770163059234619
"Must be. Tavern'll be first to go, just you wait. Then they'll ban hooch-makin' altogether. And then they'll start floggin' us about the fields, rain or shine!","Musi być. Wpierw karczmę zamkną, obaczysz, i bimbru pędzić zabronią. A potem batem na pola zaganiać będą, skwar czy słota!","Musi tak być. Najpierw zamkną karczmę, potem zakażą produkcji alkoholu. A potem zaczną nas ganiać po polach, czy pada, czy nie.",Musimy tak teraz żyć?,"Musi być. Karczma będzie pierwsza, która pójdzie, poczekaj tylko. Potem zakażą produkcji bimbru. A potem zaczną nas chłostać po polach, deszcz czy słońce!",0.3230258196893433,0.024289783953423513,0.7762899994850159,0.6860933899879456,0.04968657286240061,0.0,0.5570946335792542,0.3524641990661621,0.35215054745287905,0.02619087743398409,0.7856839895248413,0.5757124423980713
How're we to fish with Madman Morkvarg piratin' again?,"I jak tu łowić, jak ten Szalony Morkvarg znów piracić zaczął?",Jak my się mamy rybać z tym szaleńcem Morkvargiem piratem znów?,Jak my się mamy rybać z tym szaleńcem Morkvargiem piratem znów?,Jak mamy znowu piratować z szalonym Morkvargiem?,0.2535972110397858,0.0,0.7537215948104858,0.5390923619270325,0.2535972110397858,0.0,0.7537215948104858,0.5390923619270325,0.2875024638679354,0.0,0.775012731552124,0.5245113968849182
A strangler. Strange - didn't consume its prey.,"Dusiciel. Dziwne, że nie pożarł ofiary.",Dusiciel. Dziwny - nie pożarł swojej zdobyczy.,Dusiciel. Dziwny - nie pożarł swojej zdobyczy.,Dusiciel. Dziwny - nie pożera swojej ofiary.,0.5808817937709315,0.07730551756939454,0.8497313857078552,0.8737355470657349,0.5808817937709315,0.07730551756939454,0.8497313857078552,0.8737355470657349,0.6287744430731353,0.043472087194499145,0.8467780947685242,0.8878976106643677
Aye. Must've been in a great rush to leave it behind.,"Acha. Jeśli jej nie wziął, musiało mu się bardzo śpieszyć.","Tak, musiał być w dużym pośpiechu, żeby go zostawić.","Tak, musiał być w dużym pośpiechu, żeby to zostawić.","Tak. Musiałem być w dużym pośpiechu, żeby to zostawić.",0.22207513016661184,0.0,0.7410852909088135,0.6199386715888977,0.22207513016661184,0.0,0.7247809767723083,0.6051405072212219,0.19147872900731663,0.0,0.6930450201034546,0.6284220218658447
Diiiiie!,Giiiń!,"Z tego co wiem, w Novigradzie elfy nie są zbyt dobrze traktowane.",Diiiiie!,Diiiiie!,0.04629629629629639,0.0,0.5634251236915588,0.4810630679130554,0.21131198550553387,0.0,0.8515302538871765,0.8836789727210999,0.21131198550553387,0.0,0.8515302538871765,0.8836789727210999
Greetings.,Kłaniam się.,Cześć.,Cześć.,Pozdrowienia.,0.015873015873015955,0.0,0.7254908084869385,0.5138764381408691,0.015873015873015955,0.0,0.7254908084869385,0.5138766169548035,0.12520044249583898,0.0,0.7802901864051819,0.5044808983802795
Idgit insisted he'd explore the caves to the east.,"Kretyn uparł się, że przeszuka jaskinie na wschodzie.","Idgit upierał się, że będzie eksplorował jaskinie na wschodzie.","Idgit upierał się, że będzie eksplorował jaskinie na wschodzie.","Idgit upierał się, że będzie eksplorował jaskinie na wschodzie.",0.5430924975284607,0.14923729480049117,0.8687539100646973,0.9215160608291626,0.5430924975284607,0.14923729480049117,0.8687539100646973,0.9215160608291626,0.5430924975284607,0.14923729480049117,0.8687539100646973,0.9215160608291626
How much? A bushel of grain? A barrel of herrings?,Ile dostaliście? Korzec ziarna? Beczkę śledzi?,Ile? Kopa zboża? beczka śledzi?,Ile? Korzec zboża? Beczkę śledzi?,Ile? Korzec zboża? Beczka śledzi?,0.25689568687416175,0.0439891724758422,0.8174099922180176,0.5928685665130615,0.5318101460074126,0.10294994188297393,0.9016008377075195,0.6468855142593384,0.4398625258633641,0.05231223689135342,0.8700737357139587,0.5997480750083923
Only I can prevent this from happening.,Tylko ja mogę temu zapobiec.,Tylko ja mogę temu zapobiec.,Tylko ja mogę temu zapobiec.,Tylko ja mogę temu zapobiec.,1.0,1.0,0.9999999403953552,0.99216228723526,1.0,1.0,0.9999999403953552,0.99216228723526,1.0,1.0,0.9999999403953552,0.99216228723526
"Hff. Fourth sense, I think it is. You bring Fabian Meyer's body to the morgue?","Szósty zmysł. To ty przyniosłeś do kostnicy ciało Fabiana Meyera, zgadza się?","Hff. Czwarty zmysł, chyba tak to nazwę. Zabierasz ciało Fabiana Meyera do kostnicy?","Z tego co wiem, w Novigradzie elfy nie są zbyt dobrze traktowane.","Hff. Myślę, że to czwarty zmysł. Przynosisz ciało Fabiana Meyera do kostnicy?",0.47555055511910455,0.036362270465000714,0.8057891130447388,0.6997578740119934,0.12137110626812171,0.0,0.6318948864936829,0.54460209608078,0.5181894745088823,0.0428361950754725,0.8151058554649353,0.692629337310791
"Hmm. Though I am preparing to perform a rather tricky ritual, so I could use some help… Even yours. I require three favors. Do them for me, and I shall accept you as my apprentice.","Hmm. Ale akurat przygotowuję się do przeprowadzenia wyjątkowo trudnego rytuału, więc pomoc by się przydała... Choćby i taka. Jeśli załatwisz dla mnie trzy sprawunki, wezmę cię na ucznia.","Chrząknąłem. Choć szykuję się do wykonania dość ryzykownego rytuału, więc przydałaby mi się pomoc... Nawet twoja. Potrzebuję trzech przysług. Zrób dla mnie te trzy rzeczy, a przyjmę cię jako ucznia.","Chrząknął. Choć szykuję się do wykonania dość ryzykownego rytuału, więc przydałaby mi się pomoc... Nawet twoja. Potrzebuję trzech przysług. Zrób dla mnie te trzy rzeczy, a przyjmę cię jako ucznia.","Hmm. Chociaż przygotowuję się do wykonania dość skomplikowanego rytuału, więc mógłbym skorzystać z trochę pomocy... Nawet twojej. Potrzebuję trzech przysług. Wykonaj je dla mnie, a zaakceptuję cię jako mojego ucznia.",0.4122502814528182,0.02598783206414603,0.793507993221283,0.8437539935112,0.4106787364779873,0.02598783206414603,0.7929356098175049,0.8487539887428284,0.41284360709854034,0.04501224551366848,0.7893859148025513,0.8744662404060364
Glory be to the Eternal Fire.,Cześć Wiecznemu Ogniowi.,Chwała wiecznemu ogniowi.,Chwała wiecznemu ogniowi.,Chwała wiecznemu ogniowi.,0.5062835844854099,0.0,0.8117507100105286,0.905994713306427,0.5062835844854099,0.0,0.8117507100105286,0.9059947729110718,0.5062835844854099,0.0,0.8117507100105286,0.905994713306427
"Maybe Johnny knows somethin'? I'll take 'im to Johnny, afore he goes barmy on us…","Może Janek coś wie? Zaprowadzę go do Janka, zanim go szlag trafi...","Może Janek wie coś więcej? Zabiorę go do Jana, zanim całkiem zwariuje...","Może Janek wie coś więcej? Zabiorę go do Jana, zanim całkiem zwariuje...","Może Johnny coś wie? Zabiorę go do Johnny'ego, zanim całkiem zwariuje na naszym punkcie...",0.42258650775750217,0.05637560315259291,0.8693731427192688,0.8914536833763123,0.42258650775750217,0.05637560315259291,0.8693731427192688,0.8914536833763123,0.37656153080520777,0.047275266063115634,0.8288109302520752,0.7757019400596619
It's Menge…,Menge...,To Menge...,To Menge...,To jest Menge...,0.9611655546205115,0.1495348781221221,0.9424687027931213,0.8412550091743469,0.9611655546205115,0.1495348781221221,0.9424687027931213,0.8412553071975708,0.8926886320651953,0.11362193664674995,0.8794825673103333,0.787129282951355
What's this whoreson doing here?,Co ten skurwysyn tutaj robi?,Co ten sukinsyn tu robi?,Co ten sukinsyn tu robi?,Co ten skurwiel tu robi?,0.40713245877906834,0.12574334296829354,0.8656972646713257,0.8510478734970093,0.40713245877906834,0.12574334296829354,0.8656972646713257,0.8510478734970093,0.48532008903103446,0.12574334296829354,0.914181113243103,0.9264471530914307
What'll happen next?,Co się będzie działo dalej?,Co będzie dalej?,Co będzie dalej?,Co się stanie dalej?,0.411356595513906,0.07677376632034968,0.8972693681716919,0.9741844534873962,0.411356595513906,0.07677376632034968,0.8972693681716919,0.974184513092041,0.3349037092875759,0.14643803168582153,0.9063944816589355,0.9783064723014832
Hey! White-hair!,"Ej, białowłosy!",Hej! Białowłosy!,Hey! White-hair!,Cześć! Siwy włosie!,0.650410392591692,0.0,0.9139996767044067,0.8427017331123352,0.060003970187501206,0.0,0.7181752324104309,0.7121149301528931,0.16102860008707082,0.0,0.7787277102470398,0.6892249584197998
Some being had come to possess the tree's heart. I destroyed the heart and its inhabitant.,"Serce drzewa zostało opanowane przez jakąś istotę. Zniszczyłem i serce, i lokatora.",Zniszczyłem serce drzewa i jego mieszkańca.,"Z tego co wiem, w Novigradzie elfy nie są zbyt dobrze traktowane.",Jacyś istnieni zawładnęli sercem drzewa. Zniszczyłem serce i jego mieszkańca.,0.2923812864024139,0.01976560930094397,0.78410804271698,0.7663318514823914,0.14820980594816943,0.0,0.6605008244514465,0.5218279361724854,0.34028465588227585,0.02054901307230194,0.7727934122085571,0.6954375505447388
Hrrr a bite… Just one morrrrrsel… hrrrr…,Grrryza... Tylko grrryza...,Hrrr a bite… Just one morrrrrsel… hrrrr…,Hrrr a bite… Just one morrrrrsel… hrrrr…,Hrrr a ugryź... Tylko jedna morcela... hrrrr...,0.09863582102327885,0.0,0.6373964548110962,0.4316829741001129,0.09863582102327885,0.0,0.6373964548110962,0.4316829741001129,0.39851584611968943,0.033031643180138064,0.7931933403015137,0.4915356934070587
"I'm not shy, not at all.",Wcale się nie wstydzę.,Nie jestem wcale nieśmiała.,Nie jestem ani trochę nieśmiała.,"Nie jestem nieśmiały, wcale nie.",0.20429960429960428,0.0,0.7912507057189941,0.8304712772369385,0.16470292080904955,0.0,0.7397192716598511,0.8218671083450317,0.20840101083748774,0.0,0.7669112086296082,0.7227789163589478
And did the sun warm your face or your back?,I słońce świeciło ci w twarz czy w plecy?,"I czy słońce ogrzało ci twarz, czy plecy?","I czy słońce ogrzało ci twarz, czy plecy?",Czy słońce ogrzewało twoją twarz czy plecy?,0.39492642966365027,0.0366545903669115,0.8900074362754822,0.8776731491088867,0.39492642966365027,0.0366545903669115,0.8900074362754822,0.8776731491088867,0.42665428483462303,0.062425357566781164,0.8674823641777039,0.884344220161438
"Well, guess you were wrong.",Cóż. Nie do końca ci wyszło.,"No cóż, chyba się pomyliłaś.","No cóż, chyba się pomyliłaś.","No cóż, chyba się myliłeś.",0.1085515791398145,0.0,0.7750715017318726,0.7741864919662476,0.1085515791398145,0.0,0.7750715017318726,0.7741866707801819,0.1095026353745024,0.0,0.7567628622055054,0.7665597200393677
Hurraaaaarrgh!,Hurraaa!,Hurraaaaarrgh!,Hurraaaaarrgh!,Hurraaaaarrgh!,0.7332161971350946,0.0,0.8888013958930969,0.9392502307891846,0.7332161971350946,0.0,0.8888013958930969,0.9392502307891846,0.7332161971350946,0.0,0.8888013958930969,0.9392502307891846
Gets that from her father.,Charakter to ma akurat po ojcu.,Dostała to po ojcu.,Dostaje to po ojcu.,Dostaje to od swojego ojca.,0.24256666039274735,0.11404605374835301,0.8110913038253784,0.7616015672683716,0.2356222159483029,0.11404605374835301,0.8352557420730591,0.7269456386566162,0.11973332218842055,0.0439891724758422,0.7414935231208801,0.7048023343086243
Your horse run off?,A koń uciekł?,Czy twój koń uciekł?,"Tak, cholera, uciekła. Co za pech! Jak nie leje, to na głowę zwala mi się wóz ze sztywniakami.",Twój koń uciekł?,0.8175769721304228,0.16990442448471224,0.8927205204963684,0.8934517502784729,0.24067731419701746,0.0,0.6973372101783752,0.4345201253890991,0.8463165515981159,0.24028114141347542,0.9006630778312683,0.9228715300559998
Hee-hee-hee! Does it loop back on itself?,"Hi, hi, hi.",Cóż za głupota! Czy ono owija się wokół siebie?,Czy owija się wokół siebie?,Hee-hee-hee! Czy to się zapętla?,0.04166666666666676,0.0,0.6009045839309692,0.38942211866378784,0.04807692307692318,0.0,0.6197952032089233,0.33484983444213867,0.06116207951070346,0.0,0.6618891954421997,0.5385177731513977
Only when he's nervous.,Tylko jeśli jest zdenerwowany.,Tylko gdy jest zdenerwowany.,"Tak dużo gada tylko wtedy, gdy jest zdenerwowany.",Tylko gdy jest zdenerwowany.,0.6931097472215382,0.1880301546543197,0.9853774309158325,0.9534523487091064,0.6281536509364919,0.05873949094699214,0.799486517906189,0.8825805187225342,0.6931097472215382,0.1880301546543197,0.9853774309158325,0.9534523487091064
"There's a mercenary, Sukrus, often drinks at the Sturgeon. He's an old pirate, a Skelliger. He used to work for me. Huge as an oak, wouldn't fear a dozen Cleavers.","Jest taki najemnik, Sukrus. W Jesiotrze przesiaduje. To stary pirat ze Skellige, który kiedyś mi pomagał. Wielki jak stodoła. On się nie wystraszy nawet tuzina Tasaków.","Jest pewien najemnik, Sukrus, często pije w Karpiu. To stary pirat ze Skellige. Kiedyś dla mnie pracował. Wielki jak dąb, nie bałby się tuzina toporników.","Ten lód... To zaklęcie. Musisz zniszczyć kostur czarodzieja, który je rzucił.","Jest najemnik, Sukrus, często pije w Łososiu. To stary pirat ze Skelligów. Kiedyś dla mnie pracował. Wielki jak dąb, nie bałby się tuzina Sztyletów.",0.44451985697647384,0.12536417498725694,0.8319904804229736,0.7806567549705505,0.11872305464444592,0.00573266357227443,0.6780456900596619,0.4924710690975189,0.43532049616635543,0.12539614861506485,0.8279573321342468,0.7987112998962402
What's that to do with Birna?,No i co to ma wspólnego z Birną?,Co to ma wspólnego z Birną?,Co to ma wspólnego z Birną?,Co to ma wspólnego z Birną?,0.8323367597163206,0.5444460596606694,0.9598961472511292,0.976070761680603,0.8323367597163206,0.5444460596606694,0.9598961472511292,0.976070761680603,0.8323367597163206,0.5444460596606694,0.9598961472511292,0.976070761680603
"Any witcher needing a brother's aid must then bury his medallion in the earth. In doing so, he renounces his trade. Then he's gotta work for the village elder for a year.","Że jeśli wiedźmin towarzysza na pomoc wezwie, musi swój medalion w ziemi zakopać, fachu się wyrzec i przez rok u starszego we wsi pracować.",Każdy wiedźmin potrzebujący braterskiej pomocy musi pogrzebać swój medalion w ziemi. W ten sposób rezygnuje ze swojego fachu. Potem przez rok musi pracować dla starszego wioski.,Każdy wiedźmin potrzebujący braterskiej pomocy musi pogrzebać swój medalion w ziemi. W ten sposób rezygnuje ze swojego fachu. Potem przez rok musi pracować dla starszego wioski.,Każdy czarodziej potrzebujący braterskiej pomocy musi wtedy zakopać swój medalion w ziemi. W ten sposób wyrzeka się swojego fachu. Następnie musi pracować dla starosty przez rok.,0.47961046641014615,0.05085570764977474,0.7498387098312378,0.8158149123191833,0.47961046641014615,0.05085570764977474,0.7498387098312378,0.8158149123191833,0.4518573616097597,0.04276438225788649,0.7501858472824097,0.7944738268852234
"No, Geralt. The Hunt would never have come to Kaer Morhen if I wasn't here.","Nie, Geralt. Gdyby nie ja, Gon nigdy nie trafiłby do Kaer Morhen.","Nie, Geralt. Łowy nigdy by nie dotarły do Kaer Morhen, gdybym tu nie była.","Nie, Geralt. Łowy nigdy by nie dotarły do Kaer Morhen, gdybym tu nie była.","No, Geralt. Łowy nigdy by nie dotarły do Kaer Morhen, gdyby mnie tu nie było.",0.5496317126957418,0.04913270548144422,0.8368337750434875,0.7900534868240356,0.5496317126957418,0.04913270548144422,0.8368337750434875,0.7900534868240356,0.5118949184677839,0.036787632499277766,0.8245794773101807,0.7849808931350708
Why you even here?,Czego tu chcesz?,Dlaczego tu w ogóle jesteś?,"Taki sam powód, dla którego każdy tu przychodzi. Trochę pograć, dobrze się bawić.",Po co tu jesteś?,0.3249117191857498,0.05372849659117709,0.7749781608581543,0.9346017837524414,0.16614196614196622,0.01553712569276035,0.6314629912376404,0.5629441738128662,0.14868855355426436,0.08034284189446518,0.8340651988983154,0.9481372237205505
An eye for an eye.,Oko za oko.,Oko za oko.,An eye for an eye.,Oko za oko.,1.0,0.5623413251903491,1.0,0.9842417240142822,0.05263157894736851,0.0,0.7776702642440796,0.4258447587490082,1.0,0.5623413251903491,1.0,0.9842418432235718
Told 'im not to go… but he wanted glory. Ahh.,"A mówiłem mu, żeby tam nie szedł... To mu się zachciało chwały... Ech...","Tak mu mówiłem, żeby tam nie szedł... Ale chciał sławy. Ach.",Told 'im not to go… but he wanted glory. Ahh.,"Powiedziałem mu, żeby nie szedł... ale chciał sławy. Ach.",0.48524603481371864,0.20684088400488973,0.8749575018882751,0.8668784499168396,0.07843173341185716,0.0,0.6921131610870361,0.41892799735069275,0.4087329639937893,0.04598405652536822,0.8398283123970032,0.8007733821868896
"Heheheh, then you die.","To zginiesz, he, he.",Jeśli tego nie zrobię?,"Heheheh, to umrzesz.","Heheheh, potem umierasz.",0.118750346293526,0.0,0.6541858911514282,0.5820584893226624,0.15965787072217133,0.0,0.7597270607948303,0.7028214931488037,0.14516594516594525,0.0,0.7024336457252502,0.7658838033676147
"Naught left for us here, let's go.","Nic tu po nas, chodźmy.","Nie ma tu już dla nas nic do roboty, chodźmy.","Nic tu po nas, chodźmy.","Nic tu po nas, chodźmy.",0.4750720832826038,0.025098621243978974,0.8459367752075195,0.8918024301528931,1.0,1.0,1.0,0.9829017519950867,1.0,1.0,1.0,0.9829017519950867
Take care of yourself. Might be back.,Bywaj. Może tu jeszcze wrócę.,Weź się za siebie. Może wrócę.,"Witaj, panie. Mamy nadzieję, że nasze uroki i umiejętności przypadną ci do gustu. Czego sobie życzysz?",Dbaj o siebie. Może wrócę.,0.3279493694711086,0.048549177170732344,0.8519054055213928,0.6523091197013855,0.15081083375785373,0.0,0.6811751127243042,0.5565866827964783,0.33926474356770564,0.06389431042462725,0.8598220944404602,0.7746782302856445
I was deeply troubled. You've no idea.,"Nawet nie wiesz, jak strasznie mnie to gryzło.",Byłam głęboko poruszona. Nie masz pojęcia.,Byłam głęboko poruszona. Nie masz pojęcia.,Byłem głęboko zaniepokojony. Nie masz pojęcia.,0.12560554460673995,0.0,0.7127801179885864,0.8121729493141174,0.12560554460673995,0.0,0.7127801179885864,0.8121729493141174,0.14165968701278864,0.0,0.7041991353034973,0.7810010313987732
And remember - never venture into the Bits alone. Always take a partner.,I pamiętaj – na Okrawki nigdy nie wybieraj się sam. Zawsze z partnerem.,I pamiętaj - nigdy nie zapuszczaj się samotnie do Bitsów. Zawsze weź ze sobą partnera.,I pamiętaj - nigdy nie zapuszczaj się samotnie do Bitów. Zawsze bierz ze sobą partnera.,I pamiętaj - nigdy nie zapuszczaj się w Bity samotnie. Zawsze bierz partnera.,0.5017751449439313,0.043748114312246456,0.8156599402427673,0.8596725463867188,0.5123348010850372,0.043748114312246456,0.8162725567817688,0.8238019943237305,0.501350452608634,0.051424016050282635,0.8360890746116638,0.770849347114563
"I'll take Njord, you can ride Grayback. She's old, but she'll make the--","Ja pojadę na Njordzie, a ty na Siwej. To stara klacz, ale do Skały cię...","Wezmę Njorda, ty możesz dosiąść Szarogrzywego. Jest stary, ale da radę.","I'll take Njord, you can ride Grayback. She's old, but she'll make the--","Wezmę Njorda, ty możesz jechać na Graybacku. Jest stara, ale da radę--",0.21139623390082385,0.015582995217182705,0.7286463975906372,0.579872190952301,0.13937484374997416,0.0,0.6826375722885132,0.45561373233795166,0.22085760178211497,0.0174583253653567,0.7467579245567322,0.6895478963851929
I'd rather not hear this.,Nie chce o tym słuchać.,Wolałabym tego nie słyszeć.,Wolałabym tego nie słyszeć.,Wolałbym tego nie słyszeć.,0.13860013860013867,0.0,0.7793448567390442,0.8750735521316528,0.13860013860013867,0.0,0.7793448567390442,0.8750736117362976,0.13932466756312573,0.0,0.7840216755867004,0.8679742217063904
Never mind. So long.,Nieważne. Bywaj.,Nieważne. Żegnaj.,Nieważne. Żegnaj.,Nieważne. Do widzenia.,0.5761611151362744,0.1495348781221221,0.9254826307296753,0.7995996475219727,0.5761611151362744,0.1495348781221221,0.9254826307296753,0.7995996475219727,0.5233618657474471,0.11362193664674995,0.8722757697105408,0.8604951500892639
Uuuuuuh?,Yy?,Uuuuuuh?,Uuuuuuh?,Uuuuuuh?,0.04761904761904771,0.0,0.7990379333496094,0.8490589261054993,0.04761904761904771,0.0,0.7990379333496094,0.8490588068962097,0.04761904761904771,0.0,0.7990379333496094,0.8490589261054993
Farewell.,Bywaj.,Żegnaj.,Żegnaj.,Żegnaj.,0.18797709674300214,0.0,0.6821832656860352,0.6566132307052612,0.18797709674300214,0.0,0.6821832656860352,0.6566133499145508,0.18797709674300214,0.0,0.6821832656860352,0.6566133499145508
Sure you don't need any help?,Na pewno nie potrzebujecie pomocy?,Czy na pewno nie potrzebujecie pomocy?,"Z tego co wiem, w Novigradzie elfy nie są zbyt dobrze traktowane.",Na pewno nie potrzebujesz żadnej pomocy?,0.9530597680842391,0.5081327481546147,0.9485099911689758,0.9848495125770569,0.16643265886663663,0.017033186037639283,0.6608773469924927,0.6308286190032959,0.7866320200403402,0.21711852081087685,0.9328445196151733,0.9859045743942261
"Ghouls dug up the graves, then the stench of decay attracted wild dogs.","Ghule rozkopały groby, a smród rozkładu zwabił dzikie psy.","Ghoule rozkopały groby, a potem odór rozkładu zwabił dzikie psy.","Z tego co wiem, w Novigradzie elfy nie są zbyt dobrze traktowane.","Ghule rozkopały groby, a następnie odór rozkładu przyciągnął dzikie psy.",0.8133026425444689,0.37991784282579627,0.9457473754882812,0.8771346807479858,0.13625418529724756,0.0,0.6624349355697632,0.49927011132240295,0.6891744382419777,0.32466791547509893,0.9285746216773987,0.8815958499908447
Once I saw one of them… Ouch!,"Widziałem kiedyś, jak jeden... Auć!",Raz widziałem jednego... Uch!,Raz widziałem jednego... Uch!,Raz zobaczyłem jednego z nich... Och!,0.28235928026875406,0.0,0.8475679159164429,0.7555710673332214,0.28235928026875406,0.0,0.8475679159164429,0.7555710673332214,0.14150868764835514,0.0,0.7831165790557861,0.8219438195228577
Wasn't Nathaniel. Dammit.,Zaraza. To nie był Nataniel.,To nie był Nathaniel. Cholera.,To nie był Nathaniel. Cholera.,Nie był to Nathaniel. Cholera.,0.5789643832640096,0.26591479484724945,0.8373022079467773,0.870320200920105,0.5789643832640096,0.26591479484724945,0.8373022079467773,0.8703200817108154,0.35015901371023084,0.05372849659117709,0.7998774647712708,0.8581249117851257
"The lord's son, Florian, and I… We loved each other.","Syn dziedzica, Florian, i ja... Kochaliśmy się.",Mój panicz Florian i ja... Kochaliśmy się.,"The lord's son, Florian, and I… We loved each other.","Syn pana, Florian, i ja... Kochaliśmy się.",0.6008625144893476,0.41113361690051975,0.851535975933075,0.8465302586555481,0.2273143182963916,0.021105340631872645,0.7250020503997803,0.6622125506401062,0.748237635646635,0.6434588841607617,0.9460713863372803,0.9553080797195435
Strange… she's not attacking.,Dziwne... Nie atakuje.,Dziwne... ona nie atakuje.,Dziwne... ona nie atakuje.,Dziwne... ona nie atakuje.,0.775164790735718,0.09554427922043669,0.9442687034606934,0.9512521624565125,0.775164790735718,0.09554427922043669,0.9442687034606934,0.9512521624565125,0.775164790735718,0.09554427922043669,0.9442687034606934,0.9512521624565125
What happened to Morkvarg?,I co się wtedy stało z Morkvargiem?,Co się stało z Morkvargiem?,Co się stało z Morkvargiem?,Co się stało z Morkvargiem?,0.6576067306071249,0.19153996003797966,0.947308361530304,0.9676007032394409,0.6576067306071249,0.19153996003797966,0.947308361530304,0.9676005840301514,0.6576067306071249,0.19153996003797966,0.947308361530304,0.9676007032394409
You'll beg for death.,Będziesz błagał o śmierć.,Będziesz błagać o śmierć.,Będziesz błagać o śmierć.,Będziesz błagać o śmierć.,0.81134368154492,0.1880301546543197,0.8898484706878662,0.9809856414794922,0.81134368154492,0.1880301546543197,0.8898484706878662,0.9809857606887817,0.81134368154492,0.1880301546543197,0.8898484706878662,0.9809856414794922
A death sentence.,Wyrok śmierci.,Wyrok śmierci.,Wyrok śmierci.,Wyrok śmierci.,1.0,0.316227766016838,1.0000001192092896,0.9895709753036499,1.0,0.316227766016838,1.0000001192092896,0.9895709156990051,1.0,0.316227766016838,1.0000001192092896,0.9895709753036499
Maybe he'll say something if I put out his fire…,"Może jeśli zgaszę mu to ognisko, coś mi powie...","Może coś powie, jeśli ugaszę jego ogień...","Może coś powie, jeśli ugaszę jego ogień...","Może coś powie, jeśli ugaszę jego ogień...",0.32912277544330687,0.03266828640925502,0.8486523628234863,0.9411795139312744,0.32912277544330687,0.03266828640925502,0.8486523628234863,0.9411795139312744,0.32912277544330687,0.03266828640925502,0.8486523628234863,0.9411795139312744
"No, you oaf! Witchers! Witchers attacking!","Nie, baranie! Wiedźmini! Wiedźmini mnie dopadli!",Wiedźmini! Atakują wiedźmini!,"Ten lód... To zaklęcie. Musisz zniszczyć kostur czarodzieja, który je rzucił.","No, ty ośle! Wiedźmini! Wiedźmini atakują!",0.3431456191351196,0.0417991745584234,0.7956053018569946,0.7752335667610168,0.08843645407522067,0.0,0.635793924331665,0.4309588670730591,0.4901891312459452,0.08633400213704504,0.884286105632782,0.7600353360176086
Wouldn't 'ave ventured far from its lair if it was weak.,"Jeśli był osłabiony, nie oddalił się od leża.","Nie odważyłoby się oddalić od swojej kryjówki, gdyby było słabe.","Nie odważyłoby się oddalić od swojej kryjówki, gdyby było słabe.","Nie odważyłoby się oddalić daleko od swojej kryjówki, gdyby było słabe.",0.37582173555885107,0.025098621243978974,0.755158543586731,0.5705153346061707,0.37582173555885107,0.025098621243978974,0.755158543586731,0.5705153346061707,0.3783680354669463,0.022416933501922302,0.7490748167037964,0.5745002627372742
