en_text,pl_text,dialog_prototype,default,chrf_dialog_prototype,bleu_dialog_prototype,bertscore_dialog_prototype,comet_dialog_prototype,chrf_default,bleu_default,bertscore_default,comet_default
"What? This 'un fly in from the moon? We're makin' offerin's to the Allgod, clearly.","A ten co, z księżyca zleciał? Składamy dary Wszechbogu, się rozumie!","Co? Ten gość spadł z księżyca? Składamy ofiary dla Wszechboga, przecież widać.","Co? Ten ""niezidentyfikowany obiekt latający z księżyca? My robimy oferty dla wszystkich bogów, jasne.",0.4344948033077561,0.020255986027125642,0.8071488738059998,0.7466374635696411,0.2536365345437638,0.01428363257865929,0.7379482984542847,0.6469337940216064
"Kaer Morhen, you say… Hmm, why not? Got some loose ends to tie up, but then I'll head there.","Kaer Morhen, mówisz... Hmm, czemu nie? Załatwię jeszcze kilka rzeczy i pojadę tam.","Letho - Kaer Morhen, tak mówisz... Hmm, dlaczego nie? Mam parę luźnych spraw do załatwienia, ale potem tam pojadę.","Kaer Morhen, mówisz... Hmm, czemu nie? Mam kilka luźnych wątków do związania, ale potem tam pojadę.",0.46121749356436487,0.03219965714728962,0.8586477637290955,0.8274332284927368,0.575086021848038,0.31314224813827346,0.8848223686218262,0.749165952205658
These tracks're older. Somebody left the camp before the attack…,Te ślady są starsze. Ktoś odłączył się od obozu przed atakiem...,Te ślady są starsze. Ktoś opuścił obóz przed atakiem...,Te ślady są starsze. Ktoś opuścił obóz przed atakiem...,0.6534451689202195,0.41105458056789007,0.9460861682891846,0.8956370949745178,0.6534451689202195,0.41105458056789007,0.9460861682891846,0.8956370949745178
I've a bad feeling about this…,Mam złe przeczucia...,Mam złe przeczucia co do tego...,Mam złe przeczucia co do tego...,0.8305157243162036,0.08633400213704504,0.937294065952301,0.9431951642036438,0.8305157243162036,0.08633400213704504,0.937294065952301,0.943195104598999
Do you know what I just realized?,"Wiesz, co sobie właśnie uświadomiłam?",Właśnie coś sobie uświadomiłam.,"Czy wiesz, co właśnie zdałem sobie sprawę?",0.5805855189923864,0.06257106818159155,0.8605161309242249,0.9207701086997986,0.40545260713777975,0.043472087194499145,0.8155975341796875,0.7900804877281189
I'm ready!,Jestem gotowa!,Jestem gotowa!,Jestem gotowy!,1.0,0.316227766016838,0.9999999403953552,0.994440495967865,0.8170616420616422,0.1495348781221221,0.9668606519699097,0.9808527231216431
Vigi… you daft bastard.,Vigi... Ty pojebie.,Vigi... ty głupi draniu.,Vigi... ty głupi draniu.,0.33094359810520585,0.08034284189446518,0.8299623131752014,0.824691116809845,0.33094359810520585,0.08034284189446518,0.8299623131752014,0.824691116809845
"They light lanterns on the rocks, then loot the wrecked ships!","Oni na skały latarnie wynoszą, a potem rozbite statki rabują!","Zapalają latarnie na skałach, a potem rabują wraki statków!","Zapalają latarnie na skałach, a potem rabują rozbite statki!",0.42560808033889597,0.05396530161402381,0.8182024955749512,0.9053316116333008,0.5736854062410562,0.05706135914957148,0.8663179278373718,0.9228004813194275
You bet on it?,Założyliście się?,Postawiłeś na niego?,Zakładacie się o to?,0.10355750487329442,0.0,0.7945406436920166,0.6585700511932373,0.3081092883634524,0.0,0.8193533420562744,0.570336103439331
"Foreigners and their fancies… Fine, show me what you want.","Obcy i ich smaki... No dobra, pokaż, o co chodzi.","Cudzoziemcy i ich zachcianki... W porządku, pokaż mi czego chcesz.","Cudzoziemcy i ich zachcianki... Dobrze, pokażcie mi, czego chcecie.",0.32162243416814723,0.0446323613785333,0.808571457862854,0.8241407871246338,0.33236396342158325,0.04537922867531812,0.8097264766693115,0.8501477241516113
Everything will be all right.,Wszystko będzie dobrze.,Wszystko będzie w porządku.,Wszystko będzie dobrze.,0.655785071217866,0.16990442448471224,0.8798753619194031,0.9668853282928467,1.0,0.5623413251903491,0.9999999403953552,0.9933488368988037
Wouldn't mind a look at your stock.,Chcę obejrzeć twoje towary.,Nie miałbym nic przeciwko rzuceniu okiem na twój towar.,Nie miałbym nic przeciwko rzuceniu okiem na twój stan magazynowy.,0.21573371911163663,0.0,0.732996940612793,0.8133857250213623,0.15484194101728907,0.0,0.7098259329795837,0.7673231959342957
Maybe a Sign'll revive it…?,Może da się je naładować którymś ze Znaków.,Może znak pomoże...?,Może jakiś znak je ożywi…?,0.10444976442260778,0.021460411779726157,0.6745467782020569,0.691872239112854,0.13722215376661223,0.035065941041239286,0.7021211981773376,0.7918523550033569
Hm. Might wanna look around some.,Warto się tu rozejrzeć.,Może warto rozejrzeć się trochę.,Hm. Może warto się rozejrzeć.,0.5262972520437185,0.05372849659117709,0.86993807554245,0.9284593462944031,0.6544734403113632,0.06389431042462725,0.8669759631156921,0.9198347926139832
Need to tend to the monster. Doubt I'll have to look far. Wyverns like to herd their prey towards their nests.,"Zajmę się potworem. Wiwerny często próbują zagnać ofiary w pobliże gniazda, więc pewnie nie będę musiał szukać daleko.","Muszę zająć się potworem. Wątpię, żebym musiał go długo szukać. Wywerny lubią gromadzić swoją zdobycz w pobliżu swoich gniazd.","Muszę zająć się potworem. Wątpię, czy będę musiał szukać daleko. Wyverny lubią gromadzić swoją zdobycz w kierunku swoich gniazd.",0.3627476257696521,0.02560744480557418,0.7492263317108154,0.8290805816650391,0.4448257061561898,0.1566384057330969,0.7799330949783325,0.7731291651725769
I know that look. Something eating you?,"Wyglądasz, jakby coś cię gryzło...",Rozpoznaję ten wyraz twarzy. Coś cię gnębi?,Znam ten wzrok. Coś cię gryzie?,0.1805981734939716,0.033031643180138064,0.7220063805580139,0.7078232169151306,0.264965746148291,0.040824829046386304,0.7595574855804443,0.753577709197998
What… what will you do with that blood?,Co... Co chcesz zrobić z tą krwią?,Co... co zrobicie z tą krwią?,Co... co zrobisz z tą krwią?,0.47045916295108053,0.1837868600016897,0.8874801993370056,0.9607092142105103,0.49140698512251224,0.1837868600016897,0.9287803173065186,0.9603824615478516
"Of all the women I've known, you're the only one who does that before…","Ze wszystkich kobiet, które poznałem, tylko ty malujesz się idąc do łóżka.","Ze wszystkich kobiet, które znam, ty jesteś jedyną, która robi to przed...","Ze wszystkich kobiet, które znam, ty jedyna robisz to przed...",0.45351902968785174,0.22416933501922293,0.7684451937675476,0.7542409300804138,0.45024128411643205,0.22741221234802106,0.7520313262939453,0.7427783608436584
"Throw a bomb. Don't worry, Ciri, Quen'll dampen the blow.","Rzuć petardą. Bez obaw, Ciri, Quen wytrzyma wybuch.","Rzuć bombę. Nie martw się, Ciri, Quen osłabi uderzenie.","Rzuć bombę. Nie martw się, Ciri, Quen złagodzi cios.",0.29206927455917997,0.056122223243057295,0.8340758681297302,0.8018572926521301,0.28647031578114956,0.056122223243057295,0.8240242600440979,0.784709632396698
"Sod off, you misborn clod.","Won stąd, dziwolągu.","Spieprzaj stąd, ty niechlujny gburze.","Odwal się, ty niechciany gnoju.",0.19812627554563042,0.05372849659117709,0.7803179621696472,0.604476809501648,0.11513109278472415,0.0,0.7379254102706909,0.6378829479217529
Careful…!,Uważaj...!,Uważaj...!,Uważaj...!,1.0,0.1778279410038923,1.0,0.9938459992408752,1.0,0.1778279410038923,1.0,0.99384605884552
"A cursed creature that draws strength from killing pregnant women. Once it's strong enough, it attacks those who scorned it.","To przeklęte istoty, które czerpią moc, zabijając ciężarne kobiety. Gdy są wystarczająco silne, atakują tych, którzy je skrzywdzili.","Przeklęte stworzenie, które czerpie siłę z zabijania ciężarnych kobiet. Gdy staje się wystarczająco silne, atakuje tych, którzy je skrzywdzili.","Przeklęte stworzenie czerpiące siłę z zabijania ciężarnych kobiet. Gdy jest wystarczająco silne, atakuje tych, którzy nim gardzili.",0.6676096372556742,0.16195570128532405,0.9008078575134277,0.929049015045166,0.5603318930556379,0.034297006525986155,0.8771868944168091,0.8943551778793335
Village bitches have been gossiping again.,Baby po wsiach znów nas obgadują.,Celina: Mieszkańcy wioski znów plotkują.,Wiejskie suki znowu plotkują.,0.19550268613062805,0.0439891724758422,0.7456865310668945,0.6899929642677307,0.1286725039916338,0.0,0.7615846991539001,0.7434936761856079
"Cleaver said to be thorough, so we look everywhere.","Tasak kazał szukać dokładnie, to szukajmy.","Cleaver kazał być dokładnym, więc sprawdzamy wszędzie.","Cleaver powiedział, że trzeba być dokładnym, więc sprawdzamy wszędzie.",0.29096214574222695,0.033031643180138064,0.7944467067718506,0.8413218855857849,0.2486419158221336,0.0,0.7535442113876343,0.7799171805381775
What can one say?,Cóż powiecie?,Co można powiedzieć?,Co można powiedzieć?,0.30538609123911964,0.0,0.7256980538368225,0.8465080261230469,0.30538609123911964,0.0,0.7256980538368225,0.8465080261230469
We'll wait here. Wouldn't want to get in your way.,My tu poczekamy. Coby nie przeszkadzać.,Poczekamy tutaj. Nie chciałbym ci przeszkadzać.,Poczekamy tutaj. Nie chcielibyśmy przeszkadzać.,0.5494591856332269,0.040824829046386304,0.8170576691627502,0.8686685562133789,0.5525580806461395,0.0439891724758422,0.830084502696991,0.9196414947509766
"I don't have time to argue with all of you. Here, take it and forget you ever saw me.","Nie mam czasu się z wami wszystkimi użerać. Weźcie to i zapomnijcie, że mnie widzieliście.","Nie mam czasu na sprzeczkę ze wszystkimi wami. Weźcie to i zapomnijcie, że kiedykolwiek mnie widzieliście.","Nie mam czasu kłócić się z wami wszystkimi. Weź to i zapomnij, że kiedykolwiek mnie widziałeś.",0.7350260377342991,0.3446073377034663,0.9134505987167358,0.8560577034950256,0.5948075098230101,0.12300686288463772,0.8899259567260742,0.813418984413147
"I dunno, Triss…","No nie wiem, Triss...","Nie wiem, Triss...","Nie wiem, Triss...",0.8240261346734118,0.17216896116316355,0.9465222358703613,0.9711755514144897,0.8240261346734118,0.17216896116316355,0.9465222358703613,0.9711755514144897
Blacksmithing tools… but ornamented? Gotta be the ones Yoana mentioned.,"Mają ornamenty, chociaż to tylko narzędzia kowalskie... To o nich musiała mówić Yoana.","Narzędzia kowalskie... ale ozdobione? Muszą być te, o których wspomniała Yoana.","Narzędzia kowalskie... ale ozdobione? Muszą to być te, o których wspomniała Yoana.",0.39046799622268086,0.02068408840048898,0.7734060883522034,0.7872861623764038,0.3961967256073895,0.0221625475730487,0.7804029583930969,0.8269320726394653
Now sod off.,Teraz stąd spływaj.,Spadaj stąd.,Teraz spieprzaj.,0.17033941701761143,0.0,0.7957783937454224,0.7901037335395813,0.31629868567661235,0.09069748827745895,0.8186176419258118,0.6022138595581055
"He's my gardener. I never go anywhere without him. He's good luck, you see.","To jest mój ogrodnik. Nigdzie się bez niego nie ruszam, bo przynosi mi szczęście.","To mój ogrodnik. Nigdzie się bez niego nie ruszam. Przynosi mi szczęście, widzisz.","On jest moim ogrodnikiem. Nigdzie się bez niego nie ruszam. Przynosi mi szczęście, widzisz.",0.8053579704089843,0.4637878319059324,0.9325047731399536,0.9555280804634094,0.7419338262599776,0.2891784933232572,0.9098997712135315,0.9462982416152954
Splendid. On to more pressing matters.,Świetnie. To przejdźmy do bardziej palących kwestii.,Doskonale. Przejdźmy do ważniejszych spraw.,Wspaniale. Ma teraz ważniejsze sprawy do załatwienia.,0.29282467040437865,0.036015288308423515,0.7810302972793579,0.9248508810997009,0.17161841732726113,0.033031643180138064,0.7127906680107117,0.7344889640808105
Gods save me!,"Bogowie, ratujcie!","Boże, ratuj mnie!",Boże chroń mnie!,0.3971721617905289,0.0,0.8719282746315002,0.9687601923942566,0.13300536152012457,0.0,0.7862157225608826,0.8750393390655518
I know. But I'm not your student anymore.,Wiem. Ale ja nie jestem już twoim uczniem.,Wiem. Ale nie jestem już twoim uczniem.,Wiem. Ale już nie jestem twoim uczniem.,0.8636898271407999,0.6129752413741056,0.9847722053527832,0.9800483584403992,0.7456920868878855,0.10900412505992108,0.9770373106002808,0.9808293581008911
"You, there! Outside the door! Geralt - that right?!","A ty tam, a drzwiami... Geralt? Dobrze mówię?",Ty tam! Za drzwiami! Geralt - czyżby?!,Ty tam! Za drzwiami! Geralt - to ty?!,0.3416044787487407,0.0,0.7932124137878418,0.812203049659729,0.34814163806122256,0.0,0.7862980961799622,0.8622732758522034
Don't meddle in other people's lives.,Nie mieszaj się w nie swoje sprawy.,Nie mieszaj się w sprawy innych ludzi.,Nie wtrącaj się w sprawy innych ludzi.,0.5708760416393531,0.41113361690051975,0.8952305912971497,0.9435753226280212,0.32316105389771477,0.07730551756939454,0.827085554599762,0.9075544476509094
But why ever would he want that?,No ale po co mu to?,Ale dlaczego miałby tego chcieć?,Ale dlaczego miałby tego chcieć?,0.1321248196248197,0.0,0.7316182851791382,0.8591741919517517,0.1321248196248197,0.0,0.7316182851791382,0.8591742515563965
"Stop groanin', herb'll do its thing soon, and I'll take ye to the druid.","Nie jęcz, zioła zaczną działać, to cię wezmę do druida.","Przestań jęczeć, zioło zaraz zadziała, a potem zabiorę cię do druida.","Przestań jęczeć, zioło wkrótce zrobi swoje, a ja zaprowadzę cię do druida.",0.41147726169944104,0.04411629359322707,0.7788811326026917,0.8672362565994263,0.3600500132574122,0.03986357128268015,0.7912898063659668,0.8485358953475952
Who?,Kogo?,Kto?,Kto?,0.14477585906157342,0.0,0.8602806925773621,0.8329406380653381,0.14477585906157342,0.0,0.8602806925773621,0.8329406380653381
Well… I very much doubt I could bear to have him around were it not so.,"No... Gdyby nie to, chyba bym z nim nie wytrzymała.","No cóż... Bardzo wątpię, czy mogłabym znieść jego obecność, gdyby nie było innego wyjścia.","Cóż... bardzo wątpię, czy mógłbym znieść jego obecność, gdyby tak nie było.",0.3433294119698022,0.01428363257865929,0.7487545013427734,0.8180625438690186,0.27726835066198635,0.017033186037639283,0.7603835463523865,0.761192798614502
Wolves will leave crows corpse upon corpse.,"Wilcy wylezą z lasu, trupy rozdziobie wrona.",Wilki zostawią krukom truchła jedne na drugich.,Wilki zostawią ciało wrony na ciele wrony.,0.14031436507762504,0.0,0.7032326459884644,0.3873898983001709,0.19305978750421227,0.0,0.7281413674354553,0.4089372754096985
Rubble?,Odgruzować...?,Ruina?,Gruz?,0.03787878787878797,0.0,0.6817069053649902,0.6841025948524475,0.09345380962313653,0.0,0.6855247616767883,0.6202988028526306
Stand back! You'll all get a look soon enough!,Cofnąć się! Wszyscy zdążą zobaczyć!,Cofnijcie się! Wkrótce wszyscy będą mieli okazję to zobaczyć.,Odstąp! Wkrótce wszyscy się przyjrzą!,0.4384713638227608,0.023980296761827107,0.8157057166099548,0.8403847217559814,0.21605013502320136,0.0,0.8187943696975708,0.7084347605705261
Shrooms'll grow! Ah! Enough for a soup!,Grzyby porosną! Będą na zupę!,Grzyby urosną! Ach! Wystarczająco dużo na zupę!,Grzyby urosną! Ach! Wystarczająco na zupę!,0.48319524429077015,0.07730551756939454,0.8699218034744263,0.8049365878105164,0.48477774641324495,0.09554427922043669,0.8920632004737854,0.7826329469680786
My feminine intuition!,Kobiecą intucję!,Moja kobieca intuicja!,Moja kobieca intuicja!,0.33720742973793866,0.0,0.8611655831336975,0.9271803498268127,0.33720742973793866,0.0,0.8611655831336975,0.9271803498268127
"How's it, mate?","Jak żyjesz, brachu?","Jak leci, kolego?","Jak leci, ziomku?",0.10180275211920785,0.11362193664674995,0.7768981456756592,0.7801923155784607,0.13219254516722875,0.11362193664674995,0.7708919644355774,0.5448199510574341
"We serve Her who is Virgin, Mother and Crone.","Służymy tej, która jest Dziewicą, Matką i Staruchą.","Służymy Jej, która jest Dziewicą, Matką i Staruchą.","Służymy Tej, która jest Dziewicą, Matką i Staruchą.",0.9138208997468782,0.7071067811865475,0.9708870053291321,0.9439889788627625,0.9138208997468782,0.7071067811865475,0.9685426950454712,0.9632999897003174
Wouldn't be right to tarry - war with the Black Ones won't wait.,Nie ma co zwlekać – wojna z Czarnymi nie zaczeka.,Nie byłoby rozsądne zwlekać - wojna z Czarnymi nie poczeka.,Nie byłoby słuszne zwlekać - wojna z Czarnymi nie będzie czekać.,0.6209114849519213,0.2907153684841096,0.8692375421524048,0.9056848883628845,0.5887272730882129,0.2596535889340338,0.8518545627593994,0.7801740765571594
May the sun shine upon ye.,Oby słonko nam świeciło.,Niech słońce świeci nad tobą.,Niech słońce świeci na ciebie.,0.27384267428953657,0.0,0.7721735239028931,0.871401846408844,0.26472654311565263,0.0,0.7804517149925232,0.8561543226242065
You look good.,Dobrze wyglądasz.,Wyglądasz świetnie.,Wyglądasz dobrze.,0.42276462447335494,0.0,0.8199152946472168,0.9509443640708923,0.5798409923409923,0.0,0.8251987099647522,0.958235502243042
"Did it already. Here for my reward. Happened on a few drowners, true, but a water hag was the real problem. Her head get me anything?","Nie. Zapłaty. Byłem w tym leżu. Natknąłem się na parę utopców, prawda... Ale to baba wodna była większym zagrożeniem. Dostanę coś za jej łeb?","Wyłowiłem już ich. Przybyłem tu po nagrodę. Natknąłem się na kilku topielców, ale prawdziwym problemem była wodnica. Czy jej głowa da mi coś w zamian?","Zrobiłem to już. Oto moja nagroda. Przydarzyło się to kilku topielcom, prawda, ale prawdziwym problemem była wodnica. Czy jej głowa może mi coś dać?",0.3262071374642598,0.046340057369294134,0.755865216255188,0.5874860286712646,0.24750397533809376,0.011833064662823948,0.7284407615661621,0.5558789968490601
"Zoltan, please. You really wanna track down the women Dandelion's been wooing? Most likely all angry women by now.","Zoltan, daj spokój. Chcesz chodzić po całym mieście i wypytywać o niego kobiety, z którymi się spotykał?","Zoltan, proszę. Naprawdę chcesz śledzić te kobiety, które uwodził Dandelion? Najprawdopodobniej są już wszystkie wściekłe.","Zoltan, proszę. Naprawdę chcesz śledzić kobiety, które Dmuchawiec próbował uwodzić? Najprawdopodobniej już wszystkie są wściekłe.",0.2964383527344283,0.013756742073424323,0.7095104455947876,0.6661034822463989,0.3033926804848018,0.013756742073424323,0.7125948667526245,0.6501323580741882
Strong blood? What're you talking about?,Silnej krwi? O czym ty mówisz?,"Co masz na myśli mówiąc ""silna krew""?",Silna krew? O czym ty mówisz?,0.19317404620114523,0.0,0.7155319452285767,0.8322055339813232,0.6590483911192061,0.5081327481546147,0.9432359933853149,0.9429519772529602
Verily I say unto you that ire and vehemence can lead to naught but one's downfall.,"„Zaprawdę powiadam wam, zapalczywość wasza do niczego innego, tylko do zguby doprowadzić może”.","Rzeczywiście mówię wam, że gniew i furia mogą prowadzić jedynie do upadku.","Zaprawdę mówię wam, że gniew i zapalczywość mogą prowadzić jedynie do upadku.",0.2128015873967647,0.018636406807066564,0.6785067319869995,0.7750750780105591,0.36432601112070745,0.02062457446156057,0.7365551590919495,0.8115885853767395
Just don't faint on me.,Tylko mi tu nie mdlej.,Po prostu nie zemdlej mi tutaj.,Tylko nie zemdlej przy mnie.,0.4349109577350974,0.048549177170732344,0.7627771496772766,0.5098958611488342,0.4277774081565225,0.06389431042462725,0.8037988543510437,0.6392092108726501
Heeheehee!,"Hi, hi, hi!",Heeheehee! → Heeheehee!,Heeheehee!,0.0653594771241831,0.0,0.7237951159477234,0.675623893737793,0.07326007326007336,0.0,0.7991869449615479,0.8188096880912781
"Voytek send you, sir?","Wojciech cię przysłał, panie?","Czy Voytek cię przysłał, panie?","Wojtek przesyła cię, panie?",0.6677372221362945,0.26591479484724945,0.8848418593406677,0.9075162410736084,0.34724810201414313,0.08034284189446518,0.847760796546936,0.8651334643363953
"Maybe you'd come 'round, visit us this eventide? Verka's bakin' a pie.",Może zajdziecie do nas pod wieczór? Verka nasmaży placków z blachy.,"Może byś wpadł wieczorem, odwiedził nas? Verka piecze ciasto.","Może wpadniesz do nas wieczorem, odwiedzisz nas dziś wieczorem? Werka piecze ciasto.",0.28523727382415,0.022835060540062107,0.7790701389312744,0.7631744742393494,0.2778332462673433,0.03986357128268015,0.785237729549408,0.6532834768295288
Her?! Here?! No. Impossible.,Ona?! Tutaj?! To niemożliwe!,Ona?! Tutaj?! Nie. Niemożliwe.,Ona?! Tutaj?! Nie. Niemożliwe.,0.6974422665426948,0.16990442448471224,0.8786501288414001,0.9676001667976379,0.6974422665426948,0.16990442448471224,0.8786501288414001,0.9676001667976379
Said already I won't help. Gonna have to make do without me.,"Mówiłem już, że wam nie pomogę. Radźcie sobie beze mnie.","Powiedziałem już, że nie pomogę. Będą musieli sobie radzić bez mnie.","Już mówiłem, że nie pomogę. Będą musieli sobie radzić beze mnie.",0.4745163956258271,0.06238986072117501,0.8555883169174194,0.9163875579833984,0.49381849938543926,0.06238986072117501,0.8719191551208496,0.9199882745742798
Mhm.,Mhm.,Mhm.,Mhm.,0.6666666666666666,0.1778279410038923,1.0,0.9891021251678467,0.6666666666666666,0.1778279410038923,1.0,0.9891021251678467
"One repelled the other with powerful magic, then fled through a portal.","Jeden odepchnął drugiego wiązką potężnej magii, po czym uciekł przez portal.","Jedna odparła drugą potężną magią, a następnie uciekły przez portal.","Odpierały się nawzajem potężną magią, a następnie uciekły przez portal.",0.3875224946597106,0.04038503063059995,0.8706174492835999,0.818469226360321,0.346380730877903,0.04038503063059995,0.8090142607688904,0.7726889848709106
"Solid townhouse on Temple Isle, just on the other side of the bridge. Wouldn't wager me knickers on finding him there. Junior's not that stupid.","To całkiem zacna posiadłość tuż za mostem wiodącym na Wyspę Świątynną. Ale Junior jest za sprytny, żeby tam siedzieć.","Solidny dom mieszczański na Wyspie Świątynnej, tuż po drugiej stronie mostu. Nie postawiłbym swoich gaci na to, że go tam znajdziesz. Junior nie jest tak głupi.","Solidny dom szeregowy na Temple Isle, zaraz po drugiej stronie mostu. Nie postawiłbym moich gaci na to, że znajdę go tam. Junior nie jest aż tak głupi.",0.3102206574659604,0.010864991539917157,0.7496439218521118,0.5216861367225647,0.23273414246259858,0.009186672262412125,0.6947154998779297,0.5267200469970703
Tried to knock it out his head - literally! Bugger wouldn't budge.,Nie zdołałem wybić mu z głowy tego pomysłu.,Próbowałem uderzyć go w głowę - dosłownie! Cholera nie chciała się ruszyć.,"Próbowałem uderzyć go w głowę dosłownie! Cholera, nie chciała się ruszyć.",0.2097517367156969,0.0,0.7554659247398376,0.45269855856895447,0.2097517367156969,0.0,0.7531415224075317,0.4769149720668793
One last farewell.,Jeszcze tylko jedno pożegnanie.,Jeszcze jedno pożegnanie.,Jeszcze jedno pożegnanie.,0.7139779511511022,0.19053627645285995,0.9700477719306946,0.9741966128349304,0.7139779511511022,0.19053627645285995,0.9700477719306946,0.9741966128349304
Milk in his belly makes a man smelly.,"Kto pija mleko, ten rzyga daleko.","Mleko w brzuchu sprawia, że człowiek śmierdzi.","Mleko w brzuchu sprawia, że człowiek śmierdzi.",0.15090677856656573,0.0,0.6951116323471069,0.5849213004112244,0.15090677856656573,0.0,0.6951116323471069,0.5849213004112244
"Sure you know where to find her? The troupe performs in the Butchers' Yard, off the main square.","Wiesz, gdzie ją znaleźć? Jej trupa występuje w Zaułku Rzeźników.","Priscilla: Jasne, wiesz gdzie ją znaleźć? Trupę można zobaczyć w Zaułku Rzeźników, odchodzącym od głównego placu.","Jesteś pewien, że wiesz, gdzie ją znaleźć? Trupia występuje na dziedzińcu rzeźników, przy głównym placu.",0.5357310299113268,0.07655122720591222,0.8201853036880493,0.7966421246528625,0.5910876342480554,0.07029695662739609,0.8143341541290283,0.7304332256317139
Think they'll come back?,"Myślisz, że ludzie Tasaka wrócą?","Myślisz, że wrócą?","Myślisz, że wrócą?",0.4449660283395518,0.13652520787861755,0.902851402759552,0.903561532497406,0.4449660283395518,0.13652520787861755,0.902851402759552,0.903561532497406
"But why've you got the towel, child? It'll just get wet…","Ale czemu ty, dziecko, w ręczniku jesteś? Zmoczy się tylko...","Ale dlaczego masz ręcznik, dziecko? Przecież zamoknie...","Ale po co masz ręcznik, dziecko? Przecież zamoknie…",0.30775056500658177,0.02151810250197126,0.8148331642150879,0.780120313167572,0.28502865491223306,0.02163211878762423,0.7482039332389832,0.8414371609687805
"Gloomy as a root cellar, y'are.",Mroczny jesteś jak piwnica z rzepą.,Jesteś ponury jak piwnica na warzywa.,"Ponury jak piwnica na ziemniaki, jesteś.",0.41030492999487844,0.08633400213704504,0.8471126556396484,0.6723577976226807,0.436390191221145,0.08633400213704504,0.8159902095794678,0.6547647714614868
Farewell.,Bywaj.,Do widzenia.,Żegnaj.,0.07692307692307702,0.0,0.6502469778060913,0.6590782403945923,0.18797709674300214,0.0,0.6821832656860352,0.6566132307052612
Do you see what I do?,"Widzicie to, co ja?","Czy widzisz, co robię?","Czy widzisz, co robię?",0.2042120829752124,0.08034284189446518,0.8280030488967896,0.7763376235961914,0.2042120829752124,0.08034284189446518,0.8280030488967896,0.7763376235961914
Got other matters on me mind just now.,Co inszego mam tera na głowie.,Mam teraz inne sprawy na głowie.,Mam teraz inne sprawy na głowie.,0.4715699930842378,0.08633400213704504,0.7718169093132019,0.9155359268188477,0.4715699930842378,0.08633400213704504,0.7718169093132019,0.9155358672142029
Troll rock throw… Witcherses strike no back. Just talkie-talkie. Witcher… good?,"My rzucić kamień... A wiedźminy nie oddać, tylko gadać. Może wiedźminy dobre?",Rzucam kamieniami w czarowników... Czarownicy nie uderzają w odpowiedzi. Po prostu gadamy.,Troll rock rzuć... Wiedźmini nie uderzają w odwecie. Po prostu gadka. Wiedźmin... dobry?,0.2078628983566642,0.017033186037639283,0.6986057162284851,0.5773826241493225,0.2936367117976711,0.01553712569276035,0.7631140351295471,0.4786093831062317
Ever tell you about the time Dandelion bought me a sword?,"Opowiadałem ci, jak Jaskier kupił mi miecz?","Czy kiedykolwiek opowiadałaś mu o tym, jak Dandelion kupił mi miecz?","Czy kiedykolwiek opowiadałem ci o tym, jak Dmuchawiec kupił mi miecz?",0.5205972419958658,0.10025157431478134,0.8362280130386353,0.909939169883728,0.6156699237896824,0.10025157431478134,0.8716436624526978,0.8921170234680176
Síle?,Sheala?,Síle?,Siła?,0.0980392156862746,0.0,0.7959657907485962,0.7547659277915955,0.102265043948614,0.0,0.8172494769096375,0.6515116691589355
"What're you on about? Who said ""arse""? Eh? Ugly word, ugly.","Co się dzieje? Kto powiedział „rzyć”, he? To brzydkie słowo, brzydkie.","Co masz na myśli? Kto powiedział ""tyłek""? Eh? Brzydkie słowo, brzydkie.","O czym ty mówisz? Kto powiedział ""dupa""? Eh? Brzydkie słowo, brzydkie.",0.5646858828399962,0.059609942732681,0.8311318755149841,0.7651342749595642,0.5628868120747291,0.05637560315259291,0.8353782892227173,0.7696679830551147
Got a minute?,Mogę zająć chwilę?,Czy mógłby Pan poświęcić mi chwilę?,Masz minutę?,0.35010068622781126,0.040824829046386304,0.7910656929016113,0.9114508032798767,0.07601038190582136,0.0,0.7818173766136169,0.891038179397583
Killed a few near your den.,Zabiłem kilka przy twoim legowisku.,Zabiłem kilku niedaleko twojej nory.,Zabiłem kilku w pobliżu twojej nory.,0.3922247033686361,0.05372849659117709,0.8078131675720215,0.7798448801040649,0.3880162072783504,0.040824829046386304,0.8499627113342285,0.7945131063461304
"Think they call me the Vipress 'cause I'm pleasant to talk to? Outta my sight, foreigner.","Myślisz, że wołają mnie Żmija, bo miło się ze mną rozmawia? Zejdź mi z oczu, przybłędo.","Myślisz, że nazywają mnie Żmiją, bo jestem miła w rozmowie? Zniknij mi z oczu, cudzoziemcze.","Myślą, że nazywają mnie Żmiją, bo jestem miła w rozmowie? Spoza zasięgu mojego wzroku, cudzoziemiec.",0.42299233415016385,0.08370779170358567,0.8097583055496216,0.7963396310806274,0.316045346263823,0.016273889955107996,0.7236450910568237,0.633216142654419
"The jarl will join us shortly. He's assigned you a place of honor at the table, just beside his daughter, Cerys.","Jarl wkrótce do nas dołączy. Tymczasem wyznaczył wam zaszczytne miejsce przy stole, tuż obok swojej córki Cerys.","Arnvald - Jarl do nas dołączy za chwilę. Przydzielił wam miejsce honorowe przy stole, tuż obok swojej córki, Cerys.","Jarl dołączy do nas wkrótce. Przydzielił ci miejsce honorowe przy stole, tuż obok swojej córki, Cerys.",0.5352547790907968,0.24405051724608798,0.8553640842437744,0.9135252833366394,0.5301449572033756,0.2704370881392503,0.8603132963180542,0.9370272755622864
