en_text,pl_text,dialog_prototype,default,chrf_dialog_prototype,bleu_dialog_prototype,bertscore_dialog_prototype,comet_dialog_prototype,chrf_default,bleu_default,bertscore_default,comet_default
"Not the dumbest man, no… uhh, a folk activist or somesuch.","Niegłupi to człowiek, yyy... społecznik taki.","Nie najgłupszy człowiek, nie… eh, aktywista ludowy czy coś takiego.","Nie najgłupszy człowiek, nie... eh, jakiś aktywista ludowy czy coś takiego.",0.3502176949804254,0.021105340631872645,0.7526870965957642,0.7617487907409668,0.36816426390643825,0.018850319022747353,0.7770184874534607,0.7597377300262451
Greetin's.,Witajcie.,Witajcie.,Pozdrowienia.,1.0,0.1778279410038923,1.000000238418579,0.986055850982666,0.10849375211077349,0.0,0.8066110014915466,0.8011131286621094
"Tired of the jarls and their endless feuds, he resolved to turn the Isles into an absolute monarchy modeled after those of the Continent.","Zmęczony wiecznymi swarami z jarlami, postanowił wprowadzić na wyspach jedynowładztwo na wzór kontynentalnych monarchii.","Znużony jarlami i ich niekończącymi się sporami, postanowił przekształcić Wyspy w monarchię absolutną wzorowaną na tych z Kontynentu.","Zmęczony jarlami i ich bezustannymi sporami, postanowił przekształcić Wyspy w monarchię absolutną wzorowaną na tych z kontynentu.",0.39803207773239485,0.014216645907653848,0.7637180685997009,0.8456103205680847,0.44684732619097095,0.01626739260030573,0.7838826775550842,0.8761501908302307
"The good old days, you might say… Ah, but no matter. I'm hungry. So much so that I care not a lick for how poorly you cook.","Ech... stare czasy... Ale mniejsza z tym. Jestem głodna. Tak głodna, że nie obchodzi mnie, jak źle gotujesz.","Dobre stare czasy, można by rzec... Ach, ale co tam. Jestem głodna. Tak głodna, że nie obchodzi mnie zupełnie, jak źle gotujesz.","Dobre stare czasy, można by powiedzieć... Ach, ale co tam. Jestem głodny. Tak bardzo, że nie obchodzi mnie zupełnie, jak źle gotujesz.",0.7437821289522176,0.33118227522229554,0.8797100186347961,0.9118949770927429,0.622044964875092,0.08002519315506876,0.8422116637229919,0.8841801881790161
"You don't set the terms, mutant.",Nie ty będziesz mi stawiał warunki.,"Ty nie dyktujesz warunków, mutancie.","Nie ustalasz warunków, mutancie.",0.2347224847974996,0.0,0.7123210430145264,0.6880337595939636,0.2544871035489966,0.04873039689743777,0.7433468103408813,0.5269221067428589
No one talkin' your ear off.,Nikt wam nad uchem nie gdera.,Nikt ci nie truje bez przerwy głowy.,Nikt cię nie zagada na śmierć.,0.17383884080412057,0.039281465090051315,0.6999300718307495,0.4492456316947937,0.2127247140648462,0.048549177170732344,0.706581175327301,0.5499143600463867
"Come back quickly, Geralt.","Wracaj szybko, Geralt.","Wróć szybko, Geralt.","Wróć szybko, Geralt.",0.6871167279650834,0.24028114141347542,0.9384827613830566,0.9691600799560547,0.6871167279650834,0.24028114141347542,0.9384827613830566,0.9691600799560547
Sometimes they have no choice.,Czasem nie mają wyboru.,Czasami nie mają wyboru.,Czasami nie mają wyboru.,0.7458915863927089,0.3976353643835253,0.9889727234840393,0.9885427355766296,0.7458915863927089,0.3976353643835253,0.9889727234840393,0.9885427355766296
"That's because I'm a halfling, madam. And I'd suggest eye drops, chamomile extract.","Bo jestem niziołkiem, szanowna pani. A co do oczu, to sugeruję zakropić wyciągiem z rumianku.","To dlatego, że jestem półelfem, proszę pani. A sugerowałbym krople do oczu, ekstrakt z rumianku.","To dlatego, że jestem półelfem, proszę pani. Sugerowałbym krople do oczu, wyciąg z rumianku.",0.36009326506070843,0.050317476265301385,0.7753674387931824,0.7315714955329895,0.37228398717739153,0.0440162406319717,0.8021717071533203,0.7450833916664124
"If I don't survive this, you're to take whatever you want from the fortress!","Jeśli nie przeżyję, możesz wziąć z kasztelu, co tylko chcesz.","Jeśli nie przeżyję tego, masz wziąć cokolwiek chcesz z twierdzy!","Jeśli nie przeżyję tego, weź z fortecy cokolwiek chcesz!",0.5056815726515983,0.05307712171072445,0.8373633623123169,0.728215217590332,0.4057882120912466,0.05022037190492093,0.8200793862342834,0.7956852912902832
"You think they give a stink about the future? To them, Ragh nar Roog will come before two generations pass.","Myślisz, że tyle do przodu myślą? Dla nich za dwa pokolenia to może być i Ragh nar Roog.","Myślisz, że obchodzi ich przyszłość? Dla nich Ragh nar Roog nadejdzie zanim miną dwie generacje.","Myślisz, że obchodzi ich przyszłość? Dla nich Ragh nar Roog nadejdzie zanim miną dwie generacje.",0.3931414545977012,0.039639051743484796,0.8136494755744934,0.7889549136161804,0.3931414545977012,0.039639051743484796,0.8136494755744934,0.7889549136161804
Badly.,Bardzo.,Źle.,Źle.,0.024875621890547355,0.0,0.7407143712043762,0.7938744425773621,0.024875621890547355,0.0,0.7407143712043762,0.7938744425773621
We didn't come to the feast to kill. But we've no regrets about what happened there.,"Nie przyszliśmy na ucztę zabijać. Ale nie żałujemy tego, co się tam stało.","Nie przyszliśmy na ucztę, żeby zabijać. Ale nie mamy też żadnych wyrzutów sumienia z powodu tego, co się tam wydarzyło.","Nie przyszliśmy na ucztę, aby zabijać. Ale nie mamy żalu z powodu tego, co się tam wydarzyło.",0.6969804162749305,0.22152015777624515,0.8605701327323914,0.9361556172370911,0.7017662445380584,0.2646015952359329,0.9001892805099487,0.9420652389526367
That one?,W tamtym?,Ten?,To jedno?,0.0219298245614036,0.0,0.6963328719139099,0.6731711626052856,0.020833333333333426,0.0,0.7661148309707642,0.6441177129745483
"They's stealin' our work, those Temerians!","Robotę nam zabierają, ci uchodźcy, Temerczyki.","Oni kradną naszą pracę, ci Temerianie!","Oni kradną naszą pracę, ci Temeriańczycy!",0.16049255174400512,0.040824829046386304,0.7625101208686829,0.8211812376976013,0.18850950746293982,0.040824829046386304,0.7671989798545837,0.8225247263908386
Change your mind? I was just about to start.,"Zmieniłeś zdanie? Jakby co, właśnie miałem zaczynać sekcję.",Zmieniłeś zdanie? Właśnie miałem zacząć.,Zmienić zdanie? Właśnie miałem zacząć.,0.5684581840914764,0.06900940978236146,0.8790969848632812,0.8779304027557373,0.4540987138444123,0.035065941041239286,0.8403122425079346,0.8525559306144714
Hey there! Master witcher! Over here!,"Hej, hej, panie wiedźmin! Tutaj!",Cześć! Mistrz wiedźmin! Tutaj!,Cześć! Mistrz wiedźminie! Tutaj!,0.5017592624294082,0.13232169883599026,0.8127183318138123,0.7511683702468872,0.41988623834215866,0.06257106818159155,0.802834153175354,0.6293206214904785
My daddy's sword is bigger!,Mój tata ma większy miecz!,Moja szabla jest większa!,Mój taty miecz jest większy!,0.24129046621306685,0.0,0.8002753257751465,0.8296751379966736,0.5653573418178628,0.05372849659117709,0.9246227145195007,0.9237446784973145
Wanna look around some more. Meet you there.,"Chcę się jeszcze rozejrzeć, spotkamy się na miejscu.",Chcesz jeszcze trochę się rozejrzeć. Spotkamy się tam.,Chcę się jeszcze trochę rozejrzeć. Spotkamy się tam.,0.5152209689164139,0.03655552228545124,0.8872261643409729,0.8919546008110046,0.6147163911486089,0.1477219991186121,0.925712525844574,0.9492185711860657
Ye know it ain't on my map.,Nie ma jej na żadnej mapie.,"Wiesz, nie ma tego na mojej mapie.","Wiesz, że to nie jest na mojej mapie.",0.4060486511157632,0.043472087194499145,0.7863260507583618,0.8913092017173767,0.37740497292117475,0.03303164318013808,0.7700195908546448,0.7815295457839966
Give us all you got!,"Wyskakuj, ze wszystkiego!","Daj nam wszystko, co masz!","Daj nam wszystko, co masz!",0.2660046319536817,0.0,0.7789877653121948,0.6563804745674133,0.2660046319536817,0.0,0.7789877653121948,0.6563804745674133
Hahahaha!,"Ha, ha!",Hahahaha!,Hahahaha!,0.26537444483912237,0.0,0.846169650554657,0.9521149396896362,0.26537444483912237,0.0,0.846169650554657,0.9521149396896362
They recognize you?,Rozpoznali cię?,Czy cię rozpoznają?,Rozpoznają cię?,0.4531396011543653,0.0,0.8662149906158447,0.9546499848365784,0.5953046953046953,0.1495348781221221,0.9761160612106323,0.9796658754348755
Anyone can swing a sword. But can you play the lute?,Mieczem machać każdy potrafi. A na lutni grać umiesz?,Każdy może machać mieczem. Ale czy potrafisz grać na lutni?,Każdy może machać mieczem. Ale czy potrafisz grać na lutni?,0.5016373182936893,0.02777619034011792,0.8101640343666077,0.9254530072212219,0.5016373182936893,0.02777619034011792,0.8101640343666077,0.9254530072212219
"Don't you know the Eternal Fire burns here, witcher?","Nie wiesz, wiedźminie, że tu płonie Wieczny Ogień?","Nie wiesz, że ogień wieczny tu płonie, czarodzieju?","Czyżbyś nie wiedział, że Ogień Wieczny płonie tutaj, wiedźminie?",0.48378901271033686,0.06985342056580097,0.8385703563690186,0.9201439023017883,0.5564567371793875,0.03155984539112946,0.8427333235740662,0.8512800335884094
Don't know you. Not lettin' you in. And don't you fucking stand there.,Nie znam cię. Nie wpuszczę cię. Nie stój tutaj.,"Nie znam cię. Nie wpuszczam cię. I nie stój tam, kurwa.","Nie znam cię. Nie wpuszczam cię. I nie stój tam, kurwa.",0.6771623475512735,0.2596535889340338,0.9135106205940247,0.9058188199996948,0.6771623475512735,0.2596535889340338,0.9135106205940247,0.9058188199996948
"Heheh, sharp you are.",Bystry jesteś.,"Heheh, bystry jesteś.","Haha, ostry jesteś.",0.8522968675314327,0.11362193664674995,0.8808791041374207,0.929266631603241,0.7741696923470208,0.11362193664674995,0.8195564150810242,0.8696087598800659
Thank you.,Dziękuję.,Dziękuję.,Dziękuję.,1.0,0.1778279410038923,1.0,0.9830787181854248,1.0,0.1778279410038923,1.0,0.9830787181854248
"I'll show you, sure. But, er, I gotta kill those mutts 'fore they hurt someone.","Wskażę wam drogę, a jakże. Ale... Muszę ubić te kundle, nim komu krzywdę zrobią.","Pokażę ci, pewnie. Ale muszę najpierw zabić te mutanty, zanim skrzywdzą kogoś.","Pokażę ci, pewnie. Ale, eh, muszę zabić te mutanty, zanim skrzywdzą kogoś.",0.26520389619586177,0.014418280697523623,0.7286720275878906,0.8209201097488403,0.2669375114874226,0.014418280697523623,0.7535191774368286,0.8055736422538757
"Dah. Astrid, you're as dim as dishwater! You know perfectly well I'm helpin' her up.","Astrid, ale ty głupia jesteś! Widzisz przecież, że jej pomagam wstać.","Dah. Astrid, jesteś tak samo głupia jak woda po myciu naczyń! Doskonale wiesz, że ja tylko pomagam jej wstać.","Dah. Astrid, jesteś tak głupia jak woda do mycia naczyń! Doskonale wiesz, że pomagam jej wstać.",0.4370039501507362,0.015936357366603364,0.8080517053604126,0.7126962542533875,0.43112011112645493,0.019251614434393566,0.819694995880127,0.6898247599601746
Did you go with Ciri to see Skjall's grave?,Did you go with Ciri to see Skjall's grave?,Czy poszedłeś z Ciri zobaczyć grób Skjalla?,Czy poszedłeś z Ciri zobaczyć grób Skjalla?,0.21519170180739677,0.024822529802838878,0.7694128155708313,0.68927001953125,0.21519170180739677,0.024822529802838878,0.7694128155708313,0.68927001953125
I was born ready.,Jak zawsze.,Urodziłem się gotowy.,Urodziłem się gotowy.,0.0764525993883793,0.0,0.7041559219360352,0.5096083283424377,0.0764525993883793,0.0,0.7041559219360352,0.5096083283424377
If I were only a foot shorter and five stone lighter.,Gdybym był pół metra niższy i dwa pudy lżejszy.,Gdybym był tylko o stopę niższy i pięć kamieni lżejszy.,Gdybym był o stopę niższy i pięć kamieni lżejszy.,0.471834208389819,0.06674094719041482,0.8715405464172363,0.8551155924797058,0.46955782276935226,0.07583235673413397,0.8737172484397888,0.8507082462310791
Everything's all right.,Wszystko w porządku.,Wszystko jest w porządku.,Wszystko jest w porządku.,0.8036899641789997,0.1880301546543197,0.9362194538116455,0.9802857041358948,0.8036899641789997,0.1880301546543197,0.9362194538116455,0.9802857041358948
"Haunted house, the hym's lair - only place where anything like this could work.","Jedyne miejsce, w którym możemy coś zdziałać, to leże Hima. Nawiedzony dom.","Nawiedzony dom, legowisko hymu - jedyne miejsce, gdzie coś takiego mogłoby działać.","Nawiedzony dom, legowisko hymów - jedyne miejsce, gdzie coś takiego mogłoby działać.",0.4770883572540677,0.022416933501922302,0.7937814593315125,0.7027605772018433,0.47889834055485125,0.022416933501922302,0.7861368656158447,0.5991129279136658
I'll cast a spell on our boat. We'll know if there are any wrecks on the seafloor below us.,"Rzucę zaklęcie na naszą łódkę. Dzięki temu będziemy wiedzieć, czy na dnie są jakieś wraki.","Rzucię zaklęcie na naszą łódź. Będziemy wiedzieć, czy są jakieś wraki na dnie morza pod nami.","Rzucę zaklęcie na naszą łódź. Dowiemy się, czy na dnie morza pod nami są jakieś wraki.",0.6778527257071011,0.10074708078532289,0.8900825381278992,0.8956530094146729,0.5932079056899414,0.2829559628326351,0.8957100510597229,0.8561052680015564
"Oh, got a wee bit chilly the night, so I set fire to my forge. Got it nice and roarin'! Roasted some wieners!","A, chłodno mi było w nocy, to podłożyłem sobie ogień pod kuźnię. Trzaskało, aż miło! I kiełbaskę upiekłem!","Ach, trochę zrobiło się chłodno w nocy, więc rozpaliłem mój piec. Rozgrzałem go porządnie! Upiekłem parówki!","Och, zrobiło się trochę chłodno w nocy, więc rozpaliłem mój piec. Rozgrzałem go porządnie! Upiekłem kilka kiełbasek!",0.27600159596715307,0.025405213326725105,0.7751739621162415,0.7898280620574951,0.32111558992665906,0.025382624775442047,0.7777702808380127,0.8192642331123352
Clawed the rock. Must've been angry… and strong.,Zarysował pazurami skałę. Musiał być rozwścieczony... i silny.,Pazurami rozszarpał skałę. Musiał być wściekły... i silny.,Szarpnął skałę. Musiał być wściekły… i silny.,0.5829413725135064,0.17286039232097053,0.8862605690956116,0.9010865688323975,0.4051806889853649,0.17820132316770917,0.8242781758308411,0.7822754979133606
That's enough of that.,Starczy tego dobrego.,Wystarczy już tego.,To wystarczy.,0.33857427110451477,0.0,0.8156045079231262,0.8817230463027954,0.2304501875249089,0.0,0.7985993027687073,0.8278800249099731
Herbs - to rid me mouth of a horrible stench.,"Jakichś ziół, żeby się pozbyć przykrego zapachu z ust.",Zioła - żeby pozbyć się z ust okropnego smrodu.,Zioła - pozbyć się z moich ust okropnego smrodu.,0.23729010885873095,0.03391326091030751,0.7877349853515625,0.7934256196022034,0.21762792813426393,0.03155984539112946,0.7567798495292664,0.6819937825202942
"Edible, I think…",Chyba jadalne...,"Myślę, że jest jadalne...","Jadalne, myślę...",0.5713524635471074,0.08034284189446518,0.7683709263801575,0.8186917901039124,0.34458481851985595,0.0,0.7695953249931335,0.8332409262657166
From who?,Od kogo?,Od kogo?,Od kogo?,1.0,0.316227766016838,1.0,0.9915814995765686,1.0,0.316227766016838,1.0,0.9915814995765686
"I shan't force her to do anything, if that's your question.","Do niczego jej nie zmuszę, jeśli o to pytasz.","Nie będę jej do niczego zmuszać, jeśli o to ci chodzi.","Nie zmuszę jej do niczego, jeśli o to pytasz.",0.4638949394925977,0.10600313379512592,0.8360656499862671,0.9214717745780945,0.7320444704635882,0.3155984539112945,0.9543882608413696,0.9752523303031921
Change your mind?,Zmieniłeś zdanie?,Zmieniłeś zdanie?,Zmień zdanie?,1.0,0.316227766016838,1.0,0.9956035017967224,0.44673296256818634,0.1495348781221221,0.8529118299484253,0.9696556329727173
Fine. See you when I return with the traitors' heads.,Do zobaczenia. Wrócę z głowami zdrajców.,"Dobrze. Zobaczymy się, gdy wrócę z głowami zdrajców.","Dobrze. Zobaczymy się, gdy wrócę z głowami zdrajców.",0.660582415599019,0.1374708101760565,0.871060848236084,0.8693241477012634,0.660582415599019,0.1374708101760565,0.871060848236084,0.8693241477012634
What can I say? I don't know. I just don't know.,"Co ja ci mogę powiedzieć? Nie wiem, po prostu nie wiem.",Co mogę powiedzieć? Nie wiem. Po prostu nie wiem.,Co mogę powiedzieć? Nie wiem. Po prostu nie wiem.,0.7693452710663418,0.1661084306611537,0.9354760646820068,0.9715511202812195,0.7693452710663418,0.1661084306611537,0.9354760646820068,0.9715511202812195
Whoaa!,Uuuuuu...,Cholera!,Oho!,1.0000000000000001e-16,0.0,0.6362515687942505,0.6831527948379517,1.0000000000000001e-16,0.0,0.7164857387542725,0.9037164449691772
"There was one fellow… Fergus, a dwarf. Worked for me a while, with an apprentice, a lass.","Był tu taki jeden... Fergus, krasnolud. Chwilę tu nawet pracował, razem ze swoją pomocnicą...","Był jeden gość... Fergus, krasnolud. Pracował dla mnie przez pewien czas, razem z uczennicą, dziewczyną.","Był jeden gość... Fergus, krasnolud. Pracował dla mnie przez jakiś czas, z uczennicą, dziewczyną.",0.4484207567189283,0.033241378434410024,0.7954818606376648,0.8493631482124329,0.4132955190544679,0.03342866121562732,0.7800951600074768,0.776887059211731
You shall die for what you've done…,"Zdechniesz za to, coś uczynił...","Umrzesz za to, co zrobiłeś...","Umrzesz za to, co zrobiłeś...",0.3677136555367421,0.11362193664674995,0.8129403591156006,0.831573486328125,0.3677136555367421,0.11362193664674995,0.8129403591156006,0.8315730094909668
"Strong strikes, now. Give it all you got!",Mocne uderzenia. Nie oszczędzaj się!,Silne uderzenia teraz. Daj z siebie wszystko!,Silne uderzenia teraz. Daj z siebie wszystko!,0.3664356913962438,0.0,0.8010281920433044,0.6668417453765869,0.3664356913962438,0.0,0.8010281920433044,0.6668417453765869
Old man Numan left me a gift last time!,A stary Numan ostatnio zostawił mi prezent!,Stary Numan zostawił mi prezent ostatnim razem!,Stary człowiek Numan zostawił mi prezent ostatnim razem!,0.7296585144672966,0.07730551756939454,0.8844573497772217,0.9171079397201538,0.6502936122070947,0.06500593260343691,0.8625378012657166,0.9133390188217163
I don't give a shit! We've orders to search this cave and that's what we'll do!,Gówno mnie to obchodzi! Mamy rozkaz przeczesać jaskinię i zrobimy to!,Nie obchodzi mnie to! Mamy rozkaz przeszukać tę jaskinię i to właśnie zrobimy!,"Nie obchodzi mnie to! Mamy rozkazy, żeby przeszukać tę jaskinię i właśnie to zrobimy!",0.6092765412102524,0.05344445934790546,0.8835060596466064,0.9537955522537231,0.5618520919384934,0.03975360176263952,0.866212010383606,0.9505455493927002
"Ho-ho, I sense trouble…","Oho, wyczuwam kłopoty...","Ho-ho, czuję kłopoty…","Ho-ho, czuję kłopoty...",0.32344263757886166,0.0,0.8088623285293579,0.9005091190338135,0.4760899381267174,0.11362193664674995,0.8917189836502075,0.9005091190338135
What is it? Hm?,"Czego, no?",Co jest? Eh?,Co to jest? Hm?,0.07326007326007336,0.0,0.7675443887710571,0.7683996558189392,0.0896057347670252,0.0,0.7679542303085327,0.7773793935775757
"Who, then?",A kto?,Kto więc?,Kto więc?,0.13309931256399013,0.0,0.7891955971717834,0.971632719039917,0.13309931256399013,0.0,0.7891955971717834,0.971632719039917
Now where's that Cinderella gone to…?,Gdzie ten kopciuszek...,Geralt: Gdzież ta Kopciuszek się podziała...?,Gdzież ta Kopciuszek się podziała…?,0.4897022623121492,0.0,0.8083894848823547,0.6587314605712891,0.45715447263434883,0.0,0.7551696300506592,0.7587621808052063
I asked for fresh fish. What's this?,"Miały być świeże ryby, a to, co to jest?",Co to jest? Prosiłem o świeżą rybę.,Poprosiłem o świeżą rybę. Co to jest?,0.32130588944617405,0.05249325939883762,0.7987435460090637,0.7681136727333069,0.319178258044808,0.05249325939883762,0.8029642701148987,0.7825160026550293
"This quiet worries me. It's the calm before the storm, I can feel it in me bones.","Martwi mnie ten spokój. Jak nic, to cisza przed sztormem.","To milczenie mnie niepokoi. To cisza przed burzą, czuję to w moich kościach.","To mnie niepokoi. To cisza przed burzą, czuję to w kościach.",0.31848724557687375,0.039073802494525016,0.7676329612731934,0.889390766620636,0.3071442261126129,0.04740604259878138,0.7884396314620972,0.8851998448371887
Haha. You'd have to catch me first. And you don't exactly look like you're getting out of here anytime soon.,"Najpierw musiałbyś mnie dogonić, a na razie jakoś się nie zanosi, żebyś miał stąd szybko wstać.","Haha. Musiałbyś mnie najpierw złapać. A ty nie wyglądasz, jakbyś miał stąd szybko wyjść.","Haha. Musiałbyś mnie najpierw złapać. A ty wcale nie wyglądasz, jakbyś zamierzał stąd szybko odejść.",0.4513600942191361,0.06963003305718092,0.8148167133331299,0.6948408484458923,0.40354398777261324,0.03109754171746996,0.8069539070129395,0.7269240021705627
"Eh, uhm...",Hmpf.,"Eh, eh...","Eh, uhm...",0.03144654088050324,0.0,0.5859972834587097,0.7090385556221008,0.061728395061728496,0.0,0.675586462020874,0.8476495146751404
"Said a hag to a hag, ""Now here's a stunt, I'll shove a rake right up your cunt!""",Jedna baba drugiej babie wsadziła do rzyci grabie.,"Powiedziała czarownica do czarownicy, ""Oto sztuczka, wepchnę grabie prosto w twoją cipę!""","Powiedziała wiedźma do wiedźmy: ""Teraz zrobię numer, wepchnę ci widły prosto w cipę!""",0.2117239820093736,0.017033186037639283,0.665963888168335,0.5160952210426331,0.16433904259991222,0.01553712569276035,0.6520495414733887,0.45905864238739014
"A tempting proposition. Sadly, I must say no.",Kusząca propozycja... Ale niestety muszę powiedzieć nie.,"Kusząca propozycja. Niestety, muszę odmówić.","Kusząca propozycja. Niestety, muszę odmówić.",0.5043493897993699,0.04282963710525157,0.8783005475997925,0.9611884951591492,0.5043493897993699,0.04282963710525157,0.8783005475997925,0.9611884951591492
Sounded like… panting… of a wounded wyvern…,Coś... Coś jak... Dyszenie rannej wiwerny...,Brzmiało to jak... sapanie... rannego wywerna...,Brzmiało to jak... sapanie... rannego wywerna...,0.3091763900698341,0.040824829046386304,0.7488662600517273,0.8238645195960999,0.3091763900698341,0.040824829046386304,0.7488662600517273,0.8238645195960999
Here.,Trzymaj.,Tutaj.,Tutaj.,0.16322532549713084,0.0,0.8010749220848083,0.5696918964385986,0.16322532549713084,0.0,0.8010749220848083,0.5696918964385986
Namely?,Czyli?,Dokładnie?,Mianowicie?,0.052083333333333426,0.0,0.8146932721138,0.835602343082428,0.05128205128205138,0.0,0.8309755921363831,0.8545509576797485
"Don't want any coin from you. In fact, I'm willing to pay you, provided you agree to get the word out about Madame Irina's new play.","Nie chcę od was żadnych pieniędzy. Wręcz przeciwnie, jestem gotów wam zapłacić... O ile zgodzicie się nagłośnić nową sztukę madame Iriny.","Nie chcę od ciebie żadnych monet. W rzeczywistości jestem skłonny ci zapłacić, jeśli zgodzisz się rozgłosić informację o nowej sztuce Madame Iriny.","Nie chcę od ciebie żadnej monety. W rzeczywistości jestem skłonny zapłacić ci, pod warunkiem że zgodzisz się rozpowiedzieć o nowej sztuce Madame Iriny.",0.40246333968787856,0.05314049749131566,0.8063146471977234,0.8928334712982178,0.3984348731207788,0.048746715608426264,0.8005872368812561,0.8599481582641602
Over here!,Tutaj!,Tutaj!,Tutaj!,1.0,0.1778279410038923,1.0,0.9921653866767883,1.0,0.1778279410038923,1.0,0.9921653866767883
What of the Temerians who live there?,A co z Temerczykami co tam mieszkają?,"Co z Temerianami, którzy tam mieszkają?","Co z Temeryjczykami, którzy tam mieszkają?",0.56973887244849,0.0808764862779457,0.8811542391777039,0.9550477266311646,0.6620300457475929,0.0808764862779457,0.8953543901443481,0.9388052821159363
Nice name. White Wolf should feel right at home.,"Ładna nazwa, w sam raz dla Białego Wilka.",Ładna nazwa. Biały Wilk powinien czuć się tu jak w domu.,Ładna nazwa. Biały Wilk powinien czuć się tu jak w domu.,0.3722835344654943,0.022416933501922302,0.7811558842658997,0.8628207445144653,0.3722835344654943,0.022416933501922302,0.7811558842658997,0.8628207445144653
You've lost yourself in maaaaniaaaa…,"Wciąż chodzi pijany, nie wie, co to wstyyyyd...",Straciłeś się w szaleństwie...,Zgubiłeś się w szaleństwie...,0.10893483298099067,0.0,0.7313666939735413,0.5010347962379456,0.09615226289106847,0.0,0.7295293211936951,0.5754568576812744
They're dead.,Nie żyją.,Oni nie żyją.,Oni są martwi.,0.7528990169405346,0.11362193664674995,0.9230810403823853,0.9517433047294617,0.05952380952380962,0.0,0.763454258441925,0.9150672554969788
You underestimate me.,Nie doceniasz mnie.,Nie doceniasz mnie.,Nie doceniasz mnie.,1.0,0.5623413251903491,1.0000001192092896,0.9862276911735535,1.0,0.5623413251903491,1.0000001192092896,0.9862276911735535
Nothin'. I'm a freak.,Nic. Jestem odmieńcem.,Nic nie zrobiłem. Jestem dziwakiem.,Nic. Jestem dziwakiem.,0.3812488451705165,0.05372849659117709,0.8076755404472351,0.7576865553855896,0.5002794977640179,0.24028114141347542,0.8854327201843262,0.8060101866722107
We'll wait here. Wouldn't want to get in your way.,My tu poczekamy. Coby nie przeszkadzać.,Poczekamy tutaj. Nie chcielibyśmy ci przeszkadzać.,Poczekamy tutaj. Nie chcielibyśmy przeszkadzać.,0.549208155288882,0.040824829046386304,0.8214246034622192,0.9129118919372559,0.5525580806461395,0.0439891724758422,0.830084502696991,0.9196414947509766
Ehrm?,Yhm?,Hmm?,Ehrm?,0.13888888888888895,0.0,0.8977309465408325,0.9489648342132568,0.17571466037241015,0.0,0.8483310341835022,0.8061474561691284
You in charge here?,Ty tu dowodzisz.,Czy ty tu dowodzisz?,Ty tu dowodzisz?,0.8008473360959077,0.08034284189446518,0.8645156025886536,0.9476922750473022,0.9110491360491361,0.24028114141347542,0.914415180683136,0.9579055905342102
"And I'm certain you've heard of Count Tybalt. After all, he is the one who organized this tournament.",No a o hrabim Tybalcie musiałeś słyszeć. W końcu to on jest organizatorem turnieju.,Na pewno słyszałeś o hrabim Tybalcie. W końcu to on zorganizował ten turniej.,"I jestem pewien, że słyszeliście o hrabim Tybalcie. W końcu to on zorganizował ten turniej.",0.530489768483147,0.21294807603873017,0.8597738146781921,0.9247608780860901,0.5406450848382272,0.195647514979229,0.848122775554657,0.9165551066398621
Don't you have to be somewhere?,Nie kręć się tu.,Musisz gdzieś być?,Czy musisz być gdzieś?,0.10228824092752213,0.0,0.7349207997322083,0.5904381275177002,0.09998443821973241,0.0,0.7291204333305359,0.578032910823822
"If Mikkjal's the cursed one, the curse binds him to this place.","Jeśli to Mikkjal jest przeklęty, to klątwa wiąże go z tym miejscem.","Jeśli Mikkjal jest przeklęty, klątwa wiąże go z tym miejscem.","Jeśli Mikkjal jest przeklętym, klątwa wiąże go z tym miejscem.",0.8358010400683011,0.5531345601521246,0.973773181438446,0.9362390637397766,0.8184083997222307,0.4902608580435962,0.967716634273529,0.9293934106826782
This all you got?,Nic pan nie masz na tym straganie!,"To wszystko, co masz?","To wszystko, co masz?",0.09530151946818616,0.0,0.7317052483558655,0.6680556535720825,0.09530151946818616,0.0,0.7317052483558655,0.6680556535720825
You're an arse.,Baran jesteś.,Jesteś dupkiem.,Jesteś dupkiem.,0.24706771779170444,0.0,0.8319867253303528,0.6936935782432556,0.24706771779170444,0.0,0.8319867253303528,0.6936935782432556
Ah! A customer!,Ha! Klient!,Ach! Klient!,Ach! Klient!,0.7083748448401096,0.1495348781221221,0.9220796823501587,0.9673222899436951,0.7083748448401096,0.1495348781221221,0.9220796823501587,0.9673222899436951
For what?,Na co?,Dlaczego?,Po co?,0.19921436588103256,0.0,0.7750976085662842,0.9470612406730652,0.2388888888888889,0.1495348781221221,0.9258073568344116,0.9638513326644897
We knew not at first it was her the omens had spoken of.,"Nie od razu wiedziałyśmy, że wróżby mówią właśnie o niej.","Nie zdawaliśmy sobie sprawy od razu, że to ona była tą, o której mówiły wróżby.","Nie wiedzieliśmy na początku, że to o niej mówiły znaki.",0.31878399856983625,0.018693000799960027,0.8248803615570068,0.9026679992675781,0.2810070512022704,0.02777619034011792,0.8303456902503967,0.6716395616531372
