en_text,pl_text,dialog_prototype1,dialog_prototype2,default,chrf_dialog_prototype1,bleu_dialog_prototype1,bertscore_dialog_prototype1,comet_dialog_prototype1,chrf_dialog_prototype2,bleu_dialog_prototype2,bertscore_dialog_prototype2,comet_dialog_prototype2,chrf_default,bleu_default,bertscore_default,comet_default
"Hmm. Though I am preparing to perform a rather tricky ritual, so I could use some help… Even yours. I require three favors. Do them for me, and I shall accept you as my apprentice.","Hmm. Ale akurat przygotowuję się do przeprowadzenia wyjątkowo trudnego rytuału, więc pomoc by się przydała... Choćby i taka. Jeśli załatwisz dla mnie trzy sprawunki, wezmę cię na ucznia.","Hmm. Choć przygotowuję się do wykonania dość skomplikowanego rytuału, więc mogę potrzebować pomocy... Nawet twojej. Musisz dla mnie spełnić trzy prośby. Zrób to, a przyjmę cię jako ucznia.","Hmm. Choć przygotowuję się do wykonania dość skomplikowanego rytuału, więc mógłbym skorzystać z pomocy... Nawet twojej. Potrzebuję trzech przysług. Zrób je dla mnie, a przyjmę cię jako ucznia.","Hmm. Chociaż przygotowuję się do wykonania dość skomplikowanego rytuału, więc mógłbym skorzystać z trochę pomocy... Nawet twojej. Potrzebuję trzech przysług. Wykonaj je dla mnie, a zaakceptuję cię jako mojego ucznia.",0.4326320518416638,0.05470214811215988,0.8178425431251526,0.8841237425804138,0.4176726732935386,0.04841524713034601,0.8039988875389099,0.8623989820480347,0.41284360709854034,0.04501224551366848,0.7893859148025513,0.8744662404060364
Glory be to the Eternal Fire.,Cześć Wiecznemu Ogniowi.,Chwała niech będzie Wiecznemu Ogniowi.,Chwała wiecznemu ogniowi.,Chwała wiecznemu ogniowi.,0.7199716926089947,0.11362193664674995,0.8431841731071472,0.9024784564971924,0.5062835844854099,0.0,0.8117507100105286,0.905994713306427,0.5062835844854099,0.0,0.8117507100105286,0.905994713306427
"Maybe Johnny knows somethin'? I'll take 'im to Johnny, afore he goes barmy on us…","Może Janek coś wie? Zaprowadzę go do Janka, zanim go szlag trafi...","Może Johnny coś wie? Zabiorę go do Johnny'ego, zanim całkiem zwariuje...","Może Johnny coś wie? Zabiorę go do Johnny'ego, zanim całkiem zwariuje...","Może Johnny coś wie? Zabiorę go do Johnny'ego, zanim całkiem zwariuje na naszym punkcie...",0.3571526216354681,0.05696822651325549,0.8506659269332886,0.8230040073394775,0.3571526216354681,0.05696822651325549,0.8506659269332886,0.8230040073394775,0.37656153080520777,0.047275266063115634,0.8288109302520752,0.7757019400596619
It's Menge…,Menge...,To Menge...,To Menge...,To jest Menge...,0.9611655546205115,0.1495348781221221,0.9424687027931213,0.8412550091743469,0.9611655546205115,0.1495348781221221,0.9424687027931213,0.8412550091743469,0.8926886320651953,0.11362193664674995,0.8794825673103333,0.787129282951355
What's this whoreson doing here?,Co ten skurwysyn tutaj robi?,Co on tu robi?,Co ten skurwysyn tu robi?,Co ten skurwiel tu robi?,0.192904620379266,0.07440995947486906,0.8062318563461304,0.8108242154121399,0.746543657556118,0.28574404296988,0.9396044015884399,0.9367557764053345,0.48532008903103446,0.12574334296829354,0.914181113243103,0.9264471530914307
What'll happen next?,Co się będzie działo dalej?,Co się teraz stanie?,"Nie wiem, Geralt. Wolałabym się nie dowiadywać.",Co się stanie dalej?,0.17897642977481545,0.13232169883599026,0.8626275658607483,0.9595387578010559,0.17116637260450304,0.033031643180138064,0.6840537190437317,0.5132223963737488,0.3349037092875759,0.14643803168582153,0.9063944816589355,0.9783064723014832
Hey! White-hair!,"Ej, białowłosy!",Cześć! Białowłosy!,Cześć! Białowłosy!,Cześć! Siwy włosie!,0.6276711066140886,0.0,0.8323320746421814,0.7764997482299805,0.6276711066140886,0.0,0.8323320746421814,0.7765002846717834,0.16102860008707082,0.0,0.7787277102470398,0.6892249584197998
Some being had come to possess the tree's heart. I destroyed the heart and its inhabitant.,"Serce drzewa zostało opanowane przez jakąś istotę. Zniszczyłem i serce, i lokatora.",Ktoś próbował przejąć serce drzewa. Zniszczyłem serce i jego mieszkańca.,Zniszczyłem serce drzewa i jego mieszkańca.,Niektórzy posiedli serce drzewa. Zniszczyłem serce i jego mieszkańca.,0.3769774369586569,0.02054901307230194,0.8031871318817139,0.7819153666496277,0.2923812864024139,0.01976560930094397,0.78410804271698,0.7663318514823914,0.35695875810314676,0.02043370997308395,0.7957270741462708,0.6026802659034729
Hrrr a bite… Just one morrrrrsel… hrrrr…,Grrryza... Tylko grrryza...,Hrrr... jeden kęs... hrrrr...,Tylko jeden kęs...,Hrrr a ugryź... Tylko jedna morcela... hrrrr...,0.17050644458027375,0.0,0.7608637809753418,0.5445717573165894,0.15287065266019603,0.11362193664674995,0.7330899238586426,0.48794928193092346,0.39851584611968943,0.033031643180138064,0.7931933403015137,0.4915356934070587
"I'm not shy, not at all.",Wcale się nie wstydzę.,"Nie jestem nieśmiała, ani trochę.","Nie jestem nieśmiała, ani trochę.","Nie jestem nieśmiały, wcale nie.",0.144785575048733,0.0,0.7298312187194824,0.803473711013794,0.144785575048733,0.0,0.7298312187194824,0.803473949432373,0.20840101083748774,0.0,0.7669112086296082,0.7227789163589478
And did the sun warm your face or your back?,I słońce świeciło ci w twarz czy w plecy?,I czy słońce ogrzewało twoją twarz czy plecy?,"I czy słońce ogrzewało twoją twarz, czy plecy?",Czy słońce ogrzewało twoją twarz czy plecy?,0.4352569204030737,0.06518210333288976,0.8807404041290283,0.9013094305992126,0.36751292566637067,0.0346657712709552,0.8571385741233826,0.8971712589263916,0.42665428483462303,0.062425357566781164,0.8674823641777039,0.884344220161438
"Well, guess you were wrong.",Cóż. Nie do końca ci wyszło.,"No cóż, chyba się pomyliłaś.","Hm. Czułam ich na swoim tropie, polujących na mnie, od pewnego czasu. Gdyby nie ty i żołnierze Emhyra, dostaliby to, czego chcieli.","No cóż, chyba się myliłeś.",0.1085515791398145,0.0,0.7750715017318726,0.7741864919662476,0.11618149248005709,0.0,0.6465902328491211,0.4899316728115082,0.1095026353745024,0.0,0.7567628622055054,0.7665597200393677
Hurraaaaarrgh!,Hurraaa!,Hurraaaaarrgh!,Hurraaaaarrgh!,Hurraaaaarrgh!,0.7332161971350946,0.0,0.8888013958930969,0.9392502307891846,0.7332161971350946,0.0,0.8888013958930969,0.9392501711845398,0.7332161971350946,0.0,0.8888013958930969,0.9392502307891846
Gets that from her father.,Charakter to ma akurat po ojcu.,Dostała to od swojego ojca.,Dostała to od swojego ojca.,Dostaje to od swojego ojca.,0.13296604482110222,0.0439891724758422,0.7230077385902405,0.7208042144775391,0.13296604482110222,0.0439891724758422,0.7230077385902405,0.7208042740821838,0.11973332218842055,0.0439891724758422,0.7414935231208801,0.7048023343086243
Your horse run off?,A koń uciekł?,Twój koń uciekł?,"Ach, ta cholerna klacz wystraszyła się i uciekła.",Twój koń uciekł?,0.8463165515981159,0.24028114141347542,0.9006630778312683,0.9228715300559998,0.3214559926984458,0.0,0.7256534099578857,0.6659640669822693,0.8463165515981159,0.24028114141347542,0.9006630778312683,0.9228715300559998
Hee-hee-hee! Does it loop back on itself?,"Hi, hi, hi.",Hee-hee-hee! Czy to wraca na siebie?,Czy to się samo na siebie nakłada?,Hee-hee-hee! Czy to się zapętla?,0.07440476190476199,0.0,0.6485327482223511,0.4942418038845062,0.045871559633027616,0.0,0.5932294130325317,0.408783882856369,0.06116207951070346,0.0,0.6618891954421997,0.5385177731513977
Only when he's nervous.,Tylko jeśli jest zdenerwowany.,Tylko gdy jest zdenerwowany.,"Tylko wtedy, gdy jest zdenerwowany.",Tylko gdy jest zdenerwowany.,0.6931097472215382,0.1880301546543197,0.9853774309158325,0.9534523487091064,0.6825659703692782,0.12574334296829354,0.9556736350059509,0.9301877617835999,0.6931097472215382,0.1880301546543197,0.9853774309158325,0.9534523487091064
"There's a mercenary, Sukrus, often drinks at the Sturgeon. He's an old pirate, a Skelliger. He used to work for me. Huge as an oak, wouldn't fear a dozen Cleavers.","Jest taki najemnik, Sukrus. W Jesiotrze przesiaduje. To stary pirat ze Skellige, który kiedyś mi pomagał. Wielki jak stodoła. On się nie wystraszy nawet tuzina Tasaków.","Jest najemnik, Sukrus, często pije w Łososiu. To stary pirat ze Skellige. Kiedyś dla mnie pracował. Wielki jak dąb, nie bałby się tuzina Cahirów.","Jest najemnik, Sukrus, często pije w Łososiu. To stary pirat ze Skelligów. Kiedyś dla mnie pracował. Jest ogromny jak dąb i nie boi się tuzina Cahirów.","Jest najemnik, Sukrus, często pije w Łososiu. To stary pirat ze Skelligów. Kiedyś dla mnie pracował. Wielki jak dąb, nie bałby się tuzina Sztyletów.",0.4387463549590476,0.12539614861506485,0.8390704393386841,0.779866099357605,0.39513219541272177,0.1137168193487524,0.8213752508163452,0.7668323516845703,0.43532049616635543,0.12539614861506485,0.8279573321342468,0.7987112998962402
What's that to do with Birna?,No i co to ma wspólnego z Birną?,Co to ma wspólnego z Birną?,Ci mężczyźni nosili barwy Klanu Tuirseach.,Co to ma wspólnego z Birną?,0.8323367597163206,0.5444460596606694,0.9598961472511292,0.976070761680603,0.09567228078678468,0.0,0.6029300093650818,0.6235787272453308,0.8323367597163206,0.5444460596606694,0.9598961472511292,0.976070761680603
"Any witcher needing a brother's aid must then bury his medallion in the earth. In doing so, he renounces his trade. Then he's gotta work for the village elder for a year.","Że jeśli wiedźmin towarzysza na pomoc wezwie, musi swój medalion w ziemi zakopać, fachu się wyrzec i przez rok u starszego we wsi pracować.",Każdy czarodziej potrzebujący bratniej pomocy musi pogrzebać swój medalion w ziemi. W ten sposób rezygnuje ze swojego fachu. Potem przez rok musi pracować dla starszego wioski.,Każdy czarodziej potrzebujący bratniej pomocy musi pogrzebać swój medalion w ziemi. W ten sposób rezygnuje ze swojego fachu. Potem przez rok musi pracować dla starszego wioski.,Każdy czarodziej potrzebujący braterskiej pomocy musi wtedy zakopać swój medalion w ziemi. W ten sposób wyrzeka się swojego fachu. Następnie musi pracować dla starosty przez rok.,0.44719490804993156,0.0491860237427222,0.7280097603797913,0.8155378103256226,0.44719490804993156,0.0491860237427222,0.7280097603797913,0.8155378103256226,0.4518573616097597,0.04276438225788649,0.7501858472824097,0.7944738268852234
"No, Geralt. The Hunt would never have come to Kaer Morhen if I wasn't here.","Nie, Geralt. Gdyby nie ja, Gon nigdy nie trafiłby do Kaer Morhen.","Nie, Geralt. Łowy nigdy nie dotarłyby do Kaer Morhen, gdyby mnie tu nie było.","Nie, Geralt. Łowy nigdy nie dotarłyby do Kaer Morhen, gdyby mnie tu nie było.","No, Geralt. Łowy nigdy by nie dotarły do Kaer Morhen, gdyby mnie tu nie było.",0.5752720944803815,0.05437427682227521,0.8469964265823364,0.8107077479362488,0.5752720944803815,0.05437427682227521,0.8469964265823364,0.8107077479362488,0.5118949184677839,0.036787632499277766,0.8245794773101807,0.7849808931350708
Why you even here?,Czego tu chcesz?,Po co tu w ogóle jesteś?,"Ten sam powód, dla którego ktokolwiek tu przychodzi. Trochę pograć, dobrze się bawić.",Po co tu jesteś?,0.15381864623243938,0.040824829046386304,0.784046471118927,0.917775571346283,0.1627235524374853,0.01553712569276035,0.6275416016578674,0.5876192450523376,0.14868855355426436,0.08034284189446518,0.8340651988983154,0.9481372237205505
An eye for an eye.,Oko za oko.,Oko za oko.,Oko za oko.,Oko za oko.,1.0,0.5623413251903491,1.0,0.9842418432235718,1.0,0.5623413251903491,1.0,0.9842417240142822,1.0,0.5623413251903491,1.0,0.9842418432235718
Told 'im not to go… but he wanted glory. Ahh.,"A mówiłem mu, żeby tam nie szedł... To mu się zachciało chwały... Ech...","Powiedziałem mu, żeby tam nie szedł... ale chciał sławy. Ach.","Powiedziałem mu, żeby tam nie szedł... ale chciał sławy. Ech.","Powiedziałem mu, żeby nie szedł... ale chciał sławy. Ach.",0.5017776643921877,0.2910042507378282,0.8544301390647888,0.8509818911552429,0.5222830688546053,0.2910042507378282,0.8601087927818298,0.8729386329650879,0.4087329639937893,0.04598405652536822,0.8398283123970032,0.8007733821868896
"Heheheh, then you die.","To zginiesz, he, he.","Heheheh, to umrzesz.","Heheheh, to umrzesz.","Heheheh, potem umierasz.",0.15965787072217133,0.0,0.7597270607948303,0.7028211355209351,0.15965787072217133,0.0,0.7597270607948303,0.7028211355209351,0.14516594516594525,0.0,0.7024336457252502,0.7658838033676147
"Naught left for us here, let's go.","Nic tu po nas, chodźmy.","Nic tu dla nas nie zostało, chodźmy.","Nic tu dla nas nie zostało, chodźmy.","Nic tu po nas, chodźmy.",0.5569415358163777,0.07730551756939454,0.8978515863418579,0.9303653240203857,0.5569415358163777,0.07730551756939454,0.8978515863418579,0.9303655028343201,1.0,1.0,1.0,0.9829017519950867
Take care of yourself. Might be back.,Bywaj. Może tu jeszcze wrócę.,Dzięki za gościnę. Może wrócę.,Dzięki za troskę. Może wrócę.,Dbaj o siebie. Może wrócę.,0.31990613789282435,0.06389431042462725,0.8239726424217224,0.8347083926200867,0.3279493694711086,0.06389431042462725,0.825528085231781,0.8480349779129028,0.33926474356770564,0.06389431042462725,0.8598220944404602,0.7746782302856445
I was deeply troubled. You've no idea.,"Nawet nie wiesz, jak strasznie mnie to gryzło.",Byłam głęboko zmartwiona. Nawet nie masz pojęcia.,Byłam głęboko zaniepokojona. Nie masz pojęcia.,Byłem głęboko zaniepokojony. Nie masz pojęcia.,0.2626767987615385,0.0605543865104477,0.735633373260498,0.873360276222229,0.13740798633251652,0.0,0.694161057472229,0.8193702101707458,0.14165968701278864,0.0,0.7041991353034973,0.7810010313987732
And remember - never venture into the Bits alone. Always take a partner.,I pamiętaj – na Okrawki nigdy nie wybieraj się sam. Zawsze z partnerem.,I pamiętaj - nigdy nie zapuszczaj się samotnie w Bity. Zawsze weź ze sobą partnera.,I pamiętaj - nigdy nie zapuszczaj się samotnie w Bity. Zawsze weź ze sobą partnera.,I pamiętaj - nigdy nie zapuszczaj się w Bity samotnie. Zawsze bierz partnera.,0.5129408136594608,0.043748114312246456,0.8367602229118347,0.7821065187454224,0.5129408136594608,0.043748114312246456,0.8367602229118347,0.7821065187454224,0.501350452608634,0.051424016050282635,0.8360890746116638,0.770849347114563
"I'll take Njord, you can ride Grayback. She's old, but she'll make the--","Ja pojadę na Njordzie, a ty na Siwej. To stara klacz, ale do Skały cię...","Wezmę Njorda, ty możesz jechać na Grayback. Jest stara, ale da radę.","Wezmę Njord, możesz jechać na Grayback. Jest stara, ale da radę.","Wezmę Njorda, ty możesz jechać na Graybacku. Jest stara, ale da radę--",0.22733869078381097,0.0174583253653567,0.7248980402946472,0.6587165594100952,0.21992633129732433,0.015582995217182705,0.7136365175247192,0.575718104839325,0.22085760178211497,0.0174583253653567,0.7467579245567322,0.6895478963851929
I'd rather not hear this.,Nie chce o tym słuchać.,Wolałabym tego nie słyszeć.,Wolałabym tego nie słyszeć.,Wolałbym tego nie słyszeć.,0.13860013860013867,0.0,0.7793448567390442,0.8750735521316528,0.13860013860013867,0.0,0.7793448567390442,0.8750736117362976,0.13932466756312573,0.0,0.7840216755867004,0.8679742217063904
Never mind. So long.,Nieważne. Bywaj.,Nieważne.,Nieważne.,Nieważne. Do widzenia.,0.536524664923654,0.06541924356118012,0.8578256964683533,0.8554403781890869,0.536524664923654,0.06541924356118012,0.8578256964683533,0.8554401397705078,0.5233618657474471,0.11362193664674995,0.8722757697105408,0.8604951500892639
Uuuuuuh?,Yy?,Uuuuuuh?,Uuuuuuh?,Uuuuuuh?,0.04761904761904771,0.0,0.7990379333496094,0.8490589261054993,0.04761904761904771,0.0,0.7990379333496094,0.8490589261054993,0.04761904761904771,0.0,0.7990379333496094,0.8490589261054993
Farewell.,Bywaj.,Do widzenia.,Żegnaj.,Żegnaj.,0.07692307692307702,0.0,0.6502469778060913,0.6590781807899475,0.18797709674300214,0.0,0.6821832656860352,0.6566133499145508,0.18797709674300214,0.0,0.6821832656860352,0.6566133499145508
Sure you don't need any help?,Na pewno nie potrzebujecie pomocy?,Na pewno nie potrzebujesz pomocy?,Na pewno nie potrzebujesz pomocy?,Na pewno nie potrzebujesz żadnej pomocy?,0.7982375831137599,0.28574404296988,0.9750939607620239,0.9888870716094971,0.7982375831137599,0.28574404296988,0.9750939607620239,0.9888870716094971,0.7866320200403402,0.21711852081087685,0.9328445196151733,0.9859045743942261
"Ghouls dug up the graves, then the stench of decay attracted wild dogs.","Ghule rozkopały groby, a smród rozkładu zwabił dzikie psy.","Ghoule rozkopały groby, potem odór rozkładu zwabił dzikie psy.","Wygrzebali groby, potem odór rozkładu zwabił dzikie psy.","Ghule rozkopały groby, a następnie odór rozkładu przyciągnął dzikie psy.",0.7940937566744743,0.3549481056010053,0.9405004382133484,0.8643823862075806,0.5758181687896653,0.32260135189272865,0.8774559497833252,0.8973225951194763,0.6891744382419777,0.32466791547509893,0.9285746216773987,0.8815958499908447
Once I saw one of them… Ouch!,"Widziałem kiedyś, jak jeden... Auć!",Raz widziałem jednego z nich... Ała!,Raz widziałem jednego z nich... Ała!,Raz zobaczyłem jednego z nich... Och!,0.3055540992878775,0.0,0.8119969964027405,0.8037054538726807,0.3055540992878775,0.0,0.8119969964027405,0.8037054538726807,0.14150868764835514,0.0,0.7831165790557861,0.8219438195228577
Wasn't Nathaniel. Dammit.,Zaraza. To nie był Nataniel.,To nie był Nathaniel. Cholera.,To nie był Nathaniel. Cholera.,Nie był to Nathaniel. Cholera.,0.5789643832640096,0.26591479484724945,0.8373022079467773,0.870320200920105,0.5789643832640096,0.26591479484724945,0.8373022079467773,0.8703200817108154,0.35015901371023084,0.05372849659117709,0.7998774647712708,0.8581249117851257
"The lord's son, Florian, and I… We loved each other.","Syn dziedzica, Florian, i ja... Kochaliśmy się.","Syn pana, Florian, i ja... Kochaliśmy się.",Kochaliśmy się.,"Syn pana, Florian, i ja... Kochaliśmy się.",0.748237635646635,0.6434588841607617,0.9460713863372803,0.9553080797195435,0.3196782367100335,0.025957555738330737,0.7830246686935425,0.7924196124076843,0.748237635646635,0.6434588841607617,0.9460713863372803,0.9553080797195435
Strange… she's not attacking.,Dziwne... Nie atakuje.,Dziwne... ona nie atakuje.,Dziwne... ona nie atakuje.,Dziwne... ona nie atakuje.,0.775164790735718,0.09554427922043669,0.9442687034606934,0.9512521624565125,0.775164790735718,0.09554427922043669,0.9442687034606934,0.9512521624565125,0.775164790735718,0.09554427922043669,0.9442687034606934,0.9512521624565125
What happened to Morkvarg?,I co się wtedy stało z Morkvargiem?,Co się stało z Morkvargiem?,"Ciężko uwierzyć, ale sierść wyrastała mu przez skórę, a pysk wydłużył się w pysk, jak u psa lub wilka. Zawył długo i żałośnie, a potem rzucił się na swoich ludzi.",Co się stało z Morkvargiem?,0.6576067306071249,0.19153996003797966,0.947308361530304,0.9676007032394409,0.1849351657246738,0.006244385951234721,0.5926213264465332,0.46839138865470886,0.6576067306071249,0.19153996003797966,0.947308361530304,0.9676007032394409
You'll beg for death.,Będziesz błagał o śmierć.,Będziesz błagać o śmierć.,Będziesz błagać o śmierć.,Będziesz błagać o śmierć.,0.81134368154492,0.1880301546543197,0.8898484706878662,0.9809856414794922,0.81134368154492,0.1880301546543197,0.8898484706878662,0.9809856414794922,0.81134368154492,0.1880301546543197,0.8898484706878662,0.9809856414794922
A death sentence.,Wyrok śmierci.,Wyrok śmierci.,Wyrok śmierci.,Wyrok śmierci.,1.0,0.316227766016838,1.0000001192092896,0.9895709753036499,1.0,0.316227766016838,1.0000001192092896,0.9895709753036499,1.0,0.316227766016838,1.0000001192092896,0.9895709753036499
Maybe he'll say something if I put out his fire…,"Może jeśli zgaszę mu to ognisko, coś mi powie...","Może coś powie, jeśli ugaszę jego ogień…","Może coś powie, jeśli ugaszę jego ogień…","Może coś powie, jeśli ugaszę jego ogień...",0.30501643384184685,0.03266828640925502,0.7808869481086731,0.9411795139312744,0.30501643384184685,0.03266828640925502,0.7808869481086731,0.9411795139312744,0.32912277544330687,0.03266828640925502,0.8486523628234863,0.9411795139312744
"No, you oaf! Witchers! Witchers attacking!","Nie, baranie! Wiedźmini! Wiedźmini mnie dopadli!",Wiedźmini! Wiedźmini atakują!,Wiedźmini! Wiedźmini atakują!,"No, ty ośle! Wiedźmini! Wiedźmini atakują!",0.4351281953093205,0.08839449202722564,0.8629114627838135,0.8500983119010925,0.4351281953093205,0.08839449202722564,0.8629114627838135,0.8500983119010925,0.4901891312459452,0.08633400213704504,0.884286105632782,0.7600353360176086
Wouldn't 'ave ventured far from its lair if it was weak.,"Jeśli był osłabiony, nie oddalił się od leża.","Nie odważyłoby się oddalić od swojej kryjówki, gdyby było słabe.","Nie odważyłoby się oddalić od swojej kryjówki, gdyby było słabe.","Nie odważyłoby się oddalić daleko od swojej kryjówki, gdyby było słabe.",0.37582173555885107,0.025098621243978974,0.755158543586731,0.5705153346061707,0.37582173555885107,0.025098621243978974,0.755158543586731,0.5705153346061707,0.3783680354669463,0.022416933501922302,0.7490748167037964,0.5745002627372742
Aaaaaaaaaa!,Aaaaaaaaaa!,Aaaaaaaaaa!,Aaaaaaaaaa!,Aaaaaaaaaa!,1.0,0.1778279410038923,1.0,0.9955716729164124,1.0,0.1778279410038923,1.0,0.9955716729164124,1.0,0.1778279410038923,1.0,0.9955715537071228
Happen on any interesting contracts lately?,Jakieś ciekawe zlecenia ostatnio?,Czy ostatnio trafiły Ci się jakieś ciekawe zlecenia?,"Ale pół roku temu zabiłem mantikorę w Creyden, w lesie. Szybki skurczybyk.",Czy ostatnio wydarzyło się coś interesującego w kontraktach?,0.7941835156525433,0.02777619034011792,0.8638653755187988,0.9627066254615784,0.14075995500144114,0.0,0.6306994557380676,0.34816330671310425,0.28023914606160805,0.0,0.7504017353057861,0.8176419734954834
Heeheehee… want another term for your state?,"He, he... A wiecie... Hihi... A wiecie, co się rymuje z „trupa”?",Heeheehee... Chcesz inne określenie na twój stan?,Heeheehee... Chcesz inne określenie na twój stan?,Heeheehee... chcesz inny termin na swój stan?,0.10980407547634442,0.0,0.6737004518508911,0.7220920324325562,0.10980407547634442,0.0,0.6737004518508911,0.7220920324325562,0.11382812592248409,0.0,0.6807777881622314,0.48023465275764465
Grief grips me that Vigi's not here.,"Aż żal, że nie ma z nami Vigiego.","Żal mi, że Vigi tu nie ma.","Żal mi, że Vigi nie ma tu z nami.","Żałoba ogarnia mnie, że Vigi tu nie ma.",0.2595298017525449,0.034052233956373766,0.8344798684120178,0.909755527973175,0.33678060301809426,0.06030725360407769,0.8633777499198914,0.9271252751350403,0.2724050091522221,0.03303164318013808,0.7659302949905396,0.8603935837745667
For half price I'll undress half way.,Za pół ceny to ja się mogę rozebrać do połowy.,Dla ceny pół ceny rozbiorę się do połowy.,Dla ceny pół ceny rozbiorę się do połowy.,Za połowę ceny rozbiorę się do połowy.,0.40021022404285955,0.06840676598421276,0.8360193967819214,0.665192723274231,0.40021022404285955,0.06840676598421276,0.8360193967819214,0.665192723274231,0.3472680197958753,0.057219818123137735,0.8152503967285156,0.715385913848877
Welcome.,Witam.,Witaj.,Witaj.,Witaj.,0.37777777777777777,0.0,0.922200620174408,0.8680870532989502,0.37777777777777777,0.0,0.922200620174408,0.8680868744850159,0.37777777777777777,0.0,0.922200620174408,0.8680870532989502
Jumped out of the undergrowth so fast my medallion didn't have time to give me so much as one twitch. Won't show you the scar – too big a boy for that.,"Nawet mi medalion nie zdążył drgnąć, jak wyskoczyła z zarośli. Blizny nie będę pokazywał, bo już za duży na to jestem.","Wyskoczył tak szybko z zarośli, że mój medalion nie zdążył mi dać nawet jednego drgnięcia.","Wyskoczył tak szybko z zarośli, że mój medalion nie zdążył mi dać nawet jednego drgnięcia.","Wyskoczyłem z zarośli tak szybko, że mój medalion nie zdążył nawet drgnąć. Nie pokażę ci blizny – jestem już za dużym chłopcem na takie rzeczy.",0.37380185570034014,0.04982487685226004,0.7911422252655029,0.6649876236915588,0.37380185570034014,0.04982487685226004,0.7911422252655029,0.6649876236915588,0.5068982368628268,0.051283703648473455,0.8128517866134644,0.8289573788642883
If Miss Tammy saw you like this--,Jakby panienka Tamara was takim widziała...,Gdyby panna Tammy zobaczyła cię w takim stanie...,Gdyby panna Tammy zobaczyła cię w takim stanie...,Gdyby panna Tammy zobaczyła cię w takim stanie -,0.2945091963094279,0.02777619034011792,0.7747271060943604,0.8187792897224426,0.2945091963094279,0.02777619034011792,0.7747271060943604,0.818779468536377,0.2694425932726878,0.023980296761827107,0.7100380063056946,0.7876849174499512
What's wrong with that? I'd take some years off myself if I could.,"A co w tym złego? I ja bym sobie lat odjął, gdybym mógł.","Co w tym złego? Też bym sobie odjął parę lat, gdybym mógł.","Co ci nie pasuje w tym, że chciałbym odjąć sobie parę lat?","Co w tym złego? Sam bym sobie wziął kilka lat przerwy, gdybym mógł.",0.6430415886701719,0.11399720171287454,0.909830629825592,0.9300795197486877,0.21120643353593108,0.018636406807066564,0.7469468116760254,0.72763592004776,0.585075022966893,0.11685792587573332,0.8877580761909485,0.857715904712677
Mind explaining what this is all about?,"Może wytłumaczysz, o co chodzi?","Wytłumacz mi, co tu się dzieje?","Wytłumacz mi, co tu się dzieje?","Czy mógłbyś wyjaśnić, o co w tym wszystkim chodzi?",0.3033431592814561,0.040824829046386304,0.8438889384269714,0.8756190538406372,0.3033431592814561,0.040824829046386304,0.8438889384269714,0.8756190538406372,0.31918166073106163,0.056122223243057295,0.8014620542526245,0.9294530749320984
"No poison, no conspiracy. Gangrene set in after he broke his leg fallin' off a horse on a hunt.","Nie żadne otrucie, ni spiski. Zgorzel mu się wdała w nogę, jak z konia na polowaniu spadł.","Nie ma trucizny, nie ma spisku. Zgorzel wdała się po tym, jak złamał nogę spadając z konia podczas polowania.","Nie ma trucizny, nie ma spisku. Zgorzel wdała się po tym, jak złamał nogę spadając z konia podczas polowania.","Żaden jad, żaden spisek. Zgorzel wdała się po tym, jak złamał nogę spadając z konia podczas polowania.",0.44445500892746964,0.029452743654800276,0.8088821172714233,0.7021593451499939,0.44445500892746964,0.029452743654800276,0.8088821172714233,0.7021593451499939,0.39542728281042194,0.03201406061582137,0.8130137920379639,0.6521109342575073
Young an Craite on the throne - it's like the helm's been handed to a dockside vagrant. This is bad.,"Wpuścić młodego an Craite na tron to tak, jakby oddać ster portowemu przybłędzie. Źle się stało.",To jakby komuś z ulicy oddać ster okrętu. To złe.,"Wyraźnie tego chciała Przeznaczenie - nie po to, żebyśmy osądzali.",Młody An Craite na tronie - to jakby ster oddać portowemu włóczędze. To jest złe.,0.18772183662002043,0.02710790721250877,0.6884555220603943,0.613812267780304,0.1277190314410194,0.0,0.6528846621513367,0.43232324719429016,0.3741705612140791,0.035767251729064635,0.8202866315841675,0.7044021487236023
"Nice talking to you, but time I was on my way. So long.","Miło się rozmawia, ale na mnie już czas. Bywajcie.","Miło było z tobą porozmawiać, ale czas ruszać w drogę. Do widzenia.","Dobrze mi się z tobą gadało, ale czas już na mnie. Do widzenia.","Miło się z tobą rozmawiało, ale czas już na mnie. Do widzenia.",0.3087366137608038,0.020255986027125642,0.7471056580543518,0.827426016330719,0.298091475436968,0.021972813874997166,0.779168963432312,0.8822657465934753,0.46800618026703106,0.045293761707938834,0.8580747842788696,0.9084983468055725
Make way!,Odstąp!,Usuń się z drogi!,Usuń się z drogi!,Zrób miejsce!,0.06493506493506503,0.0,0.7685717344284058,0.7080601453781128,0.06493506493506503,0.0,0.7685717344284058,0.7080606818199158,0.044444444444444536,0.0,0.8458958864212036,0.6490336656570435
Drink hard and study hard. I like the idea.,Nauka przy butelce? To lubię.,Pij mocno i ucz się pilnie. Podoba mi się ten pomysł.,Drink hard and study hard. I like the idea.,Pij dużo i ucz się dużo. Podoba mi się ten pomysł.,0.10620347873037918,0.0,0.6759563088417053,0.6819910407066345,0.07692307692307701,0.0,0.6749295592308044,0.5283666253089905,0.10741151806634612,0.0,0.6724252104759216,0.7120547890663147
