;meta[language=pl]
; id      |key(hex)|key(str)| text
    578106|00000000||Bywaj.
    574033|00000000||Wszystko jasne?
    574039|00000000||Nie interesuje mnie, czy to będzie wasz brat, czy przyjaciel.
    578814|00000000||Każdy dezerter ma zostać stracony. Bez sądu.
    574037|00000000||Samowolne rabowanie po drodze świątyń i dzieł sztuki będzie karane śmiercią.
    578858|00000000||Wszystko ma zostać oficjalnie opieczętowane i wyjechać prosto do Nilfgaardu.
    578861|00000000||Dodatek do żołdu będzie przyznawany proporcjonalnie, po powrocie.
    172334|06c10782||Skelligijka
    568547|00000000||Pomóżcie!
    568544|00000000||Heeee! Sakramencki! Aauuuuaaa! Kurważ kostka...
    595891|fbee3e23||Chłopka
   1061290|00000000||Wymarsz za dwie godziny!
   1061734|00000000||Każdy, kto się nie stawi w pełnym rynsztunku, zostanie uznany za dezertera.
   1061736|00000000||Rozleniwiliście się, gamonie, przy temerskim pszenicznym!
   1061738|00000000||Już ja wam przypomnę, jak maszeruje cesarska armia!
    577221|00000000||Co ci zrobiła? Wiedźma...
    577308|00000000||Ukradła mojej córce medalion.
    577310|00000000||Dam ci radę. Wiedźma będzie walczyć jak zaszczuty rosomak. Może okaleczyć, zabić nawet...
    583061|00000000||Po co ryzykować? Kup dziewczynie nowy wisior. Czas leczy rany, przejdzie jej smutek.
    577312|00000000||Nie przejdzie. Córka nie żyje.
    577218|00000000||Niech będzie.
    577223|00000000||Mów.
    577224|00000000||Niedaleko stąd jest wilcza jama, znajdziesz po drodze. W jamie są szczenięta. Wynieś je z bagien.
    577225|00000000||Czemu?
    577226|00000000||Tu nie przeżyją albo zmienią się w coś... złego.
    578819|00000000||Postaram się.
    578948|00000000||Nie.
    577217|00000000||Nie.
    577141|00000000||Nie ma. Ilu ludzi zabiłeś? Ilu jeszcze zabijesz?
    577142|00000000||Nie wiem. Czasem nie ma wyjścia, paskudny czas nastał.
    577143|00000000||Paskudny.
    577182|00000000||Ostatnie życzenie?
    577139|00000000||Nie ma.
    577212|00000000||Jest. Znajdziesz dla mnie wiedźmę i przeprowadzisz przez bagno.
    577213|00000000||A potem?
    577214|00000000||A potem zobaczymy.
    577215|00000000||Uh... Co ci zrobiła? Ta wiedźma.
    577216|00000000||Ukradła mojej córce medalion.
    577304|00000000||Jeśli mogę... Po co ryzykować? Wiedźma będzie walczyć jak zaszczuty rosomak. Może cię okaleczyć, nawet zabić...
    583084|00000000||Kup dziewczynie nowy wisiorek. Z czasem przejdzie jej smutek.
    577305|00000000||Nie przejdzie. Córka nie żyje.
    577307|00000000||Ruszaj.
    577140|00000000||Jest.
    577130|00000000||Kim jesteś?
    577131|00000000||Wiesz, kim jestem. I po co tu jestem.
    577132|00000000||Uhm. Nie musisz... Nie jestem zagrożeniem. Głoduję, bagna są zatrute. Nie poluję już na ludzi.
    577133|00000000||Wiedźma cię przyzwała?
    577134|00000000||W snach, kiedyś śniłem wilcze sny... Teraz tylko głód i ból, krew...
    577135|00000000||Gdzie ona jest?
    577136|00000000||Gdzieś na bagnach.
    577181|00000000||Nie ma innego wyjścia?
    573702|00000000||To tylko pogłoski. Cesarz nie ma teraz powodu ograbiać Novigradu. To tak, jakby przesypywał monety z jednej kieszeni do drugiej.
    573703|00000000||Mój ojciec mówi, że cały skarbiec świątyni Wiecznego Ognia ma pójść na opłacenie najemników.
    573704|00000000||To co innego. Novigradzcy kupcy słowa nie pisną, kiedy cesarz rozpędzi kapłanów na cztery wiatry.
    516508|b0678eeb||Koń
   1061683|00000000||Im dalej od świętego kaganka jedynej wiary, tym więcej ciemnoty.
   1061362|00000000||Tu na prowincji nawet nie wiedzą, że przeciwko Świętemu Ogniowi bluźnią.
   1061684|00000000||Pewno, że tu lepiej. W Novigradzie już się heretyki wycwaniły.
   1061686|00000000||Ty do nich z rozpalonym żelazem, a ci dysputy etyczne chcą urządzać, psie krwie.
   1061366|00000000||Po mojemu tu na wsi więcej drewna na stosy. Dobrze trafiliśmy, nie ma co.
    577544|00000000||Mieliśmy trochę potrenować.
    577545|00000000||Aha.
    577546|00000000||Może jutro z samego rana?
   1068722|00000000||Przeczołgam cię jak za starych dobrych czasów.
   1068724|00000000||Chyba dawno nikt ci nie pokazał, ile się jeszcze musisz nauczyć.
    577547|00000000||Mhm.
   1068727|00000000||Ekhm. No, już prawie jesteśmy na miejscu.
    553394|00000000||A pamiętasz, jak ćwiczyłam na Wahadle?
   1068716|00000000||I jak się bałam, że nie dam rady, ale ty nie pozwoliłeś mi zrezygnować?
   1068718|00000000||Chodziłam potem cała posiniaczona. Wahadło to był prawdziwy koszmar.
    553397|00000000||Pamiętam dobrze. Wierz mi.
    553398|00000000||Tamte miesiące w Kaer Morhen minęły tak szybko.
    562408|00000000||Żałuję, że nie spędziliśmy wtedy więcej czasu razem.
    578869|00000000||Jak ci na imię, wilkołaku?
    578870|00000000||Berem.
    578871|00000000||Prowadź do wiedźmy, Berem.
    577227|00000000||Może kiedyś, w innym czasie... Mógłbym pomóc.
   1065298|00000000||Nie mogę na to patrzyć... Zabije cię...
   1065300|00000000||Nie wtrącaj się!
    579153|00000000||Szczeniak, jeden jeszcze żyje...
    579154|00000000||Chodź, nie ma czasu.
    579155|00000000||Nie przeżyje sam.
    579156|00000000||Prowadź do wiedźmy.
    578938|00000000||Jest blisko. Gdzieś tutaj...
    578939|00000000||Wracaj do swoich wilczych snów, Berem. Uratuj szczeniaka. Odejdź gdzieś daleko, znajdź jakąś niebrzydką wilkołaczycę. Żyj.
    578940|00000000||Pomogę ci.
    578941|00000000||Nie.
    578942|00000000||Pamiętaj: zaszczuty rosomak. Możesz tego nie przeżyć.
    578943|00000000||Wiem. Idź już.
   1061689|00000000||Na polityce to ja się nie wyznaję, ale zawsze pierwsze co, to aktywa.
   1061691|00000000||Trzysta pińdziesiąt, trzysta szejśdziesiąt...
   1061693|00000000||Kiedy chwycisz ich za sakiewki, ich serca i umysły też podążą za tobą.
   1061695|00000000||Czterysta dziesięć, czterysta dwajścia...
   1061697|00000000||Po Nilfgaarczykach też sporo zostało. W tamtej skrzyni znaleźliśmy... ile?
   1061699|00000000||Czterysta... No kurwa, mówiłem! Albo prz... szestaję pić, abo mi nie przerywasz!
    583007|00000000||Rozpacz toczy cię jak robactwo.
    583009|00000000||Twoje zatrute eliksirami mięso... słodkie od bólu.
    583011|00000000||Ona też cierpiała. Sama, biedna, całkiem sama...
    583013|00000000||Nigdy się od tego nie uwolnisz.
    579063|00000000||Już nie.
    582987|00000000||Chcesz śmierci, wiedźminie? Chcesz przestać cierpieć?
    578944|00000000||Jesteś inny... Cierpisz.
    578946|00000000||Chcesz śmierci, czuję to, znam smak oddechu samobójcy... Wróżby nie kłamią.
    578947|00000000||Ta mała kurewka, przeklęta krew, zabiła moje siostry. Zostałam sama. Przez ciebie.
    584873|00000000||Mój błysk przebije ciemności [...].
    584867|00000000||„Dubhenn haern am glâdeal, morc’h am fhean aiesin”.
    584869|00000000||Mój błysk przebije ciemności, moja jasność mroki rozproszy.
    584871|00000000||Zgadza się.
    584855|00000000||Runy w Starszej Mowie, klasycznej. Bez stylizacji, precyzyjne i oszczędne.
    584857|00000000||Mogę?
    584859|00000000||Jest wasz. Jeśli chcecie wypróbować... Kazałem wystawić pachołkom kukłę treningową.
    584861|00000000||Mhm. Oto wasza zapłata. Zgodnie z umową tylko kamienie szlachetne.
    584863|00000000||Jeśli szukacie zleceń, to słyszałem o strzydze w lesie mariborskim.
    584864|00000000||Dzięki, muszę jeszcze wpaść do karczmy. A później, kto wie.
    584865|00000000||Powodzenia na szlaku, wiedźminie.
    584895|00000000||„Zireael”. Jaskółka.
    584872|00000000||Zireael.
    584875|00000000||Spóźniliście się.
    584877|00000000||Wojacy...
    584879|00000000||...blokują trakty. Wiem. Nie szkodzi. Macie, o co prosiłem?
    584881|00000000||Wszystko zgodnie z umową.
    584883|00000000||Długość klingi trzydzieści osiem i pół cala, waga poniżej czterdziestu uncji, trzpień z syderytowej stali, okuty srebrem. Glify i znaki runiczne na jelcu i całej długości klingi.
    584885|00000000||Piękny.
    584887|00000000||Pracuję w tym fachu od trzydziestu lat. Na moje wyroby stać tylko najlepszych fechmistrzów i szermierzy.
    584889|00000000||I ręczę, że lepszej broni nie ma i nie miał jeszcze żaden wiedźmin.
    584891|00000000||Znam waszą renomę, mistrzu Ort, i nie wątpię.
    584893|00000000||Do tego, jak chcieliście, inskrypcja...
    575206|00000000||Staruszek zawsze miał do mnie słabość. Wyczuwał we mnie człowieka zgodnego, rodzinnego, takiego jak on sam.
    575224|00000000||I gdyby nie ta jędza, „moja siostra”, nigdy by mu nie przyszło do głowy mnie wydziedziczać.
    575226|00000000||Jeszcze raz, jak to było? Hrabia Julian Alfons de co?
    575232|00000000||Julian Alfred Pankratz wicehrabia de Lettenhove.
    575233|00000000||He, he, he.
    575234|00000000||Nie wierzysz mi? Zobaczysz, jeszcze ci oko zbieleje, jak pojedziemy do moich posiadłości.
    575467|00000000||He, he, he.
    577548|00000000||Teraz uważaj.
    577549|00000000||Tylko nie rób mi tu całego wykładu.
    577550|00000000||Ciri, czekaj. W tym gnieździe coś-
    577551|00000000||Daj spokój, nie musimy bawić się w podchody.
    577552|00000000||Ciri!
    581646|00000000||Jeśli się teraz przyznasz i nam ich wydasz, może wyjdziesz z tego żywy.
    581648|00000000||On tak naopowiadał?
    584960|00000000||Możecie przeszukać moją chatę. Nikogo tam nie znajdziecie.
    581649|00000000||Sprawdzimy to.
    576003|00000000||Litości, panie...
    576004|00000000||Dość tego!
    584988|00000000||Ja? Przenigdy! On tak naopowiadał?
    581635|00000000||Pójdziesz z nami.
    584991|00000000||He, he.
    584993|00000000||Ty draniu!
    585004|00000000||Brać go.
    575076|00000000||Podobno ukrywasz w domu nilfgaardzkich szpiegów.
   1059136|00000000||Ej, ty! Wypierdalaj stąd! W imieniu króla!
    575878|00000000||Ponoć księgi bezbożne tu ukrywacie.
    575867|00000000||Panie... jj-ja nawet czytać nie umim.
    575879|00000000||To się sprawdzi.
    575871|00000000||Klnę się na bogi, że...
    575884|00000000||Aha, bluźnierca! Dawnośmy nikogo końmi nie włóczyli.
    575883|00000000||Litości!
    575971|00000000||Wynocha.
    575986|00000000||Trzeba by tu posprzątać.
    575987|00000000||I to szybko.
    172316|3a2616f8||Łowca czarownic
   1055084|06691856||Chłop
    578825|00000000||Czuję ludzi i wilka...
    578826|00000000||Ilu ludzi?
    578827|00000000||Nie więcej niż dziesięciu.
    578828|00000000||Nie wtrącaj się.
    585744|00000000||Coś go musiało zatrzymać.
   1059036|00000000||Mistrzu Ort!
   1061386|00000000||Hmm...
   1062260|00000000||Radowid miał wiele wad. Był okrutny, porywczy, chorobliwie ambitny.
   1062262|00000000||Ale nie można  było mu odmówić taktycznego geniuszu. Dysponując znacznie mniejszymi siłami, pokonał najeźdźcę z południa.
   1062264|00000000||Redański orzeł wziął pod swoje skrzydła całą Północ, włącznie z Novigradem.
   1062266|00000000||W III wojnie z Nilfgaardem stanęli przeciw sobie dwaj wielcy stratedzy: Radowid V Srogi i Emhyr var Emreis.
   1062268|00000000||Każdy wydawał się niepokonany – lecz obaj ponieśli porażkę. Najeźdźca z południa został odparty w polu, hegemon Północy zaś – skrytobójczo zamordowany.
   1062270|00000000||Władzę nad zwycięską Redanią przejął człowiek, który dotąd skrywał się w cieniu. Sigismund Dijkstra.
   1062254|00000000||Wojna z Nilfgaardem zakończyła się całkowitym zwycięstwem najeźdźcy z południa.
   1062256|00000000||Bez taktycznego geniuszu Radowida królestwa Nordlingów nie były w stanie oprzeć się niezliczonym legionom Emhyra.
   1062258|00000000||Czarne sztandary zawisły nad Novigradem i Redanią.
   1062273|00000000||Po zwycięskiej wojnie z Nilfgaardem przyszła pora na dokończenie łowów na czarownice.
   1062275|00000000||Tak, jak wcześniej w Novigradzie, teraz stosy zapłonęły w zajętych przez Radowida Temerii i Aedirn.  W ramach odnowy moralnej zamordowano tysiące prostych czarowników i znachorów, nieludzi, rzekomych heretyków.
   1062277|00000000||Wolność pod berłem Radowida dla wielu okazała się gorsza niż niewola.
   1062279|00000000||Po objęciu urzędu kanclerza Dijkstra przystąpił do sprawowania rządów nad zwycięską Północą – z właściwym sobie cynizmem i bezwzględnością.
   1062281|00000000||Dijkstra wiedział, że jeśli chce pokoju, musi szykować się do wojny i, wzorem Nilfgaardu, wzmocnić swe włości poprzez szeroko zakrojony program osadnictwa i zakładania manufaktur.
   1062283|00000000||Wszystko to dla dobra poddanych – choć wbrew ich woli.
   1062285|00000000||Zmęczony nieustannymi podjazdami temerskich partyzantów, Emhyr var Emreis przystał na restytucję ich królestwa na prawach lennika.
   1062287|00000000||Zbuntowani żołnierze złożyli broń, a cesarz mógł dzięki temu skupić swe siły na innych frontach.
   1062289|00000000||I tak, dzięki zwycięstwu Nilfgaardu, Temerczycy odzyskali swój kraj – a historia po raz kolejny dowiodła, że lubi płatać figle.
   1062291|00000000||Rozprawiwszy się z Radowidem, Emhyr var Emreis rozliczył się z wrogiem wewnętrznym.
   1062293|00000000||Wierni cesarzowi szpiedzy wskazali imiona spiskujących przeciw niemu kupców i arystokratów.
   1062295|00000000||Choć ich bunt nigdy nie wyszedł poza fazę mglistych planów, cesarz nie znał litości. Jak zwykle.
   1062297|00000000||Tak długo, jak jego wojska odnosiły zwycięstwa, Emhyr cieszył się bezgranicznym wręcz posłuszeństwem poddanych.
   1062299|00000000||Gdy jednak upokarzające porażki odarły go z nimbu nieomylności, ukryta do tej pory opozycja przystąpiła do ataku.
   1062301|00000000||Cesarz, który tańczył na kurhanach wrogów, został złożony w grobie przez własnych poddanych.
   1062303|00000000||Podczas gdy kontynent wykrwawiały wojny, Skellige pod rządami Cerys przeżywało rozkwit.
   1062305|00000000||W przeciwieństwie bowiem do swoich poprzedników młoda królowa zamiast na łupieniu cudzych ziem skupiła się na dbaniu o własne włości.
   1062307|00000000||Dzięki temu wyspiarski naród znacznie się wzbogacił – ale stracił też przy tym swój dawny pazur.
   1062309|00000000||Choć wojna na kontynencie już się zakończyła, Hjalmar nie złożył broni.
   1062311|00000000||Młody król poprzysiągł, że każdej wiosny będzie łupił brzegi znienawidzonego cesarstwa Nilfgaardu i zamierzał dotrzymać słowa – choćby miał przy tym utopić własny naród we krwi.
   1062313|00000000||Wielu wyspiarzy myślało, że Svanrige będzie marionetką w rękach swej ambitnej matki. Młody król szybko jednak udowodnił, że będzie rządził samodzielnie – i to twardą ręką.
   1062315|00000000||Zmęczony wiecznymi swarami z jarlami, postanowił wprowadzić na wyspach jedynowładztwo na wzór kontynentalnych monarchii.
   1062317|00000000||Udało mu się to osiągnąć – ale dopiero po przelaniu krwi wielu swoich rodaków.
   1062319|00000000||Cirilla Fiona Ellen Rianon, dziedziczka nilfgaardzkiego tronu, wybrała życie na wiedźmińskim szlaku.
   1062321|00000000||Geralt nauczył ją wszystkiego, co sam umiał – a potem każde ruszyło w swoją stronę.
   1062323|00000000||Wkrótce potem o wyczynach popielatowłosej wiedźminki głośno było od Jarugi po góry Koviru…
   1062325|00000000||Po latach tułaczki Ciri wróciła do swojego prawdziwego domu – Nilfgaardu. Zapowiadało się, że Emhyr uczyni ją swoją następczynią.
   1062327|00000000||Trzeba powiedzieć, że dziewczyna miała ku temu wszelkie predyspozycje. Po ojcu odziedziczyła bowiem godny cesarza zmysł do polityki, a po Geralcie przejęła zwykłą, ludzką przyzwoitość.
   1062329|00000000||Te cechy rzadko idą w parze u monarchów – a szkoda…
   1062331|00000000||A Ciri… Ciężko powiedzieć. Nie widziano jej od czasu wydarzeń na Undvik.
   1062333|00000000||Ale to nie znaczy, że jeszcze do nas nie wróci.
   1062335|00000000||Geralt, choć ciężko w to uwierzyć, wreszcie zapuścił korzenie – w dalekim Kovirze.
   1062337|00000000||Razem z Triss stworzyli tam ciepły dom, w którym zawsze pachniało świeżo upieczonym ciastem, a goście byli mile widziani niezależnie od dnia czy godziny.
   1062339|00000000||Wiedźmin brał jeszcze czasem jakieś zlecenie – z przyzwyczajenia raczej, niż potrzeby, bo jako królewska doradczyni, Triss zarabiała istną fortunę.
   1062341|00000000||A co z Geraltem, zapytacie? A cóż mogłoby z nim się dziać?
   1062343|00000000||Wrócił do swojego fachu, żył od zlecenia do zlecenia, wiecznie w drodze, wiecznie bez pieniędzy.
   1062345|00000000||Czasem spotykaliśmy się przy kieliszku czegoś mocniejszego, by powspominać dawne czasy i podumać, co by było gdyby…
   1062347|00000000||Podczas gdy królowie przesuwali granice, Geralt i Yennefer wiedli spokojne życie z dala od wielkiej polityki.
   1062349|00000000||Dni upływały im na leniwych spacerach i długich rozmowach, śniadanie jedli dobrze po południu, oczywiście najczęściej w łóżku.
   1062351|00000000||Nuda, powiecie? Może. Ale oboje nie pragnęli niczego bardziej.
   1052050|00000000||Mistrzu wiedźminie. Tu można wypróbować miecz, jeśli wola.
   1061302|00000000||Szybciej z tym kołem!
   1061741|00000000||Czy może wolicie tu zostać i Radowidowych powitać?
    574752|00000000||Następny!
    574757|00000000||Ktoś jeszcze chce coś zgłosić?
   1062041|00000000||Koniec na dziś! Rozejść się!
    574758|00000000||Ty! Tak, ty.
    572807|00000000||Proszę za mną.
    572810|00000000||Najjaśniejszy Pan oczekuje.
    595913|6b1268cb||Chłop
    583129|00000000||Ej! Brać go!
    583128|00000000||Tak zginą wszyscy zdrajcy. Wypalimy zarzewie buntu do gołej ziemi.
    584088|00000000||Możesz popatrzeć, ale z daleka.
    171353|39b3095b||Redański żołnierz
    577981|00000000||To stary wiedźmiński sposób na ciężką zimę. Nieszczególnie subtelny, ale...
    577983|00000000||...skuteczny.
    577985|00000000||Aha. Pamiętaj, nigdy tego nie rób.
    577987|00000000||To po co mi to pokazujesz?
    577989|00000000||No wiesz, na wszelki wypadek. Nigdy nie wiadomo, co ci się przyda na szlaku.
    578288|00000000||Musimy.
    578689|00000000||Musimy.
    578692|00000000||Mógłbyś jechać ze mną.
    578694|00000000||Nie, Ciri. Dobrze wiesz, że to nie jest życie dla mnie.
    578696|00000000||Wiem, ale myślałam, że...
    578698|00000000||Podjęłaś decyzję. Ja mojego wyboru dokonałem już dawno.
    578700|00000000||Teraz, po wojnie, będę miał sporo do zrobienia, włócząc się po zapadłych wsiach.
    578703|00000000||Kiedy ruszasz?
    578709|00000000||Od razu.
    578764|00000000||Daj chociaż Yennefer trochę czasu na spakowanie się.
    578711|00000000||Daj chociaż trochę czasu Triss na spakowanie się.
    578714|00000000||A więc to jest...
    578338|00000000||Oczywiście, że się nie żegnamy.
    578347|00000000||Nie wiem, kiedy się zobaczymy.
    578349|00000000||Wiesz, gdzie mnie szukać.
    578353|00000000||Przecież nie będziesz siedzieć cały czas w Kaer Morhen.
    578355|00000000||Znajdziesz jakiś sposób.
    578375|00000000||To prawda.
    578361|00000000||Pamiętaj, czego cię nauczyłem. Tam też może ci się to przydać.
    578286|00000000||Oczywiście, że się nie żegnamy.
    578248|00000000||Tego właśnie chcesz?
    578258|00000000||Tak.
    578261|00000000||Nie będziesz mnie zatrzymywać? Nie wywieziesz mnie siłą w Góry Sine?
    578775|00000000||Nie po to zjeździłem za tobą pół świata, żeby cię do czegokolwiek zmuszać.
    578283|00000000||Wiem.
    578781|00000000||Poradzisz sobie, jesteś wiedźminką.
    578285|00000000||Nie musimy się żegnać.
    578219|00000000||Tego właśnie chcesz?
    578750|00000000||Jeśli pytasz, czy Yennefer maczała w tym palce, to nie.
    578754|00000000||Niesamowite. A wie w ogóle?
    578756|00000000||Nie. Chyba lepiej, żeby tym razem się w to nie mieszała.
    578761|00000000||Sama jej to powiedz.
    578752|00000000||Jeśli pytasz, czy Emhyr zagroził, że naśle na ciebie całą dywizję „Alba”, jak się nie zgodzę, to nie.
    578767|00000000||W takim razie ten list musiał być piekielnie przekonujący.
    578769|00000000||Był.
    578748|00000000||Sama podjęłaś tę decyzję?
    578739|00000000||Sama podjęłaś tę decyzję?
    578223|00000000||Mogłaś powiedzieć mi wcześniej.
    578221|00000000||Mogłaś powiedzieć mi wcześniej.
    578222|00000000||Chciałam ci powiedzieć, ale... nie wiedziałam jak. Byłam tu szczęśliwa i bałam się, że wszystko zepsuję. Chciałam nacieszyć się każdą chwilą.
    578777|00000000||Czyli o to chodziło tam, przy gnieździe gryfa.
    578779|00000000||Wolałem nic z ciebie na siłę nie wyciągać, pomyślałem, że przecież mamy czas. Dużo czasu.
    578706|00000000||Geralt, oni przyjechali po mnie. Jadę do Nilfgaardu. Do Emhyra.
    578728|00000000||Wiem, że nie tego się spodziewałeś, ale...
    578730|00000000||Wtedy, w Wyzimie, odbyliśmy długą rozmowę... Burzliwą. Potem... Potem przysłał mi list przez posłańca. Na początku ci nie mówiłam, bo nie byłam jeszcze zdecydowana, a potem...
    578738|00000000||Zrozumiałam, że nie mogę od tego uciekać. Że jeśli chcę coś zmienić, to nie uganiając się za potworami po zapadłych wsiach... Tylko tam.
    578687|00000000||Prawie udało mi się zapomnieć, że to już dzisiaj.
    574832|00000000||Mariella! Będziesz na mnie czekać?
    574833|00000000||Będę.
    574827|00000000||Tak tylko gadasz.
    574828|00000000||Wrócę po ciebie, przysięgam!
    574830|00000000||Taa! Żebyś z połowę tego zrobił, cożeś naobiecywał!
    582400|00000000||Wrócę i zabiorę cię ze sobą do Nilfgaardu.
    582402|00000000||Miałeś zostać tutaj!
    175619|ea15b01b||Karczmarz
    552440|00000000||Co to, mistrzu wiedźminie, jakieś nowe zlecenie? Myślałem, żeście całą okolicę oczyścili już ostatnim razem.
    552441|00000000||Ech... Idę zapolować na króliki.
    552971|00000000||Aaa, to chyba że tak.
    552972|00000000||Może zajdziecie do nas pod wieczór? Verka nasmaży placków z blachy.
    552979|00000000||Hm, nie wiem, czy...
    552984|00000000||No, jak chcecie. My wam zawsze radzi.
    586286|00000000||Widzisz ich wszystkich? Przyszli na ucztę! Nakarmię ich twoim bólem!
    586287|00000000||Niech wracają, skąd przybyli, jeśli im życie miłe. Przyszedłem po ciebie.
    586288|00000000||Wiedzą, że im nie darujesz... Jesteś wiedźminem, mordercą. Będziesz tropił i zabijał.
    586289|00000000||Już mi się nie chce.
    586290|00000000||Możecie odejść, ale za chwilę nikt stąd nie wyjdzie żywy.
    586291|00000000||Zabić go!
    579064|00000000||Czuję twój ból, widzę strach...
    579065|00000000||Rozejrzyj się. Czujesz ich nienawiść? Zabijałeś ich braci za garść srebrników. Chcą twojego cierpienia, a ty już nie jesteś groźny.
    579066|00000000||Wróżby nie kłamią... Nie przeżyjesz tej walki.
    579067|00000000||Jaskółka nie żyje, został zamarznięty trupek w lodowej pustce.
    579068|00000000||A ty się boisz... Czujesz strach.
    579069|00000000||Kłamiesz. Ja już nic nie czuję.
    578824|00000000||Cierpliwości, siostry, czuję, że nadchodzi, dostaniecie jego duszę...
    578936|00000000||Dostaniecie jego ból, jego lodowate cierpienie i najecie się nim.
    578937|00000000||Już niedługo siostry, już niedługo.
    578958|00000000||Wyłaź!
    576137|00000000||Jeno zabierzcie wszystkie swoje rupiecie. Żeby mi ani jedna zawszawiona szmata nie została.
    576139|00000000||Tfu! I tak ściany trzeba będzie pobielić.
    576147|00000000||Nilfgaardzkie psy.
    581876|00000000||Tera tu znowu Temeria jest, jasne?
    581878|00000000||Jeszcze zobaczymy.
    582555|00000000||Mahakamski dwójniak. Ciekawe, skąd go zwinęli.
    582569|00000000||Nagotowali tej potrawki jak dla wojska.
    582586|00000000||Ciekawe, czy ich złapią.
    582538|00000000||Niezły tupet, żeby obozować tak blisko traktu.
    582556|00000000||Kielicha nie ma.
    582557|00000000||Czyli zaczęli inwestować w majątek ruchomy.
    581194|00000000||Złe oko! To kamrat wiedźmy, brać go!
    581170|00000000||Czarownicy żyć nie dozwolisz, plugastwo wszeteczne świętym ogniem wyplenisz...
    581188|00000000||Milcz, wiedźmo!
   1068563|00000000||Ffff! No chodźże!
    578847|00000000||Nie chcę was zabijać.
    578850|00000000||Spokojnie. Nie musimy walczyć.
    578851|00000000||Idźcie już sobie. Ostawcie Panią z bagien...
    578836|00000000||Zgoda, nie mój.
    578841|00000000||Zgoda, nie mój.
    578842|00000000||Idźcie już sobie, zabawę psujecie.
    578843|00000000||Uderz.
    578854|00000000||Pora na mnie.
   1065296|00000000||Idę. Mam coś do zrobienia.
    578845|00000000||Idę.
    578844|00000000||Wypuśćcie wilczycę.
    578863|00000000||Wypuśćcie wilczycę.
    578864|00000000||Jeszcze wystarczająco nie osłabła.
    578865|00000000||Wściekła jest, wie, że zdechnie, ale jeszcze się nie pogodziła...
    578866|00000000||Zabierajcie się stąd.
    578867|00000000||Co? Zgłupieliście? Bydło nam ubiła i dalej będzie polować. To wilk, taka jego mać! Wróg chędożony! Albo my, albo on!
    578868|00000000||Lepiej bym tego nie ujął.
    578853|00000000||Wypuśćcie wilczycę.
    578852|00000000||Uderz.
    578835|00000000||Wypuśćcie wilczycę.
    578848|00000000||Uhh...
    578849|00000000||Żywcem skórę ci zdejmiemy, przybłędo...
    578846|00000000||Uderz.
    578837|00000000||Gdzie wiedźma?
    578838|00000000||Odejdź! Precz! Wynoś się z naszej ziemi.
    578839|00000000||Jeszcze nie. Niebawem. Ale najpierw wiedźma.
    578840|00000000||Sam jesteś. Nas dziesięciu i psy mamy, chcesz skończyć jak ta wadera?
    578834|00000000||Gdzie wiedźma?
    578829|00000000||Czego tu szukacie?
    578830|00000000||Wadera polowała w okolicy od kilku dni. Zabiła krowę i zraniła człowieka. Tośmy żelaza rozstawili.
    578831|00000000||Złapała się głupia, heh... Poczekamy, aż się zmęczy i popatrzymy se, jak walczy z psami.
    578832|00000000||Co z twoim uchem?
    578833|00000000||A co ma być? Nie twój zasrany interes.
    584284|00000000||Pokłońcie się nowemu panu...
    584286|00000000||...i obrońcy.
    584253|00000000||Od dzisiaj wielmożny Dagborg bierze te ziemie w łaskawe władanie.
    584254|00000000||Wszelkie inne ciężary i obowiązkowe opłaty zostają wielkodusznie zniesione.
    574281|00000000||W związku z wojennymi zniszczeniami od dziś podatki zostają podwojone.
    574282|00000000||Za wszystkie opłaty na rzecz państwa ludność otrzyma ich równowartość w talonach.
    574278|00000000||Czarownice, fałszywi uzdrowiciele, handlarze amuletami i parszywi nieludzie wyjęci są spod prawa.
    574279|00000000||Każdy, kto udziela im schronienia, będzie osądzony i stracony z woli Świętego Trybunału Wiecznego Ognia.
    584266|00000000||To znaczy, że co?
    584268|00000000||To znaczy, że odtąd podatki płacić będziecie wielmożnemu Dagborgowi.
   1058998|00000000||Znowu idą zmiany.
   1059080|00000000||Potrzebujecie pomocy z tym wozem?
   1059082|00000000||Damy sobie radę.
   1059084|00000000||Ale... Dzięki za troskę.
   1059086|00000000||Bo wiecie, na kołodzieja to wy raczej nie wyglądacie.
   1059088|00000000||Potrzebujecie pomocy z tym wozem?
   1059090|00000000||Damy radę, he he, he...
   1059092|00000000||Ha, a juści, że damy radę.
   1059094|00000000||Beczułki owszem, są spore, ale zaraz ujmiemy im wagi.
   1059102|00000000||Ta... Prawdę mówicie.
   1059104|00000000||Nilfgaardczyki się wycofują, a zdawałoby się, że nic ich stąd nie ruszy.
   1059112|00000000||Grunt, że zostawili wino.
   1059096|00000000||Ech... Myśmy już przywykli.
   1059098|00000000||Czarni odeszli, teraz przyjdą łowcy czarownic, a życie toczy się dalej. Trzeba chwytać dzień.
   1059100|00000000||Prawda! Bierzmy się tedy do roboty, zanim noc nas zaskoczy!
   1059116|00000000||Bywajcie, na mnie już czas.
   1059122|00000000||Powodzenia. Na mnie już czas.
    584839|00000000||Powodzenia.
   1059013|00000000||A wam dokąd droga? He, he, pewnikiem do karczmy?
   1059114|00000000||Tak. Ale najpierw muszę się z kimś spotkać w dawnym obozie nilfgaardzkim. Bywajcie.
   1059118|00000000||Na pewno nie potrzebujecie pomocy?
