en_text,pl_text,cot,cot_few_shot,chrf_cot,bleu_cot,bertscore_cot,comet_cot,chrf_cot_few_shot,bleu_cot_few_shot,bertscore_cot_few_shot,comet_cot_few_shot
"I cleaned the kitchen, did you at least take out the trash?","Posprzątałem kuchnię, wyniosłaś chociaż śmieci?","Posprzątałem kuchnię, czy chociaż wyniosłeś/wyniosłaś śmieci?","Posprzątałem kuchnię, czy chociaż mogłaś wynieść śmieci?",0.784098813215914,0.10266900960803409,0.9168074727058411,0.926843523979187,0.7052546485500035,0.08307018474412793,0.9025354981422424,0.9558671116828918
"I cleaned the kitchen, did you at least take out the trash?","Posprzątałam kuchnię, wyniosłeś chociaż śmieci?","Posprzątałam kuchnię, czy chociaż wyniosłeś śmieci?","Posprzątałam kuchnię, panie Marku, czy chociaż wyniósł pan śmieci?",0.8032151499100973,0.10855926040543844,0.9560366272926331,0.9701575636863708,0.6804261545941311,0.06030725360407769,0.8688352108001709,0.9204789400100708
"I cleaned the kitchen, did you at least take out the trash?","Posprzątałem kuchnię, wyniosłeś chociaż śmieci?","Sprzątnąłem kuchnię, czy chociaż wyjąłeś śmieci?","Posprzątałem kuchnię, czy chociaż wyniosłeś śmieci?",0.5267988927115118,0.05372849659117709,0.883958637714386,0.949813187122345,0.8032151499100973,0.10855926040543844,0.9550284743309021,0.9683700203895569
"I cleaned the kitchen, did you at least take out the trash?","Posprzątałam kuchnię, wyniosłaś chociaż śmieci?","Sprzątnęłam kuchnię, czy chociaż wyjęłaś śmieci?","Posprzątałam kuchnię, czy mogłabyś chociaż wynieść śmieci?",0.5267988927115118,0.05372849659117709,0.8764463663101196,0.9449921250343323,0.7144106797236528,0.08307018474412793,0.9071908593177795,0.9452585577964783
"I told you not to forget the tickets, did you bring them or not?","Mówiłem ci, żebyś nie zapomniała biletów — masz je czy nie?","Mówiłem ci, żebyś nie zapomniała o biletach, prawda? Przyniosłaś je?","Powiedziałem ci, żebyś nie zapomniała o biletach, przyniosłaś je czy nie?",0.6518102106193491,0.355433394487517,0.8738279938697815,0.9365490078926086,0.6536406117220722,0.33932513407933634,0.8834241032600403,0.9292848706245422
"I told you not to forget the tickets, did you bring them or not?","Mówiłam ci, żebyś nie zapomniał biletów — masz je czy nie?","Mówiłam ci, żebyś nie zapomniał biletów, masz je ze sobą czy nie?","Mówiłam ci, żebyś nie zapomniał o biletach, przyniosłeś je czy nie?",0.8538846523450503,0.4063798282013443,0.9458896517753601,0.9632982015609741,0.7291143645338681,0.46924700641056,0.9124650359153748,0.9399104118347168
"I told you not to forget the tickets, did you bring them or not?","Mówiłem ci, żebyś nie zapomniał biletów — masz je czy nie?","Mówiłem ci, żebyś nie zapomniał o biletach, prawda? Przyniosłeś je?","Mówiłem ci, żebyś nie zapomniał biletów, masz je ze sobą czy nie?",0.6476189296255042,0.355433394487517,0.8700429201126099,0.9359202980995178,0.8538846523450503,0.4063798282013443,0.9466046094894409,0.9640623927116394
"I told you not to forget the tickets, did you bring them or not?","Mówiłam ci, żebyś nie zapomniała biletów — masz je czy nie?","Mówiłam ci, żebyś nie zapomniała o biletach. Przyniosłaś je, prawda?","Czy przyniosłaś te bilety, o których ci mówiłam?",0.6484088500751313,0.355433394487517,0.8750725984573364,0.9221035242080688,0.23345109779517237,0.0,0.7290611863136292,0.7720026969909668
"I bought all the groceries like you asked, but you forgot to make the list, didn't you?","Kupiłem wszystkie zakupy, jak prosiłaś, ale zapomniałaś zrobić listę, prawda?","Kupiłem wszystkie zakupy spożywcze, jak prosiłaś, ale ty zapomniałaś zrobić listę, prawda?","Kupiłem wszystko, o co prosiłaś, ale zapomniałaś zrobić listę, co nie?",0.9070314841658883,0.34172334076593075,0.9523177146911621,0.9462102055549622,0.6915793014921254,0.3672056269893592,0.9137422442436218,0.8693830370903015
"I bought all the groceries like you asked, but you forgot to make the list, didn't you?","Kupiłam wszystkie zakupy, jak prosiłeś, ale zapomniałeś zrobić listę, prawda?","Kupiłam wszystkie zakupy spożywcze, jak prosiłeś, ale ty zapomniałeś zrobić listę, prawda?","Kupiłam wszystko, o co prosiłeś, ale czyżbyś zapomniał sporządzić listę, panie?",0.9070314841658883,0.34172334076593075,0.9533870816230774,0.9457367658615112,0.5551611788494363,0.04740604259878138,0.8452684879302979,0.7979950904846191
"I bought all the groceries like you asked, but you forgot to make the list, didn't you?","Kupiłem wszystkie zakupy, jak prosiłeś, ale zapomniałeś zrobić listę, prawda?","Kupiłem wszystkie artykuły spożywcze tak jak prosiłeś, ale zapomniałeś sporządzić listy, prawda?","Kupiłem wszystkie zakupy, jak prosiłeś, ale zapomniałeś sporządzić listę, prawda?",0.7111788535092701,0.2620251007173262,0.8854244351387024,0.8731812238693237,0.901863052213562,0.7071067811865475,0.9799839854240417,0.9544609785079956
"I bought all the groceries like you asked, but you forgot to make the list, didn't you?","Kupiłam wszystkie zakupy, jak prosiłaś, ale zapomniałaś zrobić listę, prawda?","Kupiłam wszystkie zakupy spożywcze, jak prosiłaś, ale zapomniałaś sporządzić listę, prawda?","Kupiłam wszystkie zakupy, jak prosiłaś, ale zapomniałaś sporządzić listę, prawda?",0.8516137444489807,0.31702331385234306,0.9457075595855713,0.9442711472511292,0.901863052213562,0.7071067811865475,0.9795154929161072,0.95948725938797
"I finally fixed the shower, so now you can't complain anymore!","W końcu naprawiłem prysznic, więc teraz już nie możesz narzekać!","Wreszcie udało mi się naprawić prysznic, więc już nie masz powodu do narzekania!","Wreszcie naprawiłem prysznic, pani, więc teraz już nie ma powodu do narzekania!",0.49897159964805765,0.04646684393670022,0.8597092628479004,0.9562311172485352,0.6902688074114623,0.2521193618434983,0.9078381061553955,0.8340758681297302
"I finally fixed the shower, so now you can't complain anymore!","W końcu naprawiłam prysznic, więc teraz już nie możesz narzekać!","Wreszcie udało mi się naprawić ten problem z prysznicem, więc już nie masz powodu do narzekania!","Wreszcie naprawiłam prysznic, więc teraz nie możesz już narzekać!",0.4496785216192661,0.02878787818101127,0.8165760040283203,0.9465424418449402,0.7776737739197079,0.3413065354365521,0.964207112789154,0.9806663990020752
"I finally fixed the shower, so now you can't complain anymore!","W końcu naprawiłem prysznic, więc teraz już nie możesz narzekać!","Wreszcie udało mi się skończyć naprawiać prysznic, więc teraz już nie masz powodu do narzekania!","Wreszcie naprawiłem ten cholerny prysznic, więc teraz już nie masz powodu do narzekania!",0.6413107328910824,0.2460137257692754,0.8523808121681213,0.9393420815467834,0.6647835752246238,0.3026643726685863,0.8710242509841919,0.9600121974945068
"I finally fixed the shower, so now you can't complain anymore!","W końcu naprawiłam prysznic, więc teraz już nie możesz narzekać!","Wreszcie udało mi się rozwiązać problem z prysznicem, więc teraz już nie możesz narzekać!","No i proszę! Wreszcie naprawiłam ten cholerny prysznic, więc teraz już nie masz powodu do marudzenia!",0.6623288824088528,0.3498761149110956,0.8622914552688599,0.9502966403961182,0.5958637562501722,0.23961829057131984,0.8293101191520691,0.9363768100738525
"I called you three times this morning, why didn't you pick up?","Dzwoniłem do ciebie trzy razy rano, czemu nie odebrałaś?",Dlaczego nie odbierałaś? Dzwoniłem do ciebie trzy razy rano.,"Dzwoniłem do pani trzy razy rano, dlaczego pani nie odebrała?",0.7327223502199768,0.4671379777282001,0.900115966796875,0.9601002931594849,0.6270822459981186,0.13747081017605653,0.8987719416618347,0.9516572952270508
"I called you three times this morning, why didn't you pick up?","Dzwoniłam do ciebie trzy razy rano, czemu nie odebrałeś?","Panie X, dzwoniłam do pana trzy razy dziś rano, dlaczego pan nie odebrał?",Dlaczego nie odebrałeś moich trzech telefonów dziś rano?,0.527690855817912,0.04131551591106297,0.8482800722122192,0.9091095924377441,0.34392596418821886,0.024512401940754224,0.7877497673034668,0.9245094060897827
"I called you three times this morning, why didn't you pick up?","Dzwoniłem do ciebie trzy razy rano, czemu nie odebrałeś?","Dzwoniłem do ciebie trzy razy rano, czemu nie odbierałeś?","Dzwoniłem do pana trzy razy tego ranka, proszę pana, dlaczego pan nie odebrał?",0.9045048801414338,0.8633400213704505,0.9791771173477173,0.9767363667488098,0.5053214412390217,0.04913270548144422,0.8474380373954773,0.8955807685852051
"I called you three times this morning, why didn't you pick up?","Dzwoniłam do ciebie trzy razy rano, czemu nie odebrałaś?","Dzwoniłam do ciebie trzy razy rano, czemu nie odbierałaś?","Dzwoniłam do ciebie trzy razy rano, bo chciałam sprawdzić, czy wszystko u ciebie w porządku, dlaczego nie odebrałaś?",0.9045048801414338,0.8633400213704505,0.9786903858184814,0.9774964451789856,0.7813762477878817,0.29759282342490984,0.8673461675643921,0.9370571970939636
"I finished all my tasks at work today, but you still owe me that coffee, remember?","Skończyłem dziś wszystkie zadania w pracy, a ty wciąż jesteś mi winna tę kawę, pamiętasz?","Ukończyłem wszystkie moje zadania w pracy dzisiaj, ale nadal jesteś mi winna tę kawę, pamiętasz?","Wyrobiłem się dziś ze wszystkim w pracy, ale pamiętaj, że jeszcze wisisz mi tę kawę!",0.7285534039182537,0.375022891676693,0.9015246033668518,0.9426312446594238,0.35865719577829225,0.03514847831369806,0.7920728921890259,0.6343643069267273
"I finished all my tasks at work today, but you still owe me that coffee, remember?","Skończyłam dziś wszystkie zadania w pracy, a ty wciąż jesteś mi winien tę kawę, pamiętasz?","Ukończyłam wszystkie moje zadania w pracy dzisiaj, ale nadal jesteś mi winien tę kawę, prawda?","Wywiązałam się ze wszystkich obowiązków w pracy dzisiaj, ale pamiętaj, że jeszcze wisisz mi kawę.",0.626447163569522,0.2925612730731506,0.8411335945129395,0.9326992034912109,0.3225854079044943,0.015718877363021206,0.7655265927314758,0.6935015916824341
"I finished all my tasks at work today, but you still owe me that coffee, remember?","Skończyłem dziś wszystkie zadania w pracy, a ty wciąż jesteś mi winien tę kawę, pamiętasz?","Wykonałem wszystkie moje zadania w pracy dzisiaj, ale nadal jesteś mi winien tę kawę, pamiętasz?","Wyrobiłem się dziś ze wszystkim w pracy, ale pamiętasz, że wisisz mi kawę?",0.667898614517096,0.375022891676693,0.9041670560836792,0.9421778321266174,0.34697288715721464,0.033502031395306775,0.7975950837135315,0.6135956048965454
"I finished all my tasks at work today, but you still owe me that coffee, remember?","Skończyłam dziś wszystkie zadania w pracy, a ty wciąż jesteś mi winna tę kawę, pamiętasz?","Skarbie, skończyłam już wszystkie moje zadania w pracy dzisiaj, ale nadal jesteś mi winna tę kawę, prawda?","Wykonałam wszystkie moje zadania w pracy dzisiaj, ale nadal jesteś mi winna tę kawę, pamiętasz?",0.6208266385394732,0.2545984531673679,0.8529945015907288,0.909611165523529,0.6633203146433131,0.375022891676693,0.8976208567619324,0.9397995471954346
"I cleaned the whole garage today, can you believe it?","Posprzątałem dziś cały garaż, możesz w to uwierzyć?",Naprawdę sprzątnąłem cały garaż dzisiaj!,"Posprzątałem dzisiaj cały garaż, czy możesz uwierzyć?",0.3089285853787476,0.029486824119076216,0.7590725421905518,0.885743260383606,0.712208324688699,0.07614310991217832,0.9071540236473083,0.9790862202644348
"I cleaned the whole garage today, can you believe it?","Posprzątałam dziś cały garaż, możesz w to uwierzyć?",Czy pan uwierzy? Sprzątnęłam dziś cały garaż!,"Posprzątałam cały garaż dzisiaj, czy możesz w to uwierzyć?",0.5071434809128319,0.0605543865104477,0.8027408123016357,0.9539441466331482,0.771007723674944,0.3303164318013807,0.9277689456939697,0.9820506572723389
"I cleaned the whole garage today, can you believe it?","Posprzątałem dziś cały garaż, możesz w to uwierzyć?","Posprzątałem cały garaż dziś, nie do wiary!",Imię,0.4635786231109367,0.034052233956373766,0.8315105438232422,0.9438220262527466,0.008333333333333415,0.0,0.6318309307098389,0.31415554881095886
"I cleaned the whole garage today, can you believe it?","Posprzątałam dziś cały garaż, możesz w to uwierzyć?","Posprzątałam cały garaż dziś, czy możesz uwierzyć?",Posprzątałam cały garaż dzisiaj! Czy możesz w to uwierzyć?,0.6633449820488958,0.04049515890265692,0.9308322668075562,0.9776508212089539,0.7672708028976644,0.3303164318013807,0.9064667224884033,0.9823694229125977
"I spent the whole day fixing your laptop, and you didn't even say thank you!","Spędziłem cały dzień naprawiając twój laptop, a ty nawet nie powiedziałaś ""dziękuję""!",Spojler:,"Poświęciłem cały dzień na naprawianie twojego laptopa, a ty nawet mi nie podziękowałaś!",0.024839714942857558,0.0,0.6048262119293213,0.40129974484443665,0.5053771379876041,0.10120193244194395,0.8168861269950867,0.9462190270423889
"I spent the whole day fixing your laptop, and you didn't even say thank you!","Spędziłam cały dzień naprawiając twój laptop, a ty nawet nie powiedziałeś ""dziękuję""!","No, ale spędziłam cały dzień naprawiając twój laptop, a ty nawet nie powiedziałeś ""dziękuję""!","Spędziłam cały dzień naprawiając twój laptop, a ty nawet mi nie podziękowałeś!",0.977796136151976,0.7577395672414201,0.9652053117752075,0.9603350162506104,0.7441279742975667,0.7292571723872933,0.9190070033073425,0.9550111889839172
"I spent the whole day fixing your laptop, and you didn't even say thank you!","Spędziłem cały dzień naprawiając twój laptop, a ty nawet nie powiedziałeś ""dziękuję""!",Spojler:,"Poświęciłem cały dzień na naprawianie twojego laptopa, a ty nawet mi nie podziękowałeś!",0.024839714942857558,0.0,0.6061131358146667,0.3889741897583008,0.5053771379876041,0.10120193244194395,0.8121830821037292,0.9472143054008484
"I spent the whole day fixing your laptop, and you didn't even say thank you!","Spędziłam cały dzień naprawiając twój laptop, a ty nawet nie powiedziałaś ""dziękuję""!","Poświęciłam cały dzień na naprawianie twojego laptopa, a ty nawet nie powiedziałaś dziękuję!","Poświęciłam cały dzień na naprawianie twojego laptopa, a ty nawet nie powiedziałaś ""dziękuję""!",0.6791831001268284,0.33260249505555045,0.8703876733779907,0.9504299163818359,0.7517555670440433,0.42803206067505944,0.9009383916854858,0.9564827084541321
"I stayed up all night helping you with your project, and now you don't even remember it?","Siedziałem całą noc pomagając ci z projektem, a teraz nawet tego nie pamiętasz?","Nie spałem całą noc, pomagając ci z twoim projektem, a teraz nawet nie pamiętasz tego?","Pomagałem ci przez całą noc z tym projektem, a teraz nawet tego nie pamiętasz?",0.7428679780631947,0.2533654946448647,0.90505051612854,0.9388956427574158,0.7100265121190775,0.5031747626530138,0.9071680903434753,0.9547622799873352
"I stayed up all night helping you with your project, and now you don't even remember it?","Siedziałam całą noc pomagając ci z projektem, a teraz nawet tego nie pamiętasz?","Nie spałam całą noc, pomagając ci z twoim projektem, a teraz nawet tego nie pamiętasz?","Pomagałam panu całą noc z tym projektem, a teraz pan nawet tego nie pamięta?",0.8314859905740272,0.5038920485259633,0.9334794282913208,0.9412270784378052,0.6102510399896585,0.13912311644176573,0.8772366642951965,0.9376444816589355
"I stayed up all night helping you with your project, and now you don't even remember it?","Siedziałem całą noc pomagając ci z projektem, a teraz nawet tego nie pamiętasz?","Nie spałem całą noc pomagając ci z twoim projektem, a teraz nawet nie pamiętasz?","Nie spałem całą noc pomagając ci przy twoim projekcie, a teraz nawet nie pamiętasz o tym?",0.7808378202335833,0.48415247130346006,0.9183970093727112,0.9071419835090637,0.6689837494806986,0.22894156860669912,0.8785513639450073,0.9386849403381348
"I stayed up all night helping you with your project, and now you don't even remember it?","Siedziałam całą noc pomagając ci z projektem, a teraz nawet tego nie pamiętasz?","Spędziłam całą noc bez snu, pomagając ci z twoim projektem, i teraz nawet nie pamiętasz?","Nie spałam całą noc pomagając ci z twoim projektem, a teraz nawet tego nie pamiętasz?",0.6760826572359194,0.11114924776032006,0.9039884209632874,0.9088802933692932,0.8720060152500216,0.6475445426291286,0.9453250765800476,0.9400542974472046
"I picked up your parcel from the post office, did you forget to thank me again?","Odebrałem twoją paczkę z poczty, znowu zapomniałaś mi podziękować?","Odebrałem twoją paczkę z poczty, czy zapomniałaś znów mi podziękować?","Odebrałem twoją paczkę z poczty, czy znów zapomniałaś mi podziękować?",0.8263252274740388,0.4671379777282001,0.950471043586731,0.9519041776657104,0.8721924329065335,0.5253819788848316,0.9640407562255859,0.9693586826324463
"I picked up your parcel from the post office, did you forget to thank me again?","Odebrałam twoją paczkę z poczty, znowu zapomniałeś mi podziękować?","Odebrałam twoją paczkę z poczty, czy znów zapomniałeś mi podziękować?","Odebrałam twoją paczkę z poczty, czy znów zapomniałeś mi podziękować?",0.8721924329065335,0.5253819788848316,0.9635249376296997,0.9702739715576172,0.8721924329065335,0.5253819788848316,0.9635249376296997,0.9702739715576172
"I picked up your parcel from the post office, did you forget to thank me again?","Odebrałem twoją paczkę z poczty, znowu zapomniałeś mi podziękować?","Odebrałem twoją paczkę z poczty, czy znów zapomniałeś mi podziękować?","Podniosłem twoją paczkę z poczty, czy zapomniałeś ponownie mi podziękować?",0.8721924329065335,0.5253819788848316,0.9630495309829712,0.9681633710861206,0.7264744973678628,0.32466791547509893,0.9310303330421448,0.9050937294960022
"I picked up your parcel from the post office, did you forget to thank me again?","Odebrałam twoją paczkę z poczty, znowu zapomniałaś mi podziękować?","Odebrałam twoją paczkę z poczty, czy znów zapomniałaś mi podziękować?","Odebrałam twoją paczkę z poczty, ale chyba znów zapomniałaś mi podziękować.",0.8721924329065335,0.5253819788848316,0.9654428958892822,0.9711201786994934,0.8466289806639001,0.40352786374639904,0.9146168231964111,0.9589257836341858
"I waited for you for almost an hour in the rain, and you just texted ""sorry""?","Czekałem na ciebie prawie godzinę w deszczu, a ty tylko napisałaś „sorry”?","Czekałem dla ciebie prawie godzinę w deszczu, a ty tylko napisałaś ""przepraszam""?","Czekałem na ciebie prawie godzinę w deszczu, a ty tylko napisałaś ""przepraszam""?",0.8101840976321163,0.7292571723872933,0.8879520893096924,0.9422439336776733,0.8696192003429517,0.9036020036098448,0.9022030234336853,0.9627999663352966
"I waited for you for almost an hour in the rain, and you just texted ""sorry""?","Czekałam na ciebie prawie godzinę w deszczu, a ty tylko napisałeś „sorry”?","Czekałam na ciebie prawie godzinę w deszczu, a ty tylko napisałeś ""przepraszam""?","Czekałam na ciebie prawie godzinę w deszczu, a ty tylko napisałeś ""przepraszam""?",0.8696192003429517,0.9036020036098448,0.9056382179260254,0.9569398760795593,0.8696192003429517,0.9036020036098448,0.9056382179260254,0.9569398760795593
"I waited for you for almost an hour in the rain, and you just texted ""sorry""?","Czekałem na ciebie prawie godzinę w deszczu, a ty tylko napisałeś „sorry”?","Czekałem na ciebie prawie godzinę w deszczu, a ty teraz piszesz ""przepraszam""?","Czekałem na ciebie prawie godzinę w deszczu, a ty tylko napisałeś ""przepraszam""?",0.6826719882253206,0.7102992180127422,0.8513783812522888,0.939431369304657,0.8696192003429517,0.9036020036098448,0.9021173119544983,0.9584593772888184
"I waited for you for almost an hour in the rain, and you just texted ""sorry""?","Czekałam na ciebie prawie godzinę w deszczu, a ty tylko napisałaś „sorry”?","Czekałam na ciebie prawie godzinę w deszczu, i ty tylko napisałaś 'przepraszam'?","Czekałam na ciebie prawie godzinę w deszczu, a ty tylko napisałaś ""przepraszam""?",0.814129454159875,0.6340466277046861,0.9005464911460876,0.958831787109375,0.8696192003429517,0.9036020036098448,0.9061245918273926,0.9626136422157288
"I thought we agreed to clean the house together today, so why am I doing everything alone?","Myślałem, że umówiliśmy się na wspólne sprzątanie, więc czemu wszystko robię sam?","Myślałem, że się umówiliśmy na sprzątanie dzisiaj, więc dlaczego robię wszystko sam?","Myślałem, że się umówiliśmy, że dziś razem sprzątamy dom, więc dlaczego robię wszystko sam?",0.5774435876537506,0.052463410228614595,0.9080643653869629,0.9623059630393982,0.5364303096192761,0.04131551591106297,0.8838015198707581,0.957686722278595
"I thought we agreed to clean the house together today, so why am I doing everything alone?","Myślałam, że umówiliśmy się na wspólne sprzątanie, więc czemu wszystko robię sama?","Myślałam, że się umówiliśmy, że razem posprzątamy dom dzisiaj, więc dlaczego robię wszystko sama?","Myślałam, że mieliśmy dziś posprzątać dom razem, a tymczasem ja robię wszystko sama!",0.5414759650126646,0.04131551591106297,0.8581465482711792,0.9426532983779907,0.4058520438151125,0.039073802494525016,0.8370567560195923,0.9098100662231445
"I thought we agreed to clean the house together today, so why am I doing everything alone?","Myślałem, że umówiliśmy się na wspólne sprzątanie, więc czemu wszystko robię sam?","Myślałem, że się umówiliśmy żeby sprzątać dom razem dzisiaj, dlaczego ja robię wszystko sam?","Myślałem, że umówiliśmy się na sprzątanie dzisiaj razem, więc dlaczego robimy to sami?",0.49686312277102324,0.04131551591106297,0.8502066135406494,0.9519023299217224,0.5804555242761341,0.3026643726685863,0.8934957385063171,0.9500806331634521
"I thought we agreed to clean the house together today, so why am I doing everything alone?","Myślałam, że umówiliśmy się na wspólne sprzątanie, więc czemu wszystko robię sama?","Myślałam, że umówiłyśmy się na sprzątanie domu razem dzisiaj, więc dlaczego ja robię wszystko sama?","Proszę Pani, myślałam, że umówiłyśmy się na wspólne sprzątanie domu dzisiaj, a tymczasem robię wszystko sama. Czy mogłaby Pani mi pomóc?",0.596037894769403,0.04701040821391918,0.8863740563392639,0.9653769135475159,0.6405418393697805,0.0537621294693616,0.8377124071121216,0.890321671962738
