en_text,pl_text,bielik_translation,mixtral-8x22B_translation,llama3.1_translation,google_translation,chrf_bielik_translation,bleu_bielik_translation,bertscore_bielik_translation,comet_bielik_translation,chrf_mixtral-8x22B_translation,bleu_mixtral-8x22B_translation,bertscore_mixtral-8x22B_translation,comet_mixtral-8x22B_translation,chrf_llama3.1_translation,bleu_llama3.1_translation,bertscore_llama3.1_translation,comet_llama3.1_translation,chrf_google_translation,bleu_google_translation,bertscore_google_translation,comet_google_translation
"For the good of the village, Sven.","Dla dobra wsi, Sven.","Dla dobra wsi, Sven."," ""Ze względu na dobro wioski, Sven.""","Dla dobra wioski, Świętomir.","Dla dobra wioski, Sven.",1.0,1.0,1.0,0.9884524941444397,0.4517929069259563,0.0,0.698107123374939,0.7966917753219604,0.4648855975057718,0.16990442448471224,0.7361065745353699,0.714563250541687,0.7357462878828697,0.1880301546543197,0.7962942123413086,0.9581195712089539
I'm ready. Let's start.,Jestem. Zaczynajmy.,Jestem gotowy. Zacznijmy., Jestem gotowy. Zacznijmy.,Jestem gotów. Zaczynajmy.,Jestem gotowy. Zaczynajmy.,0.46969252501325176,0.0,0.867769718170166,0.9563066959381104,0.46969252501325176,0.0,0.867769718170166,0.9563066959381104,0.7986974748561697,0.11362193664674995,0.9265806674957275,0.9644425511360168,0.7937673181247358,0.11362193664674995,0.9262961745262146,0.9645851850509644
Think I deserve more. Water hag's significantly more dangerous than drowners.,Należy się więcej. Baba wodna jest znacznie groźniejszym potworem niż utopce.,"Myślę, że zasługuję na więcej. Wodna wiedźma jest znacznie bardziej niebezpieczna niż topielcy."," Myślę, że zasługuję na więcej. Rusałka znacznie bardziej niebezpieczna niż utopce.","Myślę, że zasługuję na więcej. Wodna babka jest znacznie bardziej niebezpieczna niż topielce.","Myślę, że zasługuję na więcej. Wiedźmy wodne są znacznie bardziej niebezpieczne niż utopce.",0.36277847626434756,0.039073802494525016,0.7526618242263794,0.7651343941688538,0.3516675498516832,0.04740604259878138,0.7537912130355835,0.6956696510314941,0.366555956023669,0.039073802494525016,0.7631784677505493,0.7697977423667908,0.3752550615868628,0.039073802494525016,0.7753874659538269,0.7444590926170349
What did you say?!,Coś ty powiedziała?,Co powiedziałeś?!, Co ty powiedziałeś?,Co powiedziałeś?!,Co powiedziałeś?!,0.5638545674584394,0.0,0.8524032831192017,0.9187216758728027,0.6999030381383323,0.11362193664674995,0.912276029586792,0.9645134806632996,0.5638545674584394,0.0,0.8524032831192017,0.9187216758728027,0.5638545674584394,0.0,0.8524032831192017,0.9187216758728027
"Listen - it's our arena, got a wraith that haunts it. Damned if we know how to drive it off. Think you could manage?",Upiór nam się na arenie objawił. Nijak go ruszyć. Może byście coś poradzili?,"Słuchaj - to nasza arena, mamy tu upiora, który ją nawiedza. Przeklęty, jeśli wiemy, jak się go pozbyć. Myślisz, że dałbyś radę?"," Słuchaj - to nasza arena, mamy tu strzygońa, który ją nawiedza. Przeklęty czyje są to umiejętności do odpędzenia go. Myślisz, że potrafisz to zrobić?","Słuchaj - to nasze pole walki, mają tętruka, która ją nawiedza. Przeklęci jeśli wiemy jak się jej pozbyć. Myślisz, że możesz sobie z tym poradzić?","Słuchaj - to nasza arena, nawiedza ją widmo. Cholera, jeśli wiemy, jak je odgonić. Myślisz, że dasz radę?",0.25620420431502394,0.010331208012220438,0.7057647705078125,0.5650670528411865,0.23202821944835303,0.0,0.6817940473556519,0.49153992533683777,0.26819907591682357,0.007575731225158965,0.7074417471885681,0.5005385279655457,0.22023871377883883,0.0,0.698664128780365,0.5672348737716675
You'll think of something!,Coś wymyślisz!,Wymyślisz coś!, Będziesz pomyślał czegoś!,Zastanowisz się nad tym.,Wymyślisz coś!,0.5629532504532504,0.0,0.925935685634613,0.9278277158737183,0.22607947607947607,0.0,0.814865231513977,0.6232412457466125,0.13772785658724315,0.0,0.719146728515625,0.6139203906059265,0.5629532504532504,0.0,0.925935685634613,0.9278277158737183
"Pull yourself together, Sinna. How'd they get in?","Weź się w garść, Sinna. Jak tu weszły?","Weź się w garść, Sinna. Jak się dostali do środka?"," Wyciągnij się, Sinna. Jak weszli?","Zbierz się w garść, Sinnie. Jak oni tu wszedli?","Weź się w garść, Sinna. Jak oni się tam dostali?",0.675499201297542,0.5169731539571706,0.9190573692321777,0.9220032691955566,0.3731683524634562,0.06235704094727466,0.8458024859428406,0.7293382287025452,0.5083414461465111,0.13485111859503685,0.896226704120636,0.8339353203773499,0.6801092063746238,0.5169731539571706,0.9290273189544678,0.9210374355316162
Clan An Craite Elder,Starszy z klanu Craite,Ród An Craite Starszy," An Craite Starszy Klanu

(Note: I am a text-based AI and don't have the ability to listen or speak, but I can translate text.)",Starszy Klanu Craite.,Klan An Craite Starszy,0.4799099398931613,0.09554427922043669,0.7450791001319885,0.6144546866416931,0.38413036488789193,0.009410489957951634,0.6280406713485718,0.3562384247779846,0.7133793429652563,0.0814136751754278,0.8389145731925964,0.8962838649749756,0.5229469711861353,0.09554427922043669,0.7569087147712708,0.8065945506095886
Think I'll manage on my own.,Poradzę sobie sam.,"Myślę, że dam sobie radę sam."," Pomyślę, że same potrafię sobie radzić.","Myślę, że dam sobie radę samemu.","Myślę, że dam sobie radę sam.",0.35127377099463636,0.048549177170732344,0.8168304562568665,0.9487940073013306,0.44673026779564484,0.040824829046386304,0.7750990390777588,0.8990269303321838,0.3114243011028583,0.040824829046386304,0.7948553562164307,0.9563211798667908,0.35127377099463636,0.048549177170732344,0.8168304562568665,0.9487940073013306
"Knew you were thick, Brambling, but that thick? To waltz into me… Who the hell's this?","Wiedziałem, że jesteś głupi, Simun, ale żeby aż tak? Pchać się w moje... A ty coś za jeden?","Wiedziałem, że jesteś gruboskórny, Brambling, ale aż tak gruboskórny? Żeby wparowaać do mnie... Kto to, do cholery, jest?"," Wiedziałem, że jesteś tępy, Barwniak, ale tak tępy? Zawitać do mnie... Co za mąciwóraś ten?","Wiedziałem, że jesteś głupi, Brambling, ale taki głupi. Wchodzić do mnie bezceremonialnie... Kto diabli to jest?","Wiedziałem, że jesteś tępy, Brambling, ale aż tak? Żeby wpaść do mnie... Kim do cholery jest ta osoba?",0.38953512255783346,0.060745880708766846,0.7910746932029724,0.5087935924530029,0.3604003233954318,0.06085624201234121,0.8251568675041199,0.5342846512794495,0.4321070378105567,0.1428640132889411,0.8199726343154907,0.5792564153671265,0.4018426091948642,0.07036147891341805,0.8223128914833069,0.691709041595459
Mhm. Think the spirits of Skellige favor us.,Mhm. Skelligijskie duchy nam sprzyjają.,"Mhm. Myślę, że duchy Skellige nam sprzyjają."," 'Mhm. Myślę, że duchy Skellige nam sprzyjają.'","Hm. Myślę, że duchy ze Skellige są dla nas łaskawe.","Mhm. Myślę, że duchy Skellige nam sprzyjają.",0.6060221167977488,0.08307018474412793,0.8646066188812256,0.9122375249862671,0.6023927274744953,0.039281465090051315,0.8264503479003906,0.892227828502655,0.31138794982367707,0.021105340631872645,0.770769476890564,0.7819471955299377,0.6060221167977488,0.08307018474412793,0.8646066188812256,0.9122375249862671
You and Ciri grew up together…,Ty i Ciri wychowywaliście się razem...,Ty i Ciri wychowywaliście się razem..., Zarówno Ty jak i Ciri dorastaliście razem…,Ty i Ciri wzrosłyście razem…,Ty i Ciri dorastaliście razem…,1.0,1.0,1.0000001192092896,0.9914439916610718,0.33030681501114206,0.07730551756939454,0.7696074843406677,0.8933228254318237,0.3337022292679623,0.21771262023986562,0.8346000909805298,0.8047130703926086,0.3875911183079306,0.21771262023986562,0.8589065670967102,0.9503380060195923
So do I…,Ja też...,Więc i ja..., Tak samo ja…,Tak samo ze mną...,Ja też…,0.15447882973453397,0.0,0.7591008543968201,0.8817376494407654,0.020325203252032603,0.0,0.6882911324501038,0.7086621522903442,0.16395110579361744,0.0,0.739316463470459,0.8707241415977478,0.4043878126428569,0.1495348781221221,0.8156188726425171,0.9946007132530212
Can't do that. Jonna doesn't deserve it.,Nie zrobię tego. Jona na to nie zasłużyła.,Nie można tego zrobić. Jonna nie zasługuje na to., Nie mogę tego zrobić. Jonna tego nie zasługuje.,Nie mogę tego zrobić. Jonnie nie zasługuje na to.,Nie możesz tego zrobić. Jonna na to nie zasługuje.,0.448397944682188,0.03155984539112946,0.8559476733207703,0.9276770353317261,0.4518385129060683,0.03303164318013808,0.8715074062347412,0.9047819972038269,0.44460442915903386,0.03155984539112946,0.8649498224258423,0.913694441318512,0.546859767358398,0.12753431387594827,0.8878172636032104,0.9319384694099426
Fine. Let's do it.,"Dobrze, zróbmy to.",Dobrze. Zróbmy to., Dobrze. Zróbmy to.,W porządku. Zróbmy to.,Dobra. Zróbmy to.,0.6447177822177822,0.11362193664674995,0.8985862731933594,0.9774637818336487,0.6447177822177822,0.11362193664674995,0.8985862731933594,0.9774637818336487,0.43065544827684205,0.08034284189446518,0.8209723234176636,0.9623796343803406,0.5129795966206934,0.11362193664674995,0.82145756483078,0.9659789204597473
Not about to throw the fight.,Nie podłożę się.,Wcale nie zamierzam rzucać walki., Nie mam zamiaru oddać walki.,Nie ma zamiaru rzucić walki.,Nie zamierzam poddać walki.,0.05450500556173534,0.0,0.7671021223068237,0.5868775248527527,0.12631257631257636,0.05372849659117709,0.7546747326850891,0.7192322611808777,0.09218559218559225,0.05372849659117709,0.7485966086387634,0.6879956126213074,0.1621489621489622,0.08034284189446518,0.790020763874054,0.7873506546020508
Neither. And we're not in Kovir. We're in Skellige.,"Ani jedno, ani drugie. I nie jesteśmy w Kovirze, tylko na Skellige.",Ani tu. I nie jesteśmy w Kovirze. Jesteśmy w Skelligach., Żadne. I nie jesteśmy w Kovirze. Jesteśmy w Skellige.,Ani jednego. I nie jesteśmy w Krowiarku. Jesteśmy na Wyspach.,"Ani jedno, ani drugie. I nie jesteśmy w Kovir. Jesteśmy na Skellige.",0.47824084540008843,0.22741221234802106,0.875296413898468,0.7823038101196289,0.5158899239909506,0.22613617379612147,0.8751961588859558,0.8339642286300659,0.3724216030365554,0.23801761257033807,0.8272928595542908,0.7121058106422424,0.8099333373418695,0.670422683816333,0.9450973868370056,0.9380751848220825
Greetings…,Witaj...,Pozdrowienia..., Witaj...,Witaj…,Pozdrowienia…,0.16395110579361744,0.0,0.8617373704910278,0.8905946612358093,1.0,0.1778279410038923,1.0,0.9943317770957947,0.4043878126428569,0.0,0.7787166237831116,0.9943318963050842,0.0392156862745099,0.0,0.6949648857116699,0.8905946612358093
I asked some of the local folk. Some here still remember him.,Wcześniej popytałam tu trochę o niego. Niektórzy ciągle go pamiętają.,Zapytałem niektórych miejscowych ludzi. Niektórzy tutaj wciąż go pamiętają., Poprosiłem kilka osób z lokalnej społeczności. Niektórzy tutaj wciąż pamiętają go.,Zapytałem kilka osób z okolicy. Niektórzy pamiętają go nadal.,Zapytałem kilku miejscowych. Niektórzy tutaj nadal go pamiętają.,0.4324343178224886,0.05022037190492093,0.8183272480964661,0.9322709441184998,0.37408252690633864,0.018850319022747353,0.803255021572113,0.879848837852478,0.3387744452729633,0.025518615589394285,0.8074588179588318,0.9330751299858093,0.40601555740763806,0.05062667121584364,0.7996821999549866,0.9249449968338013
So? Ready?,I jak? Gotowy?,Więc? Gotowy?," Tak? Gotowy?

Please let me know if you need more translations. I'm here to help!",Tak? Gotowy?,No i co? Gotowy?,0.5645262145262145,0.09069748827745895,0.8641296625137329,0.9649127721786499,0.5062571711539915,0.013217947626377298,0.6868935823440552,0.5123615860939026,0.7907922036511943,0.09069748827745895,0.9251158833503723,0.9619660973548889,0.5586099970960992,0.08034284189446518,0.9134067893028259,0.9733068943023682
"Bran - a great king, a great man.",Bran był wielkim człowiekiem.,"Bran - wielki król, wielki człowiek."," Bran - wielki król, wielki człowiek.","Bran – wielki król, wielki człowiek.","Bran - wielki król, wielki człowiek.",0.4641012194869203,0.040824829046386304,0.846977174282074,0.8883710503578186,0.4641012194869203,0.040824829046386304,0.846977174282074,0.8883710503578186,0.4641012194869203,0.040824829046386304,0.8234916925430298,0.887388288974762,0.4641012194869203,0.040824829046386304,0.846977174282074,0.8883710503578186
We're here. The hot springs.,Jesteśmy na miejscu. Gorące źródła.,Jesteśmy tutaj. Gorące źródła., Tutaj jesteśmy. Ciepłe źródła.,Jesteśmy tutaj. Gorące źródła,Jesteśmy tutaj. Gorące źródła.,0.6161359505833022,0.14643803168582153,0.9587510824203491,0.9624167680740356,0.38807003644181,0.06257106818159155,0.8450948596000671,0.8875654935836792,0.5824729004653311,0.07440995947486906,0.9043576717376709,0.9516878128051758,0.6161359505833022,0.14643803168582153,0.9587510824203491,0.9624167680740356
We should see to your friend.,Trzeba się zająć twoim przyjacielem.,Powinniśmy zadbać o twojego przyjaciela., Powinniśmy zająć się twoim przyjacielem.,Powinniśmy zajrzeć do twojego przyjaciela.,Powinniśmy odwiedzić twojego przyjaciela.,0.3471084511211749,0.0,0.8226856589317322,0.8283110857009888,0.6289501350706225,0.13512001548070346,0.8895153403282166,0.9257869124412537,0.3765237995538823,0.0,0.8129139542579651,0.7051241397857666,0.345547598967821,0.0,0.8036929368972778,0.7673696279525757
"Just warmin' up. Well, what're you waiting for? Go call the next one.","No, dalej, wołaj następnego. Dopiero się rozgrzewam.","Tylko się rozgrzewam. No cóż, na co czekasz? Idź zadzwoń do następnego."," Tylko dopiero się rozgrzewam. No dobrze, czego czekasz? Idź wezwij kolejnego.",'Dopiero się rozgrzewam. No to czego czekasz? Idź zadzwoń po następnego.',"Tylko się rozgrzewam. No więc, na co czekasz? Idź i zadzwoń do następnego.",0.5113454212464053,0.03986357128268015,0.7778962254524231,0.7175707817077637,0.4992892380542424,0.03986357128268015,0.7997320294380188,0.7999693155288696,0.6304279628419655,0.03986357128268015,0.7902154326438904,0.7638913989067078,0.512596127779324,0.036362270465000714,0.8016492128372192,0.7289285659790039
"Better sail out on a raid, do some honest lootin'.",Lepiej na jakąś rejzę ruszyć i uczciwie się obłowić.,Lepiej wypłynąć na rajd i zrobić trochę uczciwych łupów.," Lepszy wypłynąć w wyprawę, zróbmy uczciwe łupiestwo.","Lepiej wyjść w rejs na łup, niż uczciwie rabować.",Lepiej wyruszyć na wyprawę i uczciwie splądrować.,0.25820033203822207,0.03155984539112946,0.7749284505844116,0.7159249782562256,0.21569354183515588,0.0,0.7425999641418457,0.5785240530967712,0.31516672334745066,0.03155984539112946,0.7937159538269043,0.715215802192688,0.39533917270959673,0.062425357566781164,0.8159909248352051,0.7714064717292786
Salty.,Solony.,Słony., Słone. [The word 'salty' in Polish is 'słone' when referring to a taste or flavor],Słony.,Słony.,0.3162809631911643,0.0,0.8415413498878479,0.6979312896728516,0.11660673353941925,0.0,0.5925737023353577,0.34577062726020813,0.3162809631911643,0.0,0.8415413498878479,0.6979312896728516,0.3162809631911643,0.0,0.8415413498878479,0.6979312896728516
This'll be tough to open.,Trudno będzie to otworzyć.,To będzie trudne do otwarcia., To będzie trudno otworzyć.,Będzie ciężko to otworzyć.,Trudno będzie to otworzyć.,0.4326587279447261,0.05372849659117709,0.8250200748443604,0.8549759387969971,0.7403344219133693,0.09554427922043669,0.9185759425163269,0.9602336287498474,0.5335514345811828,0.16990442448471224,0.8563771843910217,0.9543717503547668,1.0,1.0,1.0,0.9874356389045715
We are slaves to fear spread by blind fools like you. These woods are ours. High time we put an end to this beast.,Jesteśmy niewolnikami strachu podsycanego przez takich ślepców jak ty. To nasz las i najwyższy czas skończyć z bestią.,"Jesteśmy niewolnikami strachu rozpowszechnianego przez ślepych głupców, takich jak ty. Ten las należy do nas. Najwyższy czas zakończyć istnienie tej bestii.", Jesteśmy niewolnikami strachu szerzonego przez głupców niewidzących jak Ty. Te lasy nasze. Czas nam zakończyć to stworzenie.,"Jesteśmy niewolnikami strachu szerzonych przez ślepego bredniarzy, jak ty. Te lasy należą do nas. Wysoka pora, by położyć kres temu bestialstwu.",Jesteśmy niewolnikami strachu szerzonego przez ślepych głupców takich jak ty. Te lasy są nasze. Najwyższy czas położyć kres tej bestii.,0.6372800300085402,0.06584489234269124,0.8408406972885132,0.906924843788147,0.4856432673464403,0.06098966053113175,0.842882513999939,0.8172476291656494,0.4529877013181203,0.05949757664833034,0.7865410447120667,0.8896263837814331,0.6017267920042666,0.06740258529346294,0.8559541702270508,0.9127263426780701
"I wanna talk about the past, the Wild Hunt.",Chcę pogadać o przeszłości i Dzikim Gonie.,"Chcę porozmawiać o przeszłości, o Dzikim Gonie."," Chcę porozmawiać o przeszłości, o Dzikiej Łowi.","Chcę porozmawiać o przeszłości, o Dzikim Polowaniu.","Chcę porozmawiać o przeszłości, o Dzikim Gonie.",0.723944294236305,0.08307018474412793,0.9157992005348206,0.9621926546096802,0.5450660913584615,0.039281465090051315,0.8807985186576843,0.913712203502655,0.5634387798166568,0.043472087194499145,0.8851365447044373,0.9158862233161926,0.723944294236305,0.08307018474412793,0.9157992005348206,0.9621926546096802
And an excellent chance of snappin' his leg off at the arse.,...i wyjątkową szansę na obcięcie nogi przy samej rzyci.,I znakomitą szansę na odstrzelenie mu nogi w tyłku.," ""I tak szansa na strząśniecie mu nogi u tyłku."" Please note that translating such informal and colloquial speech can be challenging, and the provided translation is a close approximation.",I o doskonałą okazję do zerwania mu nogi przy dupie.,"I świetna okazja, żeby urżnąć mu nogę.",0.2753839898672113,0.056122223243057295,0.7914419770240784,0.5496580600738525,0.17405293522879575,0.007696339439306161,0.6344917416572571,0.3996628522872925,0.21606890070166773,0.0446323613785333,0.7523273229598999,0.588160514831543,0.11206976382428309,0.0,0.7015515565872192,0.70356285572052
You Svana? Here about the Heroes' Pursuits.,Ty jesteś Svana? Przychodzę w sprawie Wyścigów Śmiałków.,Jesteś Svana? Tutaj o Zachodzie Bohaterów., Jesteś Svana? Tu informacje o Poszukiwaniach Bohaterów.,Jesteś Światowidem? Oto co wiemy na temat Pościgu Bohaterów.,Ty Svana? Tutaj o Heroes&#39; Pursuits.,0.28951221930493576,0.02925226826055808,0.8008115887641907,0.4955766499042511,0.2808292906441116,0.028634401465295497,0.791857123374939,0.5582184195518494,0.1955639584022708,0.0,0.7793926000595093,0.6140244007110596,0.1362461898457704,0.03478700554542394,0.6808464527130127,0.4931102693080902
Anybody see how the bears got in?,"Nikt nie widział, skąd się wzięły te niedźwiedzie?","Ktokolwiek widział, jak niedźwiedzie się dostały?"," Ktoś widział, jak niedźwiedzie weszły?",Czy ktoś wie jak niedźwiedzie się dostały do środka?,Czy ktoś widział jak niedźwiedzie się tu dostały?,0.4444592224147465,0.03478700554542394,0.8462954759597778,0.5694875121116638,0.42365882231447244,0.029486824119076216,0.8332495093345642,0.7533721923828125,0.33400309145636914,0.023980296761827107,0.7832820415496826,0.8025995492935181,0.4140616686296443,0.02777619034011792,0.8218556046485901,0.8775473833084106
"For robbin' the earth of iron, forgin' it into blades that men kill one another with. That Freya would punish us. Mayhaps they spoke the truth…","Że niby żelazo ziemi wybieramy, przekuwamy na pancerze, a potem ludzie w nich śmierć niosą... Że Freyja nas ukarze. Może i prawdę mówiły...","Żeby okradać ziemię z żelaza, kuć je w ostrza, którymi mężczyźni zabijają się nawzajem. Żeby Freja ukarała nas za to. Może mówili prawdę..."," Dla rabowania ziemi o żelazo, kucia na nie żelazne ostrza, którymi mężczyźni zabijają się wzajemnie. Że Freya nas ukara. Być może mówili oni prawdę...","Za rabunek ziemi z żelaza, wykuwając je w ostrza, którymi ludzie zabijają się nawzajem. NiechFreja nas ukarze. Może mówili prawdę...","Za okradanie ziemi z żelaza, przekuwanie jej na ostrza, którymi ludzie zabijają się nawzajem. Że Freya nas ukarze. Może mówili prawdę…",0.2613110143619836,0.010900096978029118,0.7438631057739258,0.5683709979057312,0.30963881853113834,0.011191021613657745,0.7490899562835693,0.5630090832710266,0.3474614990948795,0.04878371653000168,0.750194787979126,0.5777565836906433,0.3983822491236973,0.050798604351651074,0.7702615857124329,0.7057400345802307
You land rats are all the same - afeard o' your wenches.,Szczury lądowe są wszystkie takie same. Boją się swoich bab.,Wy szczury lądowe jesteście wszystkie takie same - przestraszone swoimi damami., Wy jesteście tacy sami szczury z lądu - boicie się swoich dziewcząt.,Wy lądowe szczury jesteście wszyscy tacy sami - boicie się swoich bab.,"Wy, szczury lądowe, wszystkie jesteście takie same – boicie się waszych dziewczyn.",0.5559390019463389,0.04411629359322707,0.7913587093353271,0.7278657555580139,0.34528745224110996,0.03602080288207364,0.765232264995575,0.666435182094574,0.5102433227073484,0.09058752341587764,0.7955493330955505,0.8249428272247314,0.5425640621512272,0.022416933501922302,0.7666684985160828,0.779812753200531
Job's done.,Wykonałem zlecenie.,Robota wykonana., Praca zrobiona.,Zadanie wykonane.,Robota wykonana.,0.172521851519823,0.0,0.779561460018158,0.7555835843086243,0.09705196075678009,0.0,0.6960265040397644,0.7439413666725159,0.23987131328145964,0.0,0.7616801261901855,0.8658348321914673,0.172521851519823,0.0,0.779561460018158,0.7555832862854004
What would you say to a few rounds of gwent?,A może nie pogardzisz partyjką gwinta...?,Co powiedziałbyś na kilka rund gwenta?, Co powiesz na kilka rund gwinta?,Co powiesz na kilka rund Gwinta?,Co powiedziałbyś na kilka rund gwinta?,0.16062968627478133,0.0,0.6924418210983276,0.5103026032447815,0.19567589257807724,0.0,0.7567892670631409,0.7035499811172485,0.16491645887436657,0.0,0.7334002256393433,0.670823872089386,0.20203259608307098,0.0,0.7246571779251099,0.5504425764083862
Ciri… Zireael… Can you hear me?,Ciri... Jaskółko... Słyszysz mnie?,Ciri... Zireael... Czy mnie słyszysz?, Ciri... Zireael... Czy mnie słyszysz?,'Ciri... Zireael... Czy mnie słyszysz?',Ciri… Zireael… Czy mnie słyszysz?,0.411626513859519,0.05372849659117709,0.8864955902099609,0.8616558313369751,0.411626513859519,0.05372849659117709,0.8864955902099609,0.8616558313369751,0.408852211568468,0.0,0.8392478227615356,0.8069963455200195,0.2841478607759823,0.0,0.7723495960235596,0.8616558313369751
"Any who drop, I'll leave behind. Ville only wants the strong.","Który padnie, to padnie, reszta zostanie. Villemu zależy tylko na silnych.","Ktokolwiek odpadnie, zostawię go w tyle. Ville chce tylko silnych."," ""Każdy, kto wypadnie, pozostawię w tyle. Ville chce tylko silnych.""","Kto upadnie, zostawiam w tyle. Ville chce tylko silnych.","Każdego, kto upadnie, zostawię. Ville chce tylko silnych.",0.35669018273649783,0.022710171642664416,0.7757103443145752,0.830531895160675,0.3724614800628055,0.01909690192411307,0.7270278334617615,0.7259854078292847,0.3592610468325114,0.022835060540062107,0.7904239296913147,0.7687016725540161,0.3360182020724529,0.022702294218557836,0.7710044384002686,0.7657638788223267
"The White-Haired One goes to his death… Nay, no foreigner can traverse the Path of Warriors.",Białowłosy rusza na spotkanie ze śmiercią... Żaden obcy nie przejdzie szlaku wojowników.,"Białowłosy zmierza ku swojej śmierci... Nie, żaden obcokrajowiec nie może przemierzyć Drogi Wojowników."," Ten, który ma białe włosy idzie na swoją śmierć... Nie, żaden cudzoziemiec nie może przejść drogą wojowników.","Biały Włos idzie na śmierć... Nie, żaden obcy nie może przebyć Ścieżki Wojowników.","Białowłosy idzie na śmierć… Nie, żaden cudzoziemiec nie może kroczyć Ścieżką Wojowników.",0.43237304550019134,0.018476860420522198,0.8356144428253174,0.7769905924797058,0.358215883253737,0.015138514598766055,0.805012583732605,0.7676295638084412,0.37958185498373465,0.036362270465000714,0.8238186240196228,0.7717234492301941,0.3402829295835785,0.022416933501922302,0.7674269080162048,0.7946074604988098
Fare thee well.,Bywaj.,Żegnaj.," Żegnaj i bądź szczęśliwy.

This phrase, ""Fare thee well,"" is a bit old-fashioned in English and can have a poetic or dramatic connotation, but the translation provided in Polish can be used in a similar context.",Żegnaj mnie.,Żegnaj.,0.18797709674300214,0.0,0.6821832656860352,0.6452418565750122,0.044000451968388865,0.0,0.5232475399971008,0.4255661070346832,0.10722610722610731,0.0,0.6093572974205017,0.5866984724998474,0.18797709674300214,0.0,0.6821832656860352,0.6452418565750122
You're on.,Stoi.,Jesteś na., Ty masz.,Masz mnóstwo czasu.,Jesteś na miejscu.,0.061728395061728496,0.0,0.7091336250305176,0.5309907793998718,0.032051282051282146,0.0,0.6808537840843201,0.618363618850708,0.08064516129032266,0.0,0.6785337924957275,0.6610627174377441,0.08196721311475419,0.0,0.6652461290359497,0.590294361114502
Got anything you're willing to sell?,Masz coś na sprzedaż?,"Masz coś, co chciałbyś sprzedać?"," Masz coś, co gotów(a) sprzedać?","Czy masz coś, czego chcesz się pozbyć?","Masz coś, co chciałbyś sprzedać?",0.5471202516094157,0.05372849659117709,0.8168485164642334,0.9457212090492249,0.5503778143939705,0.05372849659117709,0.8026224374771118,0.9199289083480835,0.2508706211423702,0.0,0.7707899808883667,0.8275307416915894,0.5471202516094157,0.05372849659117709,0.8168485164642334,0.9457213282585144
J-o-n-n-a… May it be quick and painless.,J-o-n-a... Oby to była lekka śmierć.,J-o-n-n-a... Niech będzie szybko i bezboleśnie., 'J-o-n-n-a… Niech to będzie szybkie i bezbolesne.',J-o-n-n-ą...... Niech będzie szybkie i bezbolesne.,Jonna… Oby było szybko i bezboleśnie.,0.30047849430334156,0.0,0.7746188640594482,0.8355136513710022,0.21976739128670086,0.033031643180138064,0.7495218515396118,0.7850360870361328,0.20774622383689392,0.0,0.7991856336593628,0.7466080188751221,0.14114036759295984,0.040824829046386304,0.6980119347572327,0.7038943767547607
You not bothered by travelers?,Ciebie podróżni nie drażnią?,"""Nie przeszkadzają pani podróżni?""", Nie jest cię obojętne na podróżnych?,"""Czy nie przeszkadzają ci podróżni?""",Nie przeszkadzają Ci podróżni?,0.3263824042886038,0.0,0.7786216139793396,0.9204791784286499,0.26224119504670995,0.0,0.7228488326072693,0.5805473327636719,0.3385390506256069,0.05372849659117709,0.7944706082344055,0.8752038478851318,0.33194205245100156,0.0,0.8100539445877075,0.9566274285316467
Let's read the letter already.,Przeczytajmy wreszcie ten list.,Przeczytajmy już ten list., Spróbujmy już teraz przeczytać ten list.,"'No cóż, przeczytajmy ten list już.'",Przeczytajmy już ten list.,0.593413384071518,0.1880301546543197,0.926811933517456,0.900130033493042,0.46620258198993786,0.08633400213704504,0.8554317951202393,0.8903446793556213,0.509048722043231,0.040824829046386304,0.7941629886627197,0.7778523564338684,0.593413384071518,0.1880301546543197,0.926811933517456,0.900130033493042
"He's your patron as well, dear. Don't forget that lest he remind you of it himself.","Jest też twoim mocodawcą, mój drogi, nie zapominaj o tym. Bo może być, że sam ci wtedy o tym przypomni.","On jest także twoim patronem, drogi. Nie zapominaj o tym, bo inaczej on sam ci przypomni."," On też jest twoim opiekunem, droga. Nie zapominaj tego, aby nie przypomniał ci o tym sam.","On jest również twoim mecenasem, drogi. Nie zapominaj o tym, by nie musiał cię o tym przypomnieć sam.","On jest również twoim patronem, kochanie. Nie zapominaj o tym, żeby sam ci o tym nie przypominał.",0.39804643579161736,0.03170669928057299,0.8479306697845459,0.7552268505096436,0.351813476935378,0.027709598437053617,0.8229490518569946,0.6315603256225586,0.45453463025016344,0.0319931647204462,0.8329909443855286,0.6732820272445679,0.40633509240251353,0.03795033011868716,0.8416285514831543,0.6799143552780151
Need you to craft something for me.,"Chciałbym, żebyś coś dla mnie wykonał.","Potrzebuję, żebyś coś dla mnie stworzył.", Muszę poprosić Cię o stworzenie czegoś dla mnie.,"Potrzebuję, żebyś coś dla mnie zrobił.",Musisz coś dla mnie stworzyć.,0.47329272721997,0.5081327481546147,0.8993865251541138,0.9278956055641174,0.24474435394383023,0.02777619034011792,0.7567039728164673,0.884253978729248,0.4713266865380325,0.5081327481546147,0.8886070251464844,0.9376509785652161,0.27591937071429967,0.21771262023986562,0.8203815221786499,0.8503829836845398
